source_global,target_global,rel,weight,support_count,doc_ids,weight_raw_meta
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:2,META_LINK,2.8250036555832705,34,2000195_CIA-RDP79T00975A005500370001-0;2008416_CIA-RDP79T00975A004000320001-1;2049782_CIA-RDP79T00975A005700110001-6;2049792_CIA-RDP79T00975A005700330001-2;2049800_CIA-RDP79T00975A005700410001-3;2977776_CIA-RDP79T00975A005000360001-6;3000837_CIA-RDP79T00975A001700170001-4;3007370_CIA-RDP79T00975A004900020001-5;3020470_CIA-RDP79T00975A002300360001-6;3160577_CIA-RDP79T00975A002900130001-5;3163337_CIA-RDP79T00975A004500190001-1;3172230_CIA-RDP79T00975A004900360001-8;3172674_CIA-RDP79T00975A005400210001-8;3172686_CIA-RDP79T00975A005700260001-0;3176569_CIA-RDP79T00975A000600250001-7;3177772_CIA-RDP79T00975A003600050001-6;3191556_CIA-RDP79T00975A004500400001-7;3194447_CIA-RDP79T00975A003700310001-6,15.861006622790105
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:3,META_LINK,2.6294489514076425,30,2000193_CIA-RDP79T00975A005500350001-2;2000195_CIA-RDP79T00975A005500370001-0;2001973_CIA-RDP79T00975A005600250001-2;2739300_CIA-RDP79T00975A000400320001-1;2893560_CIA-RDP79T00975A001100260001-0;2977774_CIA-RDP79T00975A005000330001-9;3000837_CIA-RDP79T00975A001700170001-4;3003774_CIA-RDP79T00975A001400170001-7;3031266_CIA-RDP79T00975A004900150001-1;3164698_CIA-RDP79T00975A004700370001-9;3179249_CIA-RDP79T00975A005100160001-7;3189342_CIA-RDP79T00975A005100460001-4;3448344_CIA-RDP79T00975A002100400001-2,12.86612688678447
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:4,META_LINK,2.2990959505977138,26,2001973_CIA-RDP79T00975A005600250001-2;2020903_CIA-RDP79T00975A001200390001-5;2066863_CIA-RDP79T00975A003400450001-4;2893560_CIA-RDP79T00975A001100260001-0;2977774_CIA-RDP79T00975A005000330001-9;3003301_CIA-RDP79T00975A004000290001-5;3003311_CIA-RDP79T00975A004400370001-2;3153738_CIA-RDP79T00975A004400470001-1;3163340_CIA-RDP79T00975A004500300001-8;3177763_CIA-RDP79T00975A003400180001-4;3189342_CIA-RDP79T00975A005100460001-4;3190726_CIA-RDP79T00975A004600150001-4,8.965169375876336
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:5,META_LINK,1.4560723971196217,7,2730352_CIA-RDP79T00975A000400280001-5;2893557_CIA-RDP79T00975A001100230001-3;2893560_CIA-RDP79T00975A001100260001-0;3150406_CIA-RDP79T00975A002900500001-4;5973613_CIA-RDP79T00975A000800450001-6,3.2890805978648205
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:6,META_LINK,1.9387608634285278,10,2000193_CIA-RDP79T00975A005500350001-2;2000196_CIA-RDP79T00975A005500380001-9;2001988_CIA-RDP79T00975A005600440001-1;2049783_CIA-RDP79T00975A005700120001-5;3164698_CIA-RDP79T00975A004700370001-9;3172677_CIA-RDP79T00975A005500410001-5,5.950133468051745
LEVEL1_COMMUNITY:10,LEVEL1_COMMUNITY:9,META_LINK,1.5973272623513082,9,2049796_CIA-RDP79T00975A005700370001-8;2977764_CIA-RDP79T00975A004900230001-2;2989915_CIA-RDP79T00975A004600490001-7;3003301_CIA-RDP79T00975A004000290001-5;3163340_CIA-RDP79T00975A004500300001-8;3185134_CIA-RDP79T00975A005200060001-7,3.939811943467867
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:2,META_LINK,2.918575231454288,43,2000173_CIA-RDP79T00975A005500120001-7;2000188_CIA-RDP79T00975A005500300001-7;2001987_CIA-RDP79T00975A005600430001-2;2020557_CIA-RDP79T00975A000400300001-3;2049792_CIA-RDP79T00975A005700330001-2;2066864_CIA-RDP79T00975A003500290001-1;2995612_CIA-RDP79T00975A002500310001-9;3015193_CIA-RDP79T00975A003500330001-6;3153738_CIA-RDP79T00975A004400470001-1;3160448_CIA-RDP79T00975A003100080001-8;3172429_CIA-RDP79T00975A004400270001-3;3178383_CIA-RDP79T00975A002800100001-9;3183782_CIA-RDP79T00975A002700400001-7;3185130_CIA-RDP79T00975A002600580001-9,17.514889226728876
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:3,META_LINK,1.6248497460520985,13,2869425_CIA-RDP79T00975A001300230001-1;2887896_CIA-RDP79T00975A001200030001-4;3000941_CIA-RDP79T00975A001700680001-8;3160447_CIA-RDP79T00975A003100070001-9;3161871_CIA-RDP79T00975A002800070001-3;3163330_CIA-RDP79T00975A004400410001-7,4.077656041993602
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:4,META_LINK,2.374652770240561,26,2000184_CIA-RDP79T00975A005500240001-4;2008416_CIA-RDP79T00975A004000320001-1;2869425_CIA-RDP79T00975A001300230001-1;3150412_CIA-RDP79T00975A003000170001-9;3160451_CIA-RDP79T00975A003100160001-9;3161859_CIA-RDP79T00975A002500420001-7;3163330_CIA-RDP79T00975A004400410001-7;3169424_CIA-RDP79T00975A003100310001-2;3172429_CIA-RDP79T00975A004400270001-3;3177769_CIA-RDP79T00975A003400330001-7;3190614_CIA-RDP79T00975A003300380001-3;3193802_CIA-RDP79T00975A002700100001-0,9.747280762395814
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:5,META_LINK,2.1453406469533363,21,2001998_CIA-RDP79T00975A000300300001-4;2020557_CIA-RDP79T00975A000400300001-3;2050145_CIA-RDP79T00975A001200200001-5;2693977_CIA-RDP79T00975A000900320001-6;2739319_CIA-RDP79T00975A000400550001-6;2995603_CIA-RDP79T00975A002500220001-9;3003783_CIA-RDP79T00975A001400260001-7;3172684_CIA-RDP79T00975A005700240001-2;3178386_CIA-RDP79T00975A002900020001-7;3179140_CIA-RDP79T00975A002400180001-5,7.5449515532838465
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:6,META_LINK,2.1837592010322724,18,2008390_CIA-RDP79T00975A000400590001-2;3031255_CIA-RDP79T00975A004700500001-4;3161852_CIA-RDP79T00975A002400480001-2;3161859_CIA-RDP79T00975A002500420001-7;3161981_CIA-RDP79T00975A002900320001-4,7.879623886935734
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:7,META_LINK,2.097532715443163,16,2008390_CIA-RDP79T00975A000400590001-2;2739319_CIA-RDP79T00975A000400550001-6;3162001_CIA-RDP79T00975A003000060001-1;3162002_CIA-RDP79T00975A003000070001-0;3163330_CIA-RDP79T00975A004400410001-7;3178392_CIA-RDP79T00975A003300420001-8;3179252_CIA-RDP79T00975A005100190001-4,7.146046482975833
LEVEL1_COMMUNITY:11,LEVEL1_COMMUNITY:8,META_LINK,1.5221196071508851,14,2063769_CIA-RDP79T00975A002800230001-5;2872245_CIA-RDP79T00975A001200280001-7;3007383_CIA-RDP79T00975A005600180001-0;3015170_CIA-RDP79T00975A002600270001-3;3031255_CIA-RDP79T00975A004700500001-4;3153717_CIA-RDP79T00975A003300130001-0;3178377_CIA-RDP79T00975A002700430001-4,3.581926794518721
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:13,META_LINK,1.8199459011129604,14,2977786_CIA-RDP79T00975A005300320001-7;3015199_CIA-RDP79T00975A003500420001-6;3177791_CIA-RDP79T00975A003600300001-8;3189346_CIA-RDP79T00975A005100510001-8;5973639_CIA-RDP79S00427A000100010002-6,5.171524568241842
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:2,META_LINK,3.3247141702481513,80,2000188_CIA-RDP79T00975A005500300001-7;2001986_CIA-RDP79T00975A005600420001-3;2020911_CIA-RDP79T00975A001400380001-4;2026616_CIA-RDP79T00975A005600040001-5;2049778_CIA-RDP79T00975A005700070001-1;2049794_CIA-RDP79T00975A005700350001-0;2050144_CIA-RDP79T00975A001200190001-7;2058873_CIA-RDP79T00975A005400150001-5;2066866_CIA-RDP79T00975A003600120001-8;2745268_CIA-RDP79T00975A000300550001-7;2977803_CIA-RDP79T00975A005400020001-9;2985834_CIA-RDP79T00975A003700210001-7;2989925_CIA-RDP79T00975A004700100001-8;2993695_CIA-RDP79T00975A005400310001-7;3003275_CIA-RDP79T00975A001900150001-4;3003312_CIA-RDP79T00975A004400380001-1;3006381_CIA-RDP79T00975A001500490001-1;3007358_CIA-RDP79T00975A004800360001-9;3007372_CIA-RDP79T00975A004900190001-7;3007377_CIA-RDP79T00975A005600010001-8;3015188_CIA-RDP79T00975A003400390001-1;3015199_CIA-RDP79T00975A003500420001-6;3015202_CIA-RDP79T00975A003500460001-2;3019101_CIA-RDP79T00975A002300180001-6;3172470_CIA-RDP79T00975A003500160001-5;3172679_CIA-RDP79T00975A005500480001-8;3177892_CIA-RDP79T00975A005000480001-3;3185130_CIA-RDP79T00975A002600580001-9;3185140_CIA-RDP79T00975A005200150001-7;3189347_CIA-RDP79T00975A005100520001-7,26.791053997248085
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:3,META_LINK,2.527119986256361,28,2000193_CIA-RDP79T00975A005500350001-2;2001979_CIA-RDP79T00975A005600350001-1;2018006_CIA-RDP79T00975A000900110001-9;2020584_CIA-RDP79T00975A001200260001-9;2693999_CIA-RDP79T00975A000700080001-5;2899764_CIA-RDP79T00975A001100290001-7;2993707_CIA-RDP79T00975A005400510001-5;2993965_CIA-RDP79T00975A001400320001-0;3003751_CIA-RDP79T00975A001300690001-1;3003765_CIA-RDP79T00975A001400050001-0;3017425_CIA-RDP79T00975A001600530001-5;3172667_CIA-RDP79T00975A005400110001-9;3177893_CIA-RDP79T00975A005000490001-2;3179249_CIA-RDP79T00975A005100160001-7;3189342_CIA-RDP79T00975A005100460001-4,11.517403878917133
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:4,META_LINK,2.493875807933754,33,2001971_CIA-RDP79T00975A005600210001-6;2977771_CIA-RDP79T00975A005000300001-2;2977790_CIA-RDP79T00975A005300360001-3;2977807_CIA-RDP79T00975A005400070001-4;2993707_CIA-RDP79T00975A005400510001-5;2993710_CIA-RDP79T00975A005700010001-7;3015188_CIA-RDP79T00975A003400390001-1;3015202_CIA-RDP79T00975A003500460001-2;3017425_CIA-RDP79T00975A001600530001-5;3163328_CIA-RDP79T00975A004400390001-0;3172470_CIA-RDP79T00975A003500160001-5;3172685_CIA-RDP79T00975A005700250001-1;3177780_CIA-RDP79T00975A003600160001-4;3190723_CIA-RDP79T00975A004600050001-5;3191542_CIA-RDP79T00975A004500230001-6,11.10811401883985
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:5,META_LINK,1.6127653889897418,11,2001989_CIA-RDP79T00975A005600450001-0;2020572_CIA-RDP79T00975A000900630001-2;2064607_CIA-RDP79T00975A000900280001-1;2900528_CIA-RDP79T00975A001000510001-3;3019101_CIA-RDP79T00975A002300180001-6;3172476_CIA-RDP79T00975A004400220001-8,4.01666509375613
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:6,META_LINK,1.80683267565787,14,2001986_CIA-RDP79T00975A005600420001-3;2008407_CIA-RDP79T00975A000500200001-3;2064597_CIA-RDP79T00975A000700330001-7;2685622_CIA-RDP79T00975A000700460001-3;3003305_CIA-RDP79T00975A004400140001-7;3007355_CIA-RDP79T00975A004800310001-4;3161852_CIA-RDP79T00975A002400480001-2,5.091124280835152
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:7,META_LINK,1.791102886101779,15,2050144_CIA-RDP79T00975A001200190001-7;3161974_CIA-RDP79T00975A002900210001-6;3184093_CIA-RDP79T00975A005600080001-1,4.996061794263541
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:8,META_LINK,1.8649649033762183,17,2872245_CIA-RDP79T00975A001200280001-7;2893480_CIA-RDP79T00975A001000530001-1;2977779_CIA-RDP79T00975A005000460001-5;2989927_CIA-RDP79T00975A004700120001-6;3002347_CIA-RDP79T00975A002200560001-5;3003765_CIA-RDP79T00975A001400050001-0;3162007_CIA-RDP79T00975A003000120001-4,5.455709308414352
LEVEL1_COMMUNITY:12,LEVEL1_COMMUNITY:9,META_LINK,2.2635494542097723,18,2000188_CIA-RDP79T00975A005500300001-7;2049801_CIA-RDP79T00975A005700420001-2;2058873_CIA-RDP79T00975A005400150001-5;2989918_CIA-RDP79T00975A004700010001-8;2989925_CIA-RDP79T00975A004700100001-8;3007384_CIA-RDP79T00975A005600190001-9;3161776_CIA-RDP79T00975A002900050001-4;3161778_CIA-RDP79T00975A002900070001-2,8.617164341310824
LEVEL1_COMMUNITY:13,LEVEL1_COMMUNITY:2,META_LINK,3.577206354821756,83,2046532_CIA-RDP79T00975A000500360001-6;2049783_CIA-RDP79T00975A005700120001-5;2066865_CIA-RDP79T00975A003500470001-1;2988541_CIA-RDP79T00975A004600090001-1;2989044_CIA-RDP79T00975A001800630001-2;3000927_CIA-RDP79T00975A001700510001-6;3000938_CIA-RDP79T00975A001700640001-2;3003276_CIA-RDP79T00975A001900180001-1;3003753_CIA-RDP79T00975A001300710001-8;3015170_CIA-RDP79T00975A002600270001-3;3015171_CIA-RDP79T00975A002600280001-2;3015191_CIA-RDP79T00975A003500300001-9;3019101_CIA-RDP79T00975A002300180001-6;3153701_CIA-RDP79T00975A003100460001-6;3153727_CIA-RDP79T00975A003300290001-3;3156602_CIA-RDP79T00975A003600010001-0;3163337_CIA-RDP79T00975A004500190001-1;3172473_CIA-RDP79T00975A003900270001-9;3177787_CIA-RDP79T00975A003600250001-4;3178375_CIA-RDP79T00975A002700390001-9;3178396_CIA-RDP79T00975A003400030001-0;3179249_CIA-RDP79T00975A005100160001-7;3191554_CIA-RDP79T00975A004500370001-1;3191557_CIA-RDP79T00975A004500410001-6,34.773462759070696
LEVEL1_COMMUNITY:13,LEVEL1_COMMUNITY:3,META_LINK,1.7106167823554956,15,2740733_CIA-RDP79T00975A000300010001-6;2901119_CIA-RDP79T00975A001100500001-3;3001360_CIA-RDP79T00975A001600180001-4;3002529_CIA-RDP79T00975A001600030001-0;3003276_CIA-RDP79T00975A001900180001-1;5973620_CIA-RDP79T00975A000800520001-8,4.532372695388941
LEVEL1_COMMUNITY:13,LEVEL1_COMMUNITY:4,META_LINK,2.6190795819229744,36,2733133_CIA-RDP79T00975A000200350001-0;2989047_CIA-RDP79T00975A001800660001-9;3001357_CIA-RDP79T00975A001600150001-7;3161991_CIA-RDP79T00975A002900460001-9;3161999_CIA-RDP79T00975A003000020001-5;3163348_CIA-RDP79T00975A004600290001-9;3177758_CIA-RDP79T00975A003400070001-6;3177781_CIA-RDP79T00975A003600170001-3;3177796_CIA-RDP79T00975A003600390001-9;3178400_CIA-RDP79T00975A003400150001-7;3179252_CIA-RDP79T00975A005100190001-4;5973576_CIA-RDP79T00975A000800090001-6,12.723086793247134
LEVEL1_COMMUNITY:13,LEVEL1_COMMUNITY:6,META_LINK,1.7737795227501238,8,2000189_CIA-RDP79T00975A005500310001-6;3003753_CIA-RDP79T00975A001300710001-8;3006396_CIA-RDP79T00975A001700020001-0;3189346_CIA-RDP79T00975A005100510001-8,4.893084370062348
LEVEL1_COMMUNITY:13,LEVEL1_COMMUNITY:9,META_LINK,1.2513121705017647,7,2977765_CIA-RDP79T00975A004900240001-1;3000927_CIA-RDP79T00975A001700510001-6;3172670_CIA-RDP79T00975A005400170001-3;3178375_CIA-RDP79T00975A002700390001-9;3190727_CIA-RDP79T00975A004600160001-3,2.494925888667664
LEVEL1_COMMUNITY:14,LEVEL1_COMMUNITY:2,META_LINK,2.139344572159589,21,2020578_CIA-RDP79T00975A001000460001-9;2027254_CIA-RDP79T00975A001800500001-6;2623665_CIA-RDP79T00975A000500410001-0;2739455_CIA-RDP79T00975A000300400001-3;2869411_CIA-RDP79T00975A001300080001-8;2887897_CIA-RDP79T00975A001200040001-2;3007356_CIA-RDP79T00975A004800320001-3;3015189_CIA-RDP79T00975A003400490001-0;3017659_CIA-RDP79T00975A001800230001-6;3031256_CIA-RDP79T00975A004700510001-3;3164696_CIA-RDP79T00975A004700350001-1;3172224_CIA-RDP79T00975A004900170001-9,7.493868686055761
LEVEL1_COMMUNITY:14,LEVEL1_COMMUNITY:3,META_LINK,2.2332950075908657,24,2003050_CIA-RDP79T00975A000100600001-3;2050130_CIA-RDP79T00975A001000540001-0;2692631_CIA-RDP79T00975A000600600001-8;2899762_CIA-RDP79T00975A001100270001-9;2929526_CIA-RDP79T00975A001100640001-8;2977791_CIA-RDP79T00975A005300380001-1;3000844_CIA-RDP79T00975A001700240001-6;3009178_CIA-RDP79T00975A001800360001-2;3176570_CIA-RDP79T00975A000600320001-9,8.330559748976217
LEVEL1_COMMUNITY:14,LEVEL1_COMMUNITY:5,META_LINK,2.1610206051067657,23,2020902_CIA-RDP79T00975A001200370001-7;2046568_CIA-RDP79T00975A000600500001-9;2049781_CIA-RDP79T00975A005700100001-7;2050116_CIA-RDP79T00975A001000350001-1;2623665_CIA-RDP79T00975A000500410001-0;2623672_CIA-RDP79T00975A000600150001-8;2869416_CIA-RDP79T00975A001300130001-2;2980780_CIA-RDP79T00975A001400600001-9,7.6799919834552215
LEVEL1_COMMUNITY:14,LEVEL1_COMMUNITY:9,META_LINK,1.3675732309043849,12,2008408_CIA-RDP79T00975A000500210001-2;2692631_CIA-RDP79T00975A000600600001-8;3164696_CIA-RDP79T00975A004700350001-1;3176572_CIA-RDP79T00975A000600400001-0,2.9258120867040196
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:2,META_LINK,1.8681768221204003,14,2049778_CIA-RDP79T00975A005700070001-1;2049783_CIA-RDP79T00975A005700120001-5;2058870_CIA-RDP79T00975A003400370001-3;2731969_CIA-RDP79T00975A005600230001-4;2745271_CIA-RDP79T00975A000300590001-3;3153696_CIA-RDP79T00975A003100370001-6;3153739_CIA-RDP79T00975A004400480001-0;3177798_CIA-RDP79T00975A003600410001-6,5.476477857740717
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:3,META_LINK,1.4538040577020372,11,2026945_CIA-RDP79T00975A001600330001-7;2027253_CIA-RDP79T00975A001800340001-4;2046544_CIA-RDP79T00975A000500510001-9;2980789_CIA-RDP79T00975A001400690001-0;3000844_CIA-RDP79T00975A001700240001-6;3000962_CIA-RDP79T00975A002200240001-0;3007381_CIA-RDP79T00975A005600150001-3,3.2793625333807674
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:4,META_LINK,1.5961313799567576,14,3007349_CIA-RDP79T00975A004800230001-3;3007362_CIA-RDP79T00975A004800410001-3;3191557_CIA-RDP79T00975A004500410001-6;3192443_CIA-RDP79T00975A002700270001-2;5973576_CIA-RDP79T00975A000800090001-6,3.9339080402228728
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:5,META_LINK,2.1079659490268345,20,2046535_CIA-RDP79T00975A000500400001-1;2051072_CIA-RDP79T00975A000900080001-3;2993998_CIA-RDP79T00975A001500100001-3;3002331_CIA-RDP79T00975A002200400001-2;3017653_CIA-RDP79T00975A001800180001-2;3153702_CIA-RDP79T00975A003100470001-5;3177770_CIA-RDP79T00975A003600020001-9;3177796_CIA-RDP79T00975A003600390001-9,7.231480992837292
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:6,META_LINK,1.960816233261176,13,2001970_CIA-RDP79T00975A005600170001-1;2003073_CIA-RDP79T00975A000200510001-2;2731969_CIA-RDP79T00975A005600230001-4;2993702_CIA-RDP79T00975A005400420001-5;3007381_CIA-RDP79T00975A005600150001-3,6.105124137599001
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:2,META_LINK,1.6782532673249178,7,2001991_CIA-RDP79T00975A005600480001-7;2049787_CIA-RDP79T00975A005700180001-9;2066864_CIA-RDP79T00975A003500290001-1;2993711_CIA-RDP79T00975A005700310001-4,4.356191959780381
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:3,META_LINK,3.863690481162481,142,2000195_CIA-RDP79T00975A005500370001-0;2003062_CIA-RDP79T00975A000200250001-1;2014439_CIA-RDP79T00975A000300470001-6;2026915_CIA-RDP79T00975A001000270001-0;2026943_CIA-RDP79T00975A001500470001-3;2026946_CIA-RDP79T00975A001600340001-6;2046536_CIA-RDP79T00975A000500420001-9;2046542_CIA-RDP79T00975A000500490001-2;2049778_CIA-RDP79T00975A005700070001-1;2049795_CIA-RDP79T00975A005700360001-9;2058867_CIA-RDP79T00975A001500500001-9;2063773_CIA-RDP79T00975A003100120001-3;2692634_CIA-RDP79T00975A000900090001-2;2733112_CIA-RDP79T00975A000100490001-6;2739312_CIA-RDP79T00975A000400470001-5;2740740_CIA-RDP79T00975A000300140001-2;2872245_CIA-RDP79T00975A001200280001-7;2929518_CIA-RDP79T00975A001100560001-7;2977785_CIA-RDP79T00975A005300310001-8;2993696_CIA-RDP79T00975A005400330001-5;2993996_CIA-RDP79T00975A001500070001-7;2995609_CIA-RDP79T00975A002500280001-3;3001365_CIA-RDP79T00975A001600230001-8;3001367_CIA-RDP79T00975A001600250001-6;3001370_CIA-RDP79T00975A001600280001-3;3001371_CIA-RDP79T00975A001600290001-2;3001380_CIA-RDP79T00975A001600400001-9;3004639_CIA-RDP79T00975A005300100001-1;3006386_CIA-RDP79T00975A001500550001-4;3006390_CIA-RDP79T00975A001500590001-0,46.64084498270876
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:4,META_LINK,4.118125035687585,168,2000171_CIA-RDP79T00975A005500080001-2;2001977_CIA-RDP79T00975A005600320001-4;2008416_CIA-RDP79T00975A004000320001-1;2016343_CIA-RDP79T00975A000600180001-5;2020914_CIA-RDP79T00975A001600600001-7;2022704_CIA-RDP79T00975A002200040001-2;2046533_CIA-RDP79T00975A000500370001-5;2049798_CIA-RDP79T00975A005700390001-6;2739300_CIA-RDP79T00975A000400320001-1;2745280_CIA-RDP79T00975A000300690001-2;2893547_CIA-RDP79T00975A001100130001-4;2977803_CIA-RDP79T00975A005400020001-9;2977804_CIA-RDP79T00975A005400030001-8;2989913_CIA-RDP79T00975A004600240001-4;2989919_CIA-RDP79T00975A004700040001-5;3000834_CIA-RDP79T00975A001700140001-7;3001357_CIA-RDP79T00975A001600150001-7;3001369_CIA-RDP79T00975A001600270001-4;3001370_CIA-RDP79T00975A001600280001-3;3002534_CIA-RDP79T00975A001600090001-4;3003275_CIA-RDP79T00975A001900150001-4;3003306_CIA-RDP79T00975A004400250001-5;3003307_CIA-RDP79T00975A004400320001-7;3007372_CIA-RDP79T00975A004900190001-7;3015175_CIA-RDP79T00975A002600320001-7;3015200_CIA-RDP79T00975A003500430001-5;3015202_CIA-RDP79T00975A003500460001-2;3015204_CIA-RDP79T00975A003500490001-9;3017659_CIA-RDP79T00975A001800230001-6;3150415_CIA-RDP79T00975A003000350001-9,60.443929019974355
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:5,META_LINK,3.565268910146936,94,2000177_CIA-RDP79T00975A005500170001-2;2003063_CIA-RDP79T00975A000200290001-7;2003068_CIA-RDP79T00975A000200450001-9;2008410_CIA-RDP79T00975A001000080001-1;2046527_CIA-RDP79T00975A000500300001-2;2064581_CIA-RDP79T00975A000600420001-8;2064590_CIA-RDP79T00975A000700170001-5;2064607_CIA-RDP79T00975A000900280001-1;2064889_CIA-RDP79T00975A001000110001-7;2064890_CIA-RDP79T00975A001000120001-6;2692611_CIA-RDP79T00975A000600260001-6;2692634_CIA-RDP79T00975A000900090001-2;2696828_CIA-RDP79T00975A000500120001-2;2698155_CIA-RDP79T00975A000500560001-4;2739316_CIA-RDP79T00975A000400510001-0;2869428_CIA-RDP79T00975A001300260001-8;2893544_CIA-RDP79T00975A001100100001-7;2980782_CIA-RDP79T00975A001400630002-5;3000843_CIA-RDP79T00975A001700230001-7;3000942_CIA-RDP79T00975A001700690001-7;3001362_CIA-RDP79T00975A001600200001-1;3001379_CIA-RDP79T00975A001600390001-1;3002530_CIA-RDP79T00975A001600040001-9;3010825_CIA-RDP79T00975A001800550001-1;3015199_CIA-RDP79T00975A003500420001-6;3017437_CIA-RDP79T00975A001900060001-4;3017638_CIA-RDP79T00975A001800020001-9;3017646_CIA-RDP79T00975A001800100001-0;3029881_CIA-RDP79T00975A004700140001-4;3149176_CIA-RDP79T00975A002400250001-7,34.348957819746886
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:6,META_LINK,3.6640996779270596,94,2000183_CIA-RDP79T00975A005500230001-5;2001980_CIA-RDP79T00975A005600360001-0;2001986_CIA-RDP79T00975A005600420001-3;2003068_CIA-RDP79T00975A000200450001-9;2003071_CIA-RDP79T00975A000200490001-5;2003075_CIA-RDP79T00975A000200540001-9;2014439_CIA-RDP79T00975A000300470001-6;2046531_CIA-RDP79T00975A000500350001-7;2046533_CIA-RDP79T00975A000500370001-5;2046542_CIA-RDP79T00975A000500490001-2;2049793_CIA-RDP79T00975A005700340001-1;2050141_CIA-RDP79T00975A001000670001-6;2063772_CIA-RDP79T00975A003100110001-4;2731969_CIA-RDP79T00975A005600230001-4;2733136_CIA-RDP79T00975A000200420001-2;2739455_CIA-RDP79T00975A000300400001-3;2993988_CIA-RDP79T00975A001400590001-1;3000933_CIA-RDP79T00975A001700570001-0;3003007_CIA-RDP79T00975A003500010001-1;3003767_CIA-RDP79T00975A001400070001-8;3015202_CIA-RDP79T00975A003500460001-2;3161871_CIA-RDP79T00975A002800070001-3;3162000_CIA-RDP79T00975A003000040001-3;3166572_CIA-RDP79T00975A005500050001-5;3172660_CIA-RDP79T00975A005200420001-7;3176556_CIA-RDP79T00975A000200190001-8;3178375_CIA-RDP79T00975A002700390001-9,38.0209888859368
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:7,META_LINK,2.3391496860483274,23,2008384_CIA-RDP79T00975A000400260001-8;2008407_CIA-RDP79T00975A000500200001-3;2064889_CIA-RDP79T00975A001000110001-7;3007371_CIA-RDP79T00975A004900180001-8;3153738_CIA-RDP79T00975A004400470001-1;3172666_CIA-RDP79T00975A005200500001-8;3177796_CIA-RDP79T00975A003600390001-9;3179255_CIA-RDP79T00975A005100230001-9;3185151_CIA-RDP79T00975A005200380001-2,9.372413004375971
LEVEL1_COMMUNITY:2,LEVEL1_COMMUNITY:8,META_LINK,2.2565322771506278,26,2000175_CIA-RDP79T00975A005500140001-5;2063772_CIA-RDP79T00975A003100110001-4;2066863_CIA-RDP79T00975A003400450001-4;2872245_CIA-RDP79T00975A001200280001-7;2988536_CIA-RDP79T00975A003400350001-5;3015194_CIA-RDP79T00975A003500350001-4;3169423_CIA-RDP79T00975A003100290001-5;3177783_CIA-RDP79T00975A003600200001-9,8.549915221760095
