node_key,level1_id
CANONICAL_ENTITY:CRUZ,2
CANONICAL_ENTITY:CRUZ_SALAZAR,2
CANONICAL_ENTITY:CSC_COUNCIL_OF_MINISTERS,1
CANONICAL_ENTITY:CSC_COURT_OF_JUSTICE,1
CANONICAL_ENTITY:CSC_HIGH_AUTHORITY,1
CANONICAL_ENTITY:CSEPEL_ISLAND,7
CANONICAL_ENTITY:CTC,12
CANONICAL_ENTITY:CUADRA,12
CANONICAL_ENTITY:CUBA,0
CANONICAL_ENTITY:CUBAN_AIR_FORCE,7
CANONICAL_ENTITY:CUBAN_AMBASSADOR,0
CANONICAL_ENTITY:CUBAN_AMBASSADOR_IN_HAITI,2
CANONICAL_ENTITY:CUBAN_AMERICAN_NICKEL_COMPANY,0
CANONICAL_ENTITY:CUBAN_ARMED_FORCES,0
CANONICAL_ENTITY:CUBAN_ARMY,9
CANONICAL_ENTITY:CUBAN_BACKED_REBELS,0
CANONICAL_ENTITY:CUBAN_CHARG,2
CANONICAL_ENTITY:CUBAN_CHINESE_FRIENDSHIP_ASSOCIATION,0
CANONICAL_ENTITY:CUBAN_CLERGY,2
CANONICAL_ENTITY:CUBAN_COAST_GUARD,7
CANONICAL_ENTITY:CUBAN_COMMUNISTS,0
CANONICAL_ENTITY:CUBAN_COMMUNISTS_POPULAR_SOCIALIST_PARTY,6
CANONICAL_ENTITY:CUBAN_COMMUNIST_PARTY,0
CANONICAL_ENTITY:CUBAN_COMMUNIST_PRESS,0
CANONICAL_ENTITY:CUBAN_COMMUNIST_YOUTH_CONGRESS,0
CANONICAL_ENTITY:CUBAN_DIPLOMATS,0
CANONICAL_ENTITY:CUBAN_ECONOMY,56
CANONICAL_ENTITY:CUBAN_ELECTRIC_COMPANY,2
CANONICAL_ENTITY:CUBAN_EMBASSIES,0
CANONICAL_ENTITY:CUBAN_EMBASSY,2
CANONICAL_ENTITY:CUBAN_EXILES,2
CANONICAL_ENTITY:CUBAN_FOREIGN_MINISTER_ROA,0
CANONICAL_ENTITY:CUBAN_GOVERNMENT,0
CANONICAL_ENTITY:CUBAN_LABOR_CONFEDERATION,0
CANONICAL_ENTITY:CUBAN_LABOR_LEADER,0
CANONICAL_ENTITY:CUBAN_LED_EXILE_GROUP,2
CANONICAL_ENTITY:CUBAN_MILITARY,9
CANONICAL_ENTITY:CUBAN_MILITARY_ELEMENTS,0
CANONICAL_ENTITY:CUBAN_MILITIA,0
CANONICAL_ENTITY:CUBAN_NATIONAL_DAY,0
CANONICAL_ENTITY:CUBAN_NATIONAL_ECONOMIC_COUNCIL,0
CANONICAL_ENTITY:CUBAN_NAVY,0
CANONICAL_ENTITY:CUBAN_PETROLEUM_INSTITUTE,1
CANONICAL_ENTITY:CUBAN_PRESS,0
CANONICAL_ENTITY:CUBAN_PROBLEM,0
CANONICAL_ENTITY:CUBAN_RADIO_STATION,3
CANONICAL_ENTITY:CUBAN_REBELS,0
CANONICAL_ENTITY:CUBAN_REGIME,0
CANONICAL_ENTITY:CUBAN_REVOLUTIONARIES,9
CANONICAL_ENTITY:CUBAN_REVOLUTIONARY_COUNCIL,0
CANONICAL_ENTITY:CUBAN_SECURITY_AUTHORITIES,0
CANONICAL_ENTITY:CUBAN_STUDENT_AGITATOR,0
CANONICAL_ENTITY:CUBAN_SUGAR_INSTITUTE,0
CANONICAL_ENTITY:CUBAN_SUPPORTED_REBEL_GROUPS,2
CANONICAL_ENTITY:CUBAN_SUPPORTED_REVOLUTIONARY_FORCES,2
CANONICAL_ENTITY:CUBAN_VENEZUELAN_RELATIONS,0
CANONICAL_ENTITY:CUBAN_WORKERS_CONFEDERATION,0
CANONICAL_ENTITY:CUCCHI_MAGNANI_GROUP,0
CANONICAL_ENTITY:CUENCA,0
CANONICAL_ENTITY:CUNHA,6
CANONICAL_ENTITY:CURACAO,2
CANONICAL_ENTITY:CURRENT_INTELLIGENCE_BULLETIN,3
CANONICAL_ENTITY:CURRENT_SULTAN,14
CANONICAL_ENTITY:CURZON_LINE,1
CANONICAL_ENTITY:CUTCH,0
CANONICAL_ENTITY:CYPRIOTS,0
CANONICAL_ENTITY:CYPRIOT_COMMUNISTS,10
CANONICAL_ENTITY:CYPRIOT_GOVERNMENT,10
CANONICAL_ENTITY:CYPRIOT_NATIONALISTS,2
CANONICAL_ENTITY:CYPRIOT_REPUBLIC,0
CANONICAL_ENTITY:CYPRUS,0
CANONICAL_ENTITY:CYPRUS_ETHNARCHY,0
CANONICAL_ENTITY:CYPRUS_GOVERNMENT,0
CANONICAL_ENTITY:CYPRUS_IS_TURKISH_SOCIETY,1
CANONICAL_ENTITY:CYRANKIEWICZ,11
CANONICAL_ENTITY:CYRENAICA,14
CANONICAL_ENTITY:CYRILLE_ADOULA,0
CANONICAL_ENTITY:CZECH,0
CANONICAL_ENTITY:CZECHOSLOVAKIA,0
CANONICAL_ENTITY:CZECHOSLOVAK_COMMUNIST_PARTY,11
CANONICAL_ENTITY:CZECHOSLOVAK_EMBASSY,3
CANONICAL_ENTITY:CZECHOSLOVAK_FIRM,0
CANONICAL_ENTITY:CZECHOSLOVAK_FOREIGN_OFFICE,0
CANONICAL_ENTITY:CZECHOSLOVAK_GOVERNMENT,0
CANONICAL_ENTITY:CZECHOSLOVAK_MINISTER_OF_NATIONAL_SECURITY,0
CANONICAL_ENTITY:CZECHOSLOVAK_MINISTER_TO_VENEZUELA,0
CANONICAL_ENTITY:CZECHOSLOVAK_MINISTRY_OF_FOREIGN_AFFAIRS,0
CANONICAL_ENTITY:CZECHOSLOVAK_MINISTRY_OF_INFORMATION,7
CANONICAL_ENTITY:CZECHOSLOVAK_PRESIDENT_ZAPOTOCKY,7
CANONICAL_ENTITY:CZECHOSLOVAK_RED_CROSS,0
CANONICAL_ENTITY:CZECHOSLOVAK_SECURITY_FORCES,1
CANONICAL_ENTITY:CZECHOSLOVAK_STATE_AIRLINES,0
CANONICAL_ENTITY:CZECHOSLOVAK_STATE_PLANNING_OFFICE,6
CANONICAL_ENTITY:CZECHOSLOVAK_TRADE_MISSION,0
CANONICAL_ENTITY:CZECHS,0
CANONICAL_ENTITY:CZECH_AERO_45,5
CANONICAL_ENTITY:CZECH_AGRICULTURE,1
CANONICAL_ENTITY:CZECH_AIRLINE,1
CANONICAL_ENTITY:CZECH_AIR_EXHIBIT,1
CANONICAL_ENTITY:CZECH_AIR_FORCE,1
CANONICAL_ENTITY:CZECH_AMBASSADOR,6
CANONICAL_ENTITY:CZECH_AND_POLISH_CONTRACTS,0
CANONICAL_ENTITY:CZECH_ARMS,0
CANONICAL_ENTITY:CZECH_ARMS_EXPERT,0
CANONICAL_ENTITY:CZECH_ARMS_EXPERTS,0
CANONICAL_ENTITY:CZECH_ARMS_FACTORIES,0
CANONICAL_ENTITY:CZECH_ARMS_TECHNICIANS,0
CANONICAL_ENTITY:CZECH_ARMY,0
CANONICAL_ENTITY:CZECH_AUTOMATIC_WEAPONS,0
CANONICAL_ENTITY:CZECH_BASE,1
CANONICAL_ENTITY:CZECH_BORDER_GUARDS,2
CANONICAL_ENTITY:CZECH_CHIEF_OF_STAFF,0
CANONICAL_ENTITY:CZECH_COMMERCIAL_ATTACHE,2
CANONICAL_ENTITY:CZECH_COMMUNISTS,3
CANONICAL_ENTITY:CZECH_COMMUNIST_LEADERS,3
CANONICAL_ENTITY:CZECH_COMMUNIST_PARTY,7
CANONICAL_ENTITY:CZECH_COMMUNIST_REGIME,1
CANONICAL_ENTITY:CZECH_COUNTERPART,1
CANONICAL_ENTITY:CZECH_DELEGATION,1
CANONICAL_ENTITY:CZECH_DEPUTY_FOREIGN_MINISTER,0
CANONICAL_ENTITY:CZECH_EAST_GERMAN,0
CANONICAL_ENTITY:CZECH_ECONOMIC_MISSION,0
CANONICAL_ENTITY:CZECH_EMBASSY,6
CANONICAL_ENTITY:CZECH_FOREIGN_MINISTER_SIROKY,14
CANONICAL_ENTITY:CZECH_FOREIGN_OFFICE,7
CANONICAL_ENTITY:CZECH_GOVERNMENT,1
CANONICAL_ENTITY:CZECH_LEGATION,1
CANONICAL_ENTITY:CZECH_MACHINE_GUNS,0
CANONICAL_ENTITY:CZECH_MEMBERS,0
CANONICAL_ENTITY:CZECH_MILITARY_OFFICIALS,0
CANONICAL_ENTITY:CZECH_MINISTER_OF_FOREIGN_TRADE_GREGOR,0
CANONICAL_ENTITY:CZECH_MINISTER_OF_THE_METALLURGICAL_INDUSTRY_AND_ORE_MINES,13
CANONICAL_ENTITY:CZECH_MINISTER_OF_TRADE,12
CANONICAL_ENTITY:CZECH_MINISTRY_OF_FOREIGN_AFFAIRS,13
CANONICAL_ENTITY:CZECH_MINISTRY_OF_FOREIGN_TRADE,0
CANONICAL_ENTITY:CZECH_OFFICIAL,4
CANONICAL_ENTITY:CZECH_PARTY_DAILY_RUDE_PRAVO,0
CANONICAL_ENTITY:CZECH_PLANES,1
CANONICAL_ENTITY:CZECH_POLICE,5
CANONICAL_ENTITY:CZECH_POWER_INDUSTRY,0
CANONICAL_ENTITY:CZECH_PRESIDENT_GOTTWALD,3
CANONICAL_ENTITY:CZECH_PRIME_MINISTER_SIROKY,0
CANONICAL_ENTITY:CZECH_PROPAGANDA,0
CANONICAL_ENTITY:CZECH_REGIME,7
CANONICAL_ENTITY:CZECH_REPUBLIC,0
CANONICAL_ENTITY:CZECH_SECURITY_FORCES,1
CANONICAL_ENTITY:CZECH_STATE_BANK,6
CANONICAL_ENTITY:CZECH_TANKS,0
CANONICAL_ENTITY:CZECH_TECHNICIANS,0
CANONICAL_ENTITY:CZECH_TRADE_MISSION,0
CANONICAL_ENTITY:CZECH_UAR,0
CANONICAL_ENTITY:CZECH_US,0
CANONICAL_ENTITY:C_119,0
CANONICAL_ENTITY:C_119G,0
CANONICAL_ENTITY:C_119_TRANSPORTS,0
CANONICAL_ENTITY:C_130,9
CANONICAL_ENTITY:C_130_HERCULES,0
CANONICAL_ENTITY:C_47,0
CANONICAL_ENTITY:C_C_DESAI,37
CANONICAL_ENTITY:C_K_YEN,0
CANONICAL_ENTITY:C_P_DE_SILVA,0
CANONICAL_ENTITY:C_SUBRAMANIAM,0
CANONICAL_ENTITY:DABROWSKI_COAL_REGION,0
CANONICAL_ENTITY:DACCA,0
CANONICAL_ENTITY:DAGABUR,2
CANONICAL_ENTITY:DAGHISTANI,0
CANONICAL_ENTITY:DAGSBRUNN,1
CANONICAL_ENTITY:DAHANAYAKE,0
CANONICAL_ENTITY:DAHANAYAKE_GOVERNMENT,0
CANONICAL_ENTITY:DAHOMEY,0
CANONICAL_ENTITY:DAILY_BRIEF,0
CANONICAL_ENTITY:DAILY_HERALD,0
CANONICAL_ENTITY:DAILY_MAIL,0
CANONICAL_ENTITY:DAILY_WORKER,0
CANONICAL_ENTITY:DAIREN,4
CANONICAL_ENTITY:DAI_VIET_PARTY,3
CANONICAL_ENTITY:DAKAR,7
CANONICAL_ENTITY:DALAI_LAMA,0
CANONICAL_ENTITY:DALSTROI,0
CANONICAL_ENTITY:DAMAO,4
CANONICAL_ENTITY:DAMASCENE_OFFICER_GROUP,0
CANONICAL_ENTITY:DAMASCUS,0
CANONICAL_ENTITY:DAMIETTA_TEXTILE_FACTORY,0
CANONICAL_ENTITY:DAMMAM,0
CANONICAL_ENTITY:DANES,0
CANONICAL_ENTITY:DANIEL_FIGNOL,2
CANONICAL_ENTITY:DANIEL_LECORRE,0
CANONICAL_ENTITY:DANIEL_MAYER,0
CANONICAL_ENTITY:DANISH_COMMUNIST_PARTY,12
CANONICAL_ENTITY:DANISH_DEFENSE_MINISTER,8
CANONICAL_ENTITY:DANISH_DELEGATES,0
CANONICAL_ENTITY:DANISH_DELEGATION,0
CANONICAL_ENTITY:DANISH_DEPUTY_FOREIGN_MINISTER_CHRISTIANSEN,1
CANONICAL_ENTITY:DANISH_FOREIGN_MINISTER,0
CANONICAL_ENTITY:DANISH_FOREIGN_MINISTRY,0
CANONICAL_ENTITY:DANISH_FOREIGN_OFFICE,0
CANONICAL_ENTITY:DANISH_GOVERNMENT,1
CANONICAL_ENTITY:DANUBE_BLACK_SEA_CANAL,7
CANONICAL_ENTITY:DANUBE_BLACK_SEA_CANAL_PROJECT,0
CANONICAL_ENTITY:DANUBIAN_COMMISSION,1
CANONICAL_ENTITY:DAP_CHHUON,0
CANONICAL_ENTITY:DARIDAN,3
CANONICAL_ENTITY:DARIUS_LECORRE,1
CANONICAL_ENTITY:DAROT,0
CANONICAL_ENTITY:DAROTS,20
CANONICAL_ENTITY:DARUL_ISLAM,0
CANONICAL_ENTITY:DAR_ES_SALAAM,0
CANONICAL_ENTITY:DAUD,0
CANONICAL_ENTITY:DAUD_BEG_JAF,0
CANONICAL_ENTITY:DAUD_SAYIGH,0
CANONICAL_ENTITY:DAULTANA,0
CANONICAL_ENTITY:DAVID,7
CANONICAL_ENTITY:DAVID_MARSHALL,0
CANONICAL_ENTITY:DAVID_SALVADOR,0
CANONICAL_ENTITY:DAVIES,2
CANONICAL_ENTITY:DAWALIBI,0
CANONICAL_ENTITY:DAYAL,0
CANONICAL_ENTITY:DAYAN,0
CANONICAL_ENTITY:DA_CUNHA,0
CANONICAL_ENTITY:DEAN,0
CANONICAL_ENTITY:DEAN_ACHESON,1
CANONICAL_ENTITY:DEAN_RUSK,96
CANONICAL_ENTITY:DEBR,0
CANONICAL_ENTITY:DEBRECEN,7
CANONICAL_ENTITY:DEBRE_CABINET,1
CANONICAL_ENTITY:DEBR_COALITION,2
CANONICAL_ENTITY:DEBR_GOVERNMENT,1
CANONICAL_ENTITY:DECEPTION_ISLAND,0
CANONICAL_ENTITY:DEFENSE_AGENCY_DIRECTOR_SUNADA,0
CANONICAL_ENTITY:DEFENSE_MINISTER_AZM,0
CANONICAL_ENTITY:DEFENSE_MINISTER_BA_SWE,0
CANONICAL_ENTITY:DEFENSE_MINISTER_BLANK,1
CANONICAL_ENTITY:DEFENSE_MINISTER_BOTELHO_MONIZ,6
CANONICAL_ENTITY:DEFENSE_MINISTER_CASTILLO,2
CANONICAL_ENTITY:DEFENSE_MINISTER_CASTRO,2
CANONICAL_ENTITY:DEFENSE_MINISTER_CHABAN_DELMAS,1
CANONICAL_ENTITY:DEFENSE_MINISTER_DAWALIBI,1
CANONICAL_ENTITY:DEFENSE_MINISTER_DE_GREEF,0
CANONICAL_ENTITY:DEFENSE_MINISTER_KANELLOPOULOS,0
CANONICAL_ENTITY:DEFENSE_MINISTER_KIM,0
CANONICAL_ENTITY:DEFENSE_MINISTER_KOENIG,1
CANONICAL_ENTITY:DEFENSE_MINISTER_LOPEZ,0
CANONICAL_ENTITY:DEFENSE_MINISTER_MINH,3
CANONICAL_ENTITY:DEFENSE_MINISTER_MORICE,1
CANONICAL_ENTITY:DEFENSE_MINISTER_NASUTION,0
CANONICAL_ENTITY:DEFENSE_MINISTER_PLEVEN,1
CANONICAL_ENTITY:DEFENSE_MINISTER_QUAT,3
CANONICAL_ENTITY:DEFENSE_MINISTER_ROKOSSOWSKI,11
CANONICAL_ENTITY:DEFENSE_MINISTER_SANDYS,1
CANONICAL_ENTITY:DEFENSE_MINISTER_SANTOS_COSTA,6
CANONICAL_ENTITY:DEFENSE_MINISTER_SOHN,4
CANONICAL_ENTITY:DEFENSE_MINISTER_STRAUSS,1
CANONICAL_ENTITY:DEFENSE_MINISTER_TAVIANI,7
CANONICAL_ENTITY:DEFENSE_SECRETARY_GOSNJAK,94
CANONICAL_ENTITY:DEFENSE_SECRETARY_MAGSAYSAY,3
CANONICAL_ENTITY:DEHIMI,0
CANONICAL_ENTITY:DEHOUSSE,2
CANONICAL_ENTITY:DEIST,1
CANONICAL_ENTITY:DEJ,12
CANONICAL_ENTITY:DEJEAN,3
CANONICAL_ENTITY:DELEGATE_GENERAL_DELOUVRIER,9
CANONICAL_ENTITY:DELOUVRIER,2
CANONICAL_ENTITY:DELVAUX,0
CANONICAL_ENTITY:DEL_BO,0
CANONICAL_ENTITY:DEL_PEDREGAL,1
CANONICAL_ENTITY:DEMILITARIZED_ZONE,4
CANONICAL_ENTITY:DEMOCRACIA,6
CANONICAL_ENTITY:DEMOCRATIC_ACTION_PARTY,2
CANONICAL_ENTITY:DEMOCRATIC_FEDERATION_OF_CUBAN_WOMEN,11
CANONICAL_ENTITY:DEMOCRATIC_LEADERS,0
CANONICAL_ENTITY:DEMOCRATIC_LEAGUE,0
CANONICAL_ENTITY:DEMOCRATIC_NATIONALIST_PARTY,2
CANONICAL_ENTITY:DEMOCRATIC_PARTY,0
CANONICAL_ENTITY:DEMOCRATIC_PARTY_OF_GUINEA_PDG,0
CANONICAL_ENTITY:DEMOCRATIC_REPUBLICAN_UNION,2
CANONICAL_ENTITY:DEMOCRATIC_REPUBLICAN_UNION_URD,2
CANONICAL_ENTITY:DEMOCRATIC_REPUBLIC_OF_VIETNAM,1
CANONICAL_ENTITY:DEMOCRATIC_RESISTANCE_UNION,1
CANONICAL_ENTITY:DEMOCRATIC_SENATOR_TOMAS_CABILI,3
CANONICAL_ENTITY:DEMOCRATIC_SOCIALISTS,1
CANONICAL_ENTITY:DEMOCRATIC_SOCIALIST_PARTY,1
CANONICAL_ENTITY:DEMOCRATIC_UNION,0
CANONICAL_ENTITY:DEMOCRATS,0
CANONICAL_ENTITY:DEMOCRAT_PARTY,4
CANONICAL_ENTITY:DENIS_HEALEY,13
CANONICAL_ENTITY:DENKTASH,0
CANONICAL_ENTITY:DENMARK,0
CANONICAL_ENTITY:DENYS,0
CANONICAL_ENTITY:DEPARTMENT_OF_COCHABAMBA,0
CANONICAL_ENTITY:DEPARTMENT_OF_COMMERCE,12
CANONICAL_ENTITY:DEPARTMENT_OF_DEFENSE,12
CANONICAL_ENTITY:DEPARTMENT_OF_JUSTICE,12
CANONICAL_ENTITY:DEPARTMENT_OF_STATE,12
CANONICAL_ENTITY:DEPARTMENT_OF_THE_ARMY,0
CANONICAL_ENTITY:DEPARTMENT_OF_THE_INTERIOR,12
CANONICAL_ENTITY:DEPOSED_SULTAN,0
CANONICAL_ENTITY:DEPUTIES_BAGHAI_AND_QANATABADI,0
CANONICAL_ENTITY:DEPUTY_CHAIRMAN_WEHNER,1
CANONICAL_ENTITY:DEPUTY_DIRECTOR_FOR_INTELLIGENCE_THE_JOINT_STAFF,0
CANONICAL_ENTITY:DEPUTY_FATEMI,0
CANONICAL_ENTITY:DEPUTY_FOREIGN_MINISTER_GROMYKO,0
CANONICAL_ENTITY:DEPUTY_FOREIGN_MINISTER_HAJEK,0
CANONICAL_ENTITY:DEPUTY_FOREIGN_MINISTER_PUSHKIN,0
CANONICAL_ENTITY:DEPUTY_FOREIGN_MINISTER_VAN_SCHERPENBERG,1
CANONICAL_ENTITY:DEPUTY_FOREIGN_MINISTER_ZORIN,1
CANONICAL_ENTITY:DEPUTY_KARAPIPERIS,1
CANONICAL_ENTITY:DEPUTY_MINISTER_OF_FOREIGN_AFFAIRS_OF_MONGOLIA,0
CANONICAL_ENTITY:DEPUTY_PREMIER_ARIF,0
CANONICAL_ENTITY:DEPUTY_PREMIER_AZM,0
CANONICAL_ENTITY:DEPUTY_PREMIER_HAZI,0
CANONICAL_ENTITY:DEPUTY_PREMIER_JACQUES_SOUSTELLE,1
CANONICAL_ENTITY:DEPUTY_PREMIER_KATAY,0
CANONICAL_ENTITY:DEPUTY_PREMIER_NHOUY,62
CANONICAL_ENTITY:DEPUTY_PREMIER_NUSCHKE,0
CANONICAL_ENTITY:DEPUTY_PREMIER_REYNAUD,1
CANONICAL_ENTITY:DEPUTY_PRIME_MINISTER_ALI_MOHAMMAD,0
CANONICAL_ENTITY:DEPUTY_PRIME_MINISTER_RAU,24
CANONICAL_ENTITY:DEPUTY_PRIME_MINISTER_VENIZELOS,5
CANONICAL_ENTITY:DEPUTY_PRIME_MINISTER_ZORLU,0
CANONICAL_ENTITY:DEPUTY_SECRETARY_OF_DEFENSE,0
CANONICAL_ENTITY:DEPUTY_UNDERSECRETARY_OF_STATE_MURPHY,0
CANONICAL_ENTITY:DEPUTY_UNDER_SECRETARY_OF_STATE_MURPHY,0
CANONICAL_ENTITY:DERTINGER,1
CANONICAL_ENTITY:DERVIS,1
CANONICAL_ENTITY:DERVISHI,0
CANONICAL_ENTITY:DESHMUKH,3
CANONICAL_ENTITY:DEVLIN_COMMISSION,13
CANONICAL_ENTITY:DEWEY,0
CANONICAL_ENTITY:DE_CASTRIES,3
CANONICAL_ENTITY:DE_CASTRO,1
CANONICAL_ENTITY:DE_GASPERI,1
CANONICAL_ENTITY:DE_GASPERI_CABINET,105
CANONICAL_ENTITY:DE_GASPERI_FACTION,2
CANONICAL_ENTITY:DE_GASPERI_GOVERNMENT,1
CANONICAL_ENTITY:DE_GASPERI_GRUBER_AGREEMENT,0
CANONICAL_ENTITY:DE_GAULLE,0
CANONICAL_ENTITY:DE_GAULLES_REGIME,9
CANONICAL_ENTITY:DE_LA_GUARDIA,2
CANONICAL_ENTITY:DE_LA_GUARDIA_ADMINISTRATION,2
CANONICAL_ENTITY:DE_LA_GUARDIA_GOVERNMENT,2
CANONICAL_ENTITY:DE_SCHRIJVER,0
CANONICAL_ENTITY:DE_SEYNES,0
CANONICAL_ENTITY:DE_SOLA,1
CANONICAL_ENTITY:DE_STAERCKE,0
CANONICAL_ENTITY:DE_ZOYSA,0
CANONICAL_ENTITY:DHAHRAN,0
CANONICAL_ENTITY:DHAHRAN_AIR_BASE,1
CANONICAL_ENTITY:DHAHRAN_AIR_BASE_AGREEMENT,0
CANONICAL_ENTITY:DHU_AL_FIQAR_SABRI,2
CANONICAL_ENTITY:DIA,7
CANONICAL_ENTITY:DIAH,0
CANONICAL_ENTITY:DIALLO_SAIFOULAYE,0
CANONICAL_ENTITY:DIARIO_DE_LA_MARINA,7
CANONICAL_ENTITY:DIARIO_DE_NOTICIAS,0
CANONICAL_ENTITY:DIEFENBAKER,1
CANONICAL_ENTITY:DIEFENBAKER_GOVERNMENT,9
CANONICAL_ENTITY:DIEM,3
CANONICAL_ENTITY:DIEMS_CABINET,3
CANONICAL_ENTITY:DIEM_GOVERNMENT,3
CANONICAL_ENTITY:DIEM_REGIME,10
CANONICAL_ENTITY:DIEN_BIEN_PHU,0
CANONICAL_ENTITY:DIETRICH,1
CANONICAL_ENTITY:DIE_VADERLAND,7
CANONICAL_ENTITY:DIGHENIS,0
CANONICAL_ENTITY:DIKHEILA_AIRFIELD,0
CANONICAL_ENTITY:DIKHEILA_AIR_BASE,0
CANONICAL_ENTITY:DIMITRIOS_LAMBRAKIS,5
CANONICAL_ENTITY:DINO_GENTILI,82
CANONICAL_ENTITY:DIORI,0
CANONICAL_ENTITY:DIOSDADO_MACAPAGAL,3
CANONICAL_ENTITY:DIR,0
CANONICAL_ENTITY:DIRECTOR,12
CANONICAL_ENTITY:DIRECTORATE_GENERAL_OF_POLICE_AND_SECURITY,12
CANONICAL_ENTITY:DIRECTORATE_OF_LOCAL_ANTIAIRCRAFT_DEFENSE,0
CANONICAL_ENTITY:DIRECTOR_OF_CENTRAL_INTELLIGENCE,0
CANONICAL_ENTITY:DIRECTOR_OF_NAVAL_INTELLIGENCE_DEPARTMENT_OF_NAVY,0
CANONICAL_ENTITY:DIRECTOR_OF_SECURITY_LT_COL_WORKENEH_GABEYHOU,0
CANONICAL_ENTITY:DIRECTOR_THE_JOINT_STAFF,0
CANONICAL_ENTITY:DIRK_SPIERENBURG,1
CANONICAL_ENTITY:DIRK_STIKKER,1
CANONICAL_ENTITY:DISSIDENT_ARMY_OFFICERS,2
CANONICAL_ENTITY:DISSIDENT_MILITARY_ELEMENTS,0
CANONICAL_ENTITY:DIXON,0
CANONICAL_ENTITY:DIYARBAKIR,11
CANONICAL_ENTITY:DI_STEFANO,0
CANONICAL_ENTITY:DJAILOLO,0
CANONICAL_ENTITY:DJAKARTA,0
CANONICAL_ENTITY:DJAKARTA_CONFERENCE,3
CANONICAL_ENTITY:DJAKARTA_GOVERNMENT,0
CANONICAL_ENTITY:DJAMBEK,0
CANONICAL_ENTITY:DJIBOUTI,0
CANONICAL_ENTITY:DJILAS,1
CANONICAL_ENTITY:DJIN,1
CANONICAL_ENTITY:DJUANDA,0
CANONICAL_ENTITY:DJUANDA_CABINET,0
CANONICAL_ENTITY:DJUANDA_GOVERNMENT,19
CANONICAL_ENTITY:DJURO_PUCAR,0
CANONICAL_ENTITY:DMITRY_POLYANSKY,14
CANONICAL_ENTITY:DMITRY_USTINOV,8
CANONICAL_ENTITY:DNEPROGES,0
CANONICAL_ENTITY:DNEPROPETROVSK,2
CANONICAL_ENTITY:DOBRYNIN,0
CANONICAL_ENTITY:DOCTOR_ZUMA,1
CANONICAL_ENTITY:DOLANSKY,0
CANONICAL_ENTITY:DOLINSK,0
CANONICAL_ENTITY:DOMINICAN_AIR_FORCE,2
CANONICAL_ENTITY:DOMINICAN_ARMY,2
CANONICAL_ENTITY:DOMINICAN_CONGRESS,2
CANONICAL_ENTITY:DOMINICAN_FOREIGN_MINISTER,0
CANONICAL_ENTITY:DOMINICAN_GOVERNMENT,2
CANONICAL_ENTITY:DOMINICAN_PEOPLES_SOCIALIST_PARTY,2
CANONICAL_ENTITY:DOMINICAN_REBEL_SOURCES,2
CANONICAL_ENTITY:DOMINICAN_REPUBLIC,2
CANONICAL_ENTITY:DOMINICAN_REVOLUTIONARY_PARTY_PRD,2
CANONICAL_ENTITY:DOMINION_PARTY,2
CANONICAL_ENTITY:DONG,1
CANONICAL_ENTITY:DONGES,0
CANONICAL_ENTITY:DONGGALA,0
CANONICAL_ENTITY:DONG_HOI,0
CANONICAL_ENTITY:DONG_QUAN,0
CANONICAL_ENTITY:DONNELLY,0
CANONICAL_ENTITY:DON_JUAN,6
CANONICAL_ENTITY:DORTICOS,0
CANONICAL_ENTITY:DOUALA,10
CANONICAL_ENTITY:DO_SON_AIRFIELD,0
CANONICAL_ENTITY:DO_XAI,0
CANONICAL_ENTITY:DRAGO_KUNC,0
CANONICAL_ENTITY:DRAKE,1
CANONICAL_ENTITY:DRAPER,1
CANONICAL_ENTITY:DRAVIDIAN_PROGRESSIVE_FEDERATION,4
CANONICAL_ENTITY:DRESDEN,0
CANONICAL_ENTITY:DRISS_MHAMMEDI,0
CANONICAL_ENTITY:DRUZE,0
CANONICAL_ENTITY:DRUZE_TRIBES,0
CANONICAL_ENTITY:DRV,3
CANONICAL_ENTITY:DR_ADOLF_HOFFMEISTER,7
CANONICAL_ENTITY:DR_ALBERT_SCHWEITZER,3
CANONICAL_ENTITY:DR_ANUP_SINGH,0
CANONICAL_ENTITY:DR_BHABHA,0
CANONICAL_ENTITY:DR_FABIO_CASTILLO,2
CANONICAL_ENTITY:DR_FRANK_GRAHAM,0
CANONICAL_ENTITY:DR_FRIEDRICH_ERNST,1
CANONICAL_ENTITY:DR_FRITZ_DORLS,1
CANONICAL_ENTITY:DR_HASTINGS_BANDA,0
CANONICAL_ENTITY:DR_HUSAYN_KHALIDI,1
CANONICAL_ENTITY:DR_HUSSAIN_KHALIDI,0
CANONICAL_ENTITY:DR_IQBAL,0
CANONICAL_ENTITY:DR_ISRAEL_BAER,0
CANONICAL_ENTITY:DR_JALAL_ABDOH,17
CANONICAL_ENTITY:DR_JOSEPH_RASETA,15
CANONICAL_ENTITY:DR_JOSEPH_RAVOAHANGY,15
CANONICAL_ENTITY:DR_JOSE_ANTONIO_RODRIGUEZ_PORTH,2
CANONICAL_ENTITY:DR_J_N_KHOSLA,37
CANONICAL_ENTITY:DR_LUIS_GALICH,2
CANONICAL_ENTITY:DR_MANOL_KONOMI,7
CANONICAL_ENTITY:DR_MARCELLO_CAETANO,6
CANONICAL_ENTITY:DR_MOZAFAR_BAQAI,27
CANONICAL_ENTITY:DR_MUNIF_RAZZAZ,0
