source_global,target_global,rel,weight,support_count,doc_ids,weight_raw_meta,weight_log_meta,weight_mutual,weight_rank,weight_combined
LEVEL1_COMMUNITY:14,LEVEL1_COMMUNITY:8,META_LINK,0.13049382876439694,855,2000198_CIA-RDP79T00975A005500400001-6;2003060_CIA-RDP79T00975A000200200001-6;2003061_CIA-RDP79T00975A000200240001-2;2003080_CIA-RDP79T00975A000300090001-8;2008377_CIA-RDP79T00975A000300510002-9;2008387_CIA-RDP79T00975A000400340001-9;2008392_CIA-RDP79T00975A000500020001-3;2008394_CIA-RDP79T00975A000500040001-1;2008398_CIA-RDP79T00975A000500100001-4;2008400_CIA-RDP79T00975A000500130001-1;2008404_CIA-RDP79T00975A000500170001-7;2008405_CIA-RDP79T00975A000500180001-6;2008410_CIA-RDP79T00975A001000080001-1;2008411_CIA-RDP79T00975A001400270001-6;2014431_CIA-RDP79T00975A000300560001-6;2016346_CIA-RDP79T00975A000600440001-6;2018003_CIA-RDP79T00975A000900050001-6;2018011_CIA-RDP79T00975A000900340001-4;2018017_CIA-RDP79T00975A000900550001-1;2018019_CIA-RDP79T00975A000900580001-8;2020553_CIA-RDP79T00975A000400050001-1;2020560_CIA-RDP79T00975A000600670001-1;2020561_CIA-RDP79T00975A000700010001-2;2020568_CIA-RDP79T00975A000900180001-2;2020571_CIA-RDP79T00975A000900480001-9;2020573_CIA-RDP79T00975A000900650001-0;2020575_CIA-RDP79T00975A001000310001-5;2020576_CIA-RDP79T00975A001000340001-2;2020577_CIA-RDP79T00975A001000390001-7;2020580_CIA-RDP79T00975A001100670001-5,148.8705156895416,5.009771692563386,0.029494468530331344,0.5773502691896258,0.13049382876439694
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:18,META_LINK,0.07071617400336752,411,2000183_CIA-RDP79T00975A005500230001-5;2000186_CIA-RDP79T00975A005500280001-0;2001973_CIA-RDP79T00975A005600250001-2;2008416_CIA-RDP79T00975A004000320001-1;2018005_CIA-RDP79T00975A000900070001-4;2026938_CIA-RDP79T00975A001500230001-9;2049779_CIA-RDP79T00975A005700080001-0;2049781_CIA-RDP79T00975A005700100001-7;2049796_CIA-RDP79T00975A005700370001-8;2058870_CIA-RDP79T00975A003400370001-3;2643644_CIA-RDP79T00975A002800200001-8;2739324_CIA-RDP79T00975A000400620001-8;2970159_CIA-RDP79T00975A001300350001-8;2977764_CIA-RDP79T00975A004900230001-2;2977775_CIA-RDP79T00975A005000340001-8;2977784_CIA-RDP79T00975A005300280001-2;2977795_CIA-RDP79T00975A005300420001-6;2985835_CIA-RDP79T00975A003700360001-1;2989472_CIA-RDP79T00975A002300490001-2;2989909_CIA-RDP79T00975A004600120001-7;2989913_CIA-RDP79T00975A004600240001-4;2993963_CIA-RDP79T00975A001400290001-4;2993987_CIA-RDP79T00975A001400580001-2;2998383_CIA-RDP79T00975A004000240001-0;3001381_CIA-RDP79T00975A001600410001-8;3002338_CIA-RDP79T00975A002200470001-5;3003303_CIA-RDP79T00975A004300330001-7;3003306_CIA-RDP79T00975A004400250001-5;3004218_CIA-RDP79T00975A004300150001-6;3006376_CIA-RDP79T00975A001500390001-2,76.50556960542775,4.35034979965356,0.024498705236426246,0.20412414523193154,0.07071617400336752
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:3,META_LINK,0.07068875348342474,531,2000169_CIA-RDP79T00975A005500060001-4;2000170_CIA-RDP79T00975A005500070001-3;2000172_CIA-RDP79T00975A005500090001-1;2000177_CIA-RDP79T00975A005500170001-2;2000179_CIA-RDP79T00975A005500190001-0;2000186_CIA-RDP79T00975A005500280001-0;2000191_CIA-RDP79T00975A005500330001-4;2000194_CIA-RDP79T00975A005500360001-1;2000197_CIA-RDP79T00975A005500390001-8;2001973_CIA-RDP79T00975A005600250001-2;2026613_CIA-RDP79T00975A005500450001-1;2026614_CIA-RDP79T00975A005600020001-7;2026615_CIA-RDP79T00975A005600030001-6;2049784_CIA-RDP79T00975A005700130001-4;2049790_CIA-RDP79T00975A005700230001-3;2049792_CIA-RDP79T00975A005700330001-2;2049795_CIA-RDP79T00975A005700360001-9;2066874_CIA-RDP79T00975A005400490001-8;2977764_CIA-RDP79T00975A004900230001-2;2977783_CIA-RDP79T00975A005300270001-3;2977784_CIA-RDP79T00975A005300280001-2;2977785_CIA-RDP79T00975A005300310001-8;2977788_CIA-RDP79T00975A005300340001-5;2977789_CIA-RDP79T00975A005300350001-4;2977790_CIA-RDP79T00975A005300360001-3;2977791_CIA-RDP79T00975A005300380001-1;2977793_CIA-RDP79T00975A005300400001-8;2977802_CIA-RDP79T00975A005400010001-0;2989742_CIA-RDP79T00975A005500490001-7;2989919_CIA-RDP79T00975A004700040001-5,98.3974698340895,4.599126658953143,0.024479709949858097,0.20412414523193154,0.07068875348342474
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:45,META_LINK,0.07209040127432784,246,2000177_CIA-RDP79T00975A005500170001-2;2001973_CIA-RDP79T00975A005600250001-2;2049799_CIA-RDP79T00975A005700400001-4;2066866_CIA-RDP79T00975A003600120001-8;2066868_CIA-RDP79T00975A004500050001-6;260604_CIA-RDP79T00975A003900030001-5;2643644_CIA-RDP79T00975A002800200001-8;2995606_CIA-RDP79T00975A002500250001-6;2995608_CIA-RDP79T00975A002500270001-4;3003306_CIA-RDP79T00975A004400250001-5;3003307_CIA-RDP79T00975A004400320001-7;3003311_CIA-RDP79T00975A004400370001-2;3015189_CIA-RDP79T00975A003400490001-0;3015190_CIA-RDP79T00975A003500270001-3;3015193_CIA-RDP79T00975A003500330001-6;3015194_CIA-RDP79T00975A003500350001-4;3015196_CIA-RDP79T00975A003500380001-1;3015203_CIA-RDP79T00975A003500480001-0;3029883_CIA-RDP79T00975A004700400001-5;3029884_CIA-RDP79T00975A004700410001-4;3153712_CIA-RDP79T00975A003300040001-0;3153741_CIA-RDP79T00975A004400500001-7;3161969_CIA-RDP79T00975A002900150001-3;3161970_CIA-RDP79T00975A002900160001-2;3161975_CIA-RDP79T00975A002900220001-5;3161984_CIA-RDP79T00975A002900360001-0;3161991_CIA-RDP79T00975A002900460001-9;3161999_CIA-RDP79T00975A003000020001-5;3163330_CIA-RDP79T00975A004400410001-7;3163349_CIA-RDP79T00975A004600300001-7,48.10742163200131,3.8940101767791995,0.0264997367617497,0.19611613513818404,0.07209040127432784
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:5,META_LINK,0.0796526529237967,581,2008411_CIA-RDP79T00975A001400270001-6;2026614_CIA-RDP79T00975A005600020001-7;2026615_CIA-RDP79T00975A005600030001-6;2050116_CIA-RDP79T00975A001000350001-1;2058871_CIA-RDP79T00975A004300430001-6;2064611_CIA-RDP79T00975A000900530001-3;2066864_CIA-RDP79T00975A003500290001-1;2066866_CIA-RDP79T00975A003600120001-8;2874595_CIA-RDP79T00975A003500500001-7;2874601_CIA-RDP79T00975A003700180001-0;2893542_CIA-RDP79T00975A001100040001-4;2977766_CIA-RDP79T00975A005000050001-0;2977775_CIA-RDP79T00975A005000340001-8;2977791_CIA-RDP79T00975A005300380001-1;2980783_CIA-RDP79T00975A001400620001-7;2985834_CIA-RDP79T00975A003700210001-7;2985835_CIA-RDP79T00975A003700360001-1;2988540_CIA-RDP79T00975A003600040001-7;2988541_CIA-RDP79T00975A004600090001-1;2989913_CIA-RDP79T00975A004600240001-4;2993704_CIA-RDP79T00975A005400450001-2;2993706_CIA-RDP79T00975A005400500001-6;3000971_CIA-RDP79T00975A002200360001-7;3002342_CIA-RDP79T00975A002200510001-0;3003299_CIA-RDP79T00975A003300250001-7;3003775_CIA-RDP79T00975A001400180001-6;3004641_CIA-RDP79T00975A005400250001-4;3007354_CIA-RDP79T00975A004800300001-5;3007371_CIA-RDP79T00975A004900180001-8;3015179_CIA-RDP79T00975A002700320001-6,103.26910834039593,4.646975137315777,0.0245723175804964,0.2581988897471611,0.0796526529237967
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:54,META_LINK,0.05652998719176472,179,2000179_CIA-RDP79T00975A005500190001-0;2008416_CIA-RDP79T00975A004000320001-1;2066863_CIA-RDP79T00975A003400450001-4;2066864_CIA-RDP79T00975A003500290001-1;2066866_CIA-RDP79T00975A003600120001-8;2977781_CIA-RDP79T00975A005000510001-9;2985835_CIA-RDP79T00975A003700360001-1;2988541_CIA-RDP79T00975A004600090001-1;2989742_CIA-RDP79T00975A005500490001-7;2989932_CIA-RDP79T00975A004800170001-0;2993706_CIA-RDP79T00975A005400500001-6;2995602_CIA-RDP79T00975A002500210001-0;2996968_CIA-RDP79T00975A002300040001-1;3000928_CIA-RDP79T00975A001700520001-5;3000945_CIA-RDP79T00975A002200070001-9;3002349_CIA-RDP79T00975A002200580001-3;3004638_CIA-RDP79T00975A005200370001-3;3007354_CIA-RDP79T00975A004800300001-5;3015194_CIA-RDP79T00975A003500350001-4;3015204_CIA-RDP79T00975A003500490001-9;3020475_CIA-RDP79T00975A002300410001-0;3029882_CIA-RDP79T00975A004700150001-3;3029884_CIA-RDP79T00975A004700410001-4;3031261_CIA-RDP79T00975A004900100001-6;3031340_CIA-RDP79T00975A005700210001-5;3150417_CIA-RDP79T00975A003100050001-1;3150423_CIA-RDP79T00975A003100430001-9;3153722_CIA-RDP79T00975A003300210001-1;3153737_CIA-RDP79T00975A004400440001-4;3153741_CIA-RDP79T00975A004400500001-7,30.825730956211107,3.46027511216749,0.024753316755392586,0.12909944487358055,0.05652998719176472
LEVEL1_COMMUNITY:15,LEVEL1_COMMUNITY:6,META_LINK,0.08030296295395302,683,2000168_CIA-RDP79T00975A005500040001-6;2000177_CIA-RDP79T00975A005500170001-2;2000183_CIA-RDP79T00975A005500230001-5;2000186_CIA-RDP79T00975A005500280001-0;2008416_CIA-RDP79T00975A004000320001-1;2026615_CIA-RDP79T00975A005600030001-6;2026617_CIA-RDP79T00975A005600070001-2;2050108_CIA-RDP79T00975A001000010001-8;2058869_CIA-RDP79T00975A002000290001-7;2066860_CIA-RDP79T00975A003100510001-0;2066865_CIA-RDP79T00975A003500470001-1;2066866_CIA-RDP79T00975A003600120001-8;2066868_CIA-RDP79T00975A004500050001-6;2066869_CIA-RDP79T00975A005000260001-7;260604_CIA-RDP79T00975A003900030001-5;2692609_CIA-RDP79T00975A000600220001-0;2739325_CIA-RDP79T00975A000400630001-7;2872249_CIA-RDP79T00975A001200350001-9;2872253_CIA-RDP79T00975A001200410001-2;2874600_CIA-RDP79T00975A003700170001-1;2893560_CIA-RDP79T00975A001100260001-0;2977765_CIA-RDP79T00975A004900240001-1;2977767_CIA-RDP79T00975A005000230001-0;2977771_CIA-RDP79T00975A005000300001-2;2977773_CIA-RDP79T00975A005000320001-0;2977791_CIA-RDP79T00975A005300380001-1;2977805_CIA-RDP79T00975A005400040001-7;2985833_CIA-RDP79T00975A003700190001-0;2985834_CIA-RDP79T00975A003700210001-7;2985835_CIA-RDP79T00975A003700360001-1,119.19139626548379,4.789085441049093,0.024128324081113883,0.2672612419124244,0.08030296295395302
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:19,META_LINK,0.17142577867578407,557,2000173_CIA-RDP79T00975A005500120001-7;2000181_CIA-RDP79T00975A005500210001-7;2000186_CIA-RDP79T00975A005500280001-0;2000189_CIA-RDP79T00975A005500310001-6;2001987_CIA-RDP79T00975A005600430001-2;2001991_CIA-RDP79T00975A005600480001-7;2038287_CIA-RDP79T00975A004600250001-3;2049785_CIA-RDP79T00975A005700140001-3;2049792_CIA-RDP79T00975A005700330001-2;2049793_CIA-RDP79T00975A005700340001-1;2049794_CIA-RDP79T00975A005700350001-0;2049796_CIA-RDP79T00975A005700370001-8;2049800_CIA-RDP79T00975A005700410001-3;2058871_CIA-RDP79T00975A004300430001-6;2066865_CIA-RDP79T00975A003500470001-1;2977773_CIA-RDP79T00975A005000320001-0;2977782_CIA-RDP79T00975A005000520001-8;2977790_CIA-RDP79T00975A005300360001-3;2977796_CIA-RDP79T00975A005300430001-5;2988541_CIA-RDP79T00975A004600090001-1;2989909_CIA-RDP79T00975A004600120001-7;2989912_CIA-RDP79T00975A004600200001-8;2989919_CIA-RDP79T00975A004700040001-5;2998282_CIA-RDP79T00975A001600110001-1;3000908_CIA-RDP79T00975A001700300001-9;3001358_CIA-RDP79T00975A001600160001-6;3003296_CIA-RDP79T00975A003100300001-3;3004634_CIA-RDP79T00975A004900340001-0;3004637_CIA-RDP79T00975A005200010001-2;3004641_CIA-RDP79T00975A005400250001-4,111.3674401892244,4.721774217462994,0.029386797594598904,1.0,0.17142577867578407
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:26,META_LINK,0.11760022112298477,342,2000171_CIA-RDP79T00975A005500080001-2;2003063_CIA-RDP79T00975A000200290001-7;2020564_CIA-RDP79T00975A000700110001-1;2020578_CIA-RDP79T00975A001000460001-9;2020906_CIA-RDP79T00975A001300400001-2;2049799_CIA-RDP79T00975A005700400001-4;2049801_CIA-RDP79T00975A005700420001-2;2050116_CIA-RDP79T00975A001000350001-1;2869428_CIA-RDP79T00975A001300260001-8;2893547_CIA-RDP79T00975A001100130001-4;2977765_CIA-RDP79T00975A004900240001-1;2980783_CIA-RDP79T00975A001400620001-7;2989912_CIA-RDP79T00975A004600200001-8;2989919_CIA-RDP79T00975A004700040001-5;2993691_CIA-RDP79T00975A005400160001-4;2993972_CIA-RDP79T00975A001400420001-9;2993985_CIA-RDP79T00975A001400560001-4;2993991_CIA-RDP79T00975A001500010001-3;3001356_CIA-RDP79T00975A001600140001-8;3001357_CIA-RDP79T00975A001600150001-7;3001358_CIA-RDP79T00975A001600160001-6;3001359_CIA-RDP79T00975A001600170001-5;3001363_CIA-RDP79T00975A001600210001-0;3001369_CIA-RDP79T00975A001600270001-4;3002534_CIA-RDP79T00975A001600090001-4;3004637_CIA-RDP79T00975A005200010001-2;3004640_CIA-RDP79T00975A005400240001-5;3007388_CIA-RDP79T00975A005700270001-9;3009184_CIA-RDP79T00975A001800420001-5;3015194_CIA-RDP79T00975A003500350001-4,59.301881216970045,4.099363300874531,0.02765962401634982,0.5,0.11760022112298477
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:27,META_LINK,0.14231247398260521,333,2001984_CIA-RDP79T00975A005600400001-5;2001987_CIA-RDP79T00975A005600430001-2;2008416_CIA-RDP79T00975A004000320001-1;2026934_CIA-RDP79T00975A001400330001-9;2026944_CIA-RDP79T00975A001600060001-7;2026946_CIA-RDP79T00975A001600340001-6;2046533_CIA-RDP79T00975A000500370001-5;2049794_CIA-RDP79T00975A005700350001-0;2058867_CIA-RDP79T00975A001500500001-9;2066865_CIA-RDP79T00975A003500470001-1;2745268_CIA-RDP79T00975A000300550001-7;2893482_CIA-RDP79T00975A001000720001-0;2893544_CIA-RDP79T00975A001100100001-7;2977782_CIA-RDP79T00975A005000520001-8;2989043_CIA-RDP79T00975A001800620001-3;2993691_CIA-RDP79T00975A005400160001-4;2993972_CIA-RDP79T00975A001400420001-9;3000834_CIA-RDP79T00975A001700140001-7;3000918_CIA-RDP79T00975A001700410001-7;3000936_CIA-RDP79T00975A001700600001-6;3000937_CIA-RDP79T00975A001700620001-4;3001358_CIA-RDP79T00975A001600160001-6;3001367_CIA-RDP79T00975A001600250001-6;3001369_CIA-RDP79T00975A001600270001-4;3002528_CIA-RDP79T00975A001600020001-1;3002530_CIA-RDP79T00975A001600040001-9;3003782_CIA-RDP79T00975A001400250001-8;3004641_CIA-RDP79T00975A005400250001-4;3006392_CIA-RDP79T00975A001500610001-7;3007372_CIA-RDP79T00975A004900190001-7,61.3104942259033,4.132129858251577,0.02864184135961019,0.7071067811865475,0.14231247398260521
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:3,META_LINK,0.06568199449925649,361,2000169_CIA-RDP79T00975A005500060001-4;2000171_CIA-RDP79T00975A005500080001-2;2000173_CIA-RDP79T00975A005500120001-7;2000177_CIA-RDP79T00975A005500170001-2;2000193_CIA-RDP79T00975A005500350001-2;2001973_CIA-RDP79T00975A005600250001-2;2001991_CIA-RDP79T00975A005600480001-7;2003075_CIA-RDP79T00975A000200540001-9;2026613_CIA-RDP79T00975A005500450001-1;2046527_CIA-RDP79T00975A000500300001-2;2049778_CIA-RDP79T00975A005700070001-1;2049795_CIA-RDP79T00975A005700360001-9;2066864_CIA-RDP79T00975A003500290001-1;2874600_CIA-RDP79T00975A003700170001-1;2977808_CIA-RDP79T00975A005400080001-3;2988543_CIA-RDP79T00975A004600110001-8;2993694_CIA-RDP79T00975A005400300001-8;3001356_CIA-RDP79T00975A001600140001-8;3004639_CIA-RDP79T00975A005300100001-1;3004640_CIA-RDP79T00975A005400240001-5;3004641_CIA-RDP79T00975A005400250001-4;3007361_CIA-RDP79T00975A004800400001-4;3007362_CIA-RDP79T00975A004800410001-3;3007378_CIA-RDP79T00975A005600050001-4;3015200_CIA-RDP79T00975A003500430001-5;3150418_CIA-RDP79T00975A003100060001-0;3163347_CIA-RDP79T00975A004600280001-0;3163357_CIA-RDP79T00975A004700210001-6;3164696_CIA-RDP79T00975A004700350001-1;3164699_CIA-RDP79T00975A004800460001-8,60.58843329834777,4.12047408177755,0.0236294325053045,0.18257418583505536,0.06568199449925649
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:31,META_LINK,0.08542323989526492,222,2000171_CIA-RDP79T00975A005500080001-2;2000176_CIA-RDP79T00975A005500160001-3;2001984_CIA-RDP79T00975A005600400001-5;2001987_CIA-RDP79T00975A005600430001-2;2020564_CIA-RDP79T00975A000700110001-1;2026924_CIA-RDP79T00975A001100050001-3;2038287_CIA-RDP79T00975A004600250001-3;2046533_CIA-RDP79T00975A000500370001-5;2049792_CIA-RDP79T00975A005700330001-2;2049793_CIA-RDP79T00975A005700340001-1;2049799_CIA-RDP79T00975A005700400001-4;2050119_CIA-RDP79T00975A001000380001-8;2058871_CIA-RDP79T00975A004300430001-6;2682860_CIA-RDP79T00975A000100240001-3;2870936_CIA-RDP79T00975A001500300001-1;2893482_CIA-RDP79T00975A001000720001-0;2977770_CIA-RDP79T00975A005000280001-5;2977782_CIA-RDP79T00975A005000520001-8;2977804_CIA-RDP79T00975A005400030001-8;2977806_CIA-RDP79T00975A005400060001-5;2989039_CIA-RDP79T00975A001800560001-0;2989040_CIA-RDP79T00975A001800570001-9;2993697_CIA-RDP79T00975A005400340001-4;2998282_CIA-RDP79T00975A001600110001-1;3000918_CIA-RDP79T00975A001700410001-7;3001356_CIA-RDP79T00975A001600140001-8;3001358_CIA-RDP79T00975A001600160001-6;3001369_CIA-RDP79T00975A001600270001-4;3003312_CIA-RDP79T00975A004400380001-1;3004639_CIA-RDP79T00975A005300100001-1,44.8570121353977,3.825528123440683,0.02730336004573041,0.2672612419124244,0.08542323989526492
LEVEL1_COMMUNITY:16,LEVEL1_COMMUNITY:58,META_LINK,0.06375948688851617,63,2000188_CIA-RDP79T00975A005500300001-7;2000193_CIA-RDP79T00975A005500350001-2;2058867_CIA-RDP79T00975A001500500001-9;2066864_CIA-RDP79T00975A003500290001-1;3007359_CIA-RDP79T00975A004800370001-8;3015193_CIA-RDP79T00975A003500330001-6;3160448_CIA-RDP79T00975A003100080001-8;3163351_CIA-RDP79T00975A004600440001-2;3172429_CIA-RDP79T00975A004400270001-3;3189347_CIA-RDP79T00975A005100520001-7,10.056253463035892,2.402996192145662,0.024391633009721192,0.16666666666666666,0.06375948688851617
LEVEL1_COMMUNITY:17,LEVEL1_COMMUNITY:2,META_LINK,0.08740819657433994,686,2001983_CIA-RDP79T00975A005600390001-7;2003070_CIA-RDP79T00975A000200470001-7;2016348_CIA-RDP79T00975A000700200001-1;2018022_CIA-RDP79T00975A001600130001-9;2020577_CIA-RDP79T00975A001000390001-7;2020907_CIA-RDP79T00975A001300450001-7;2020911_CIA-RDP79T00975A001400380001-4;2026933_CIA-RDP79T00975A001400300001-2;2026934_CIA-RDP79T00975A001400330001-9;2046542_CIA-RDP79T00975A000500490001-2;2046572_CIA-RDP79T00975A000700230001-8;2058866_CIA-RDP79T00975A001500210001-1;2064592_CIA-RDP79T00975A000700250001-6;2064596_CIA-RDP79T00975A000700320001-8;2064612_CIA-RDP79T00975A000900540001-2;2066868_CIA-RDP79T00975A004500050001-6;2623659_CIA-RDP79T00975A000300430001-0;2684303_CIA-RDP79T00975A000700160001-6;2685624_CIA-RDP79T00975A000700570001-1;2739324_CIA-RDP79T00975A000400620001-8;2869426_CIA-RDP79T00975A001300240001-0;2870929_CIA-RDP79T00975A001500190001-4;2870931_CIA-RDP79T00975A001500250001-7;2870934_CIA-RDP79T00975A001500280001-4;2872225_CIA-RDP79T00975A001200080001-9;2872250_CIA-RDP79T00975A001200360001-8;2882185_CIA-RDP79T00975A001100710001-0;2887895_CIA-RDP79T00975A001200020001-5;2887897_CIA-RDP79T00975A001200040001-2;2893544_CIA-RDP79T00975A001100100001-7,112.71422107945756,4.733688468392178,0.02646640431674968,0.2886751345948129,0.08740819657433994
LEVEL1_COMMUNITY:17,LEVEL1_COMMUNITY:3,META_LINK,0.05940838413163904,394,2000172_CIA-RDP79T00975A005500090001-1;2000184_CIA-RDP79T00975A005500240001-4;2000188_CIA-RDP79T00975A005500300001-7;2000194_CIA-RDP79T00975A005500360001-1;2001974_CIA-RDP79T00975A005600280001-9;2001975_CIA-RDP79T00975A005600290001-8;2001978_CIA-RDP79T00975A005600330001-3;2001985_CIA-RDP79T00975A005600410001-4;2001990_CIA-RDP79T00975A005600460001-9;2001991_CIA-RDP79T00975A005600480001-7;2018022_CIA-RDP79T00975A001600130001-9;2026615_CIA-RDP79T00975A005600030001-6;2046571_CIA-RDP79T00975A000700150001-7;2049781_CIA-RDP79T00975A005700100001-7;2049790_CIA-RDP79T00975A005700230001-3;2064592_CIA-RDP79T00975A000700250001-6;2623668_CIA-RDP79T00975A000600050001-9;2693977_CIA-RDP79T00975A000900320001-6;2872224_CIA-RDP79T00975A001200070001-0;2887894_CIA-RDP79T00975A001200010001-6;2887897_CIA-RDP79T00975A001200040001-2;2893557_CIA-RDP79T00975A001100230001-3;2929524_CIA-RDP79T00975A001100620001-0;2929531_CIA-RDP79T00975A001100700001-1;2977783_CIA-RDP79T00975A005300270001-3;2977790_CIA-RDP79T00975A005300360001-3;2977792_CIA-RDP79T00975A005300390001-0;2977798_CIA-RDP79T00975A005300450001-3;2977809_CIA-RDP79T00975A005400090001-2;2989911_CIA-RDP79T00975A004600180001-1,64.82302875282136,4.186969758148108,0.023675640503639694,0.14907119849998599,0.05940838413163904
LEVEL1_COMMUNITY:17,LEVEL1_COMMUNITY:56,META_LINK,0.057911117488563944,119,2001990_CIA-RDP79T00975A005600460001-9;2001991_CIA-RDP79T00975A005600480001-7;2020908_CIA-RDP79T00975A001300490001-3;2049787_CIA-RDP79T00975A005700180001-9;2049788_CIA-RDP79T00975A005700200001-6;2049789_CIA-RDP79T00975A005700220001-4;2049790_CIA-RDP79T00975A005700230001-3;2049794_CIA-RDP79T00975A005700350001-0;2049800_CIA-RDP79T00975A005700410001-3;2977778_CIA-RDP79T00975A005000390001-3;2977779_CIA-RDP79T00975A005000460001-5;2977782_CIA-RDP79T00975A005000520001-8;2977792_CIA-RDP79T00975A005300390001-0;2993693_CIA-RDP79T00975A005400280001-1;2993711_CIA-RDP79T00975A005700310001-4;3007384_CIA-RDP79T00975A005600190001-9;3031340_CIA-RDP79T00975A005700210001-5;3153740_CIA-RDP79T00975A004400490001-9;3156604_CIA-RDP79T00975A005700280001-8;3161970_CIA-RDP79T00975A002900160001-2;3172659_CIA-RDP79T00975A005200410001-8;3172683_CIA-RDP79T00975A005700190001-8;3172684_CIA-RDP79T00975A005700240001-2;3172685_CIA-RDP79T00975A005700250001-1;3172686_CIA-RDP79T00975A005700260001-0;3177890_CIA-RDP79T00975A005000430001-8;3177891_CIA-RDP79T00975A005000440001-7;3185132_CIA-RDP79T00975A002600600001-6,22.899415749761083,3.173854013021975,0.02724556752129478,0.12309149097933272,0.057911117488563944
LEVEL1_COMMUNITY:17,LEVEL1_COMMUNITY:9,META_LINK,0.05546649986481818,474,2000194_CIA-RDP79T00975A005500360001-1;2001983_CIA-RDP79T00975A005600390001-7;2003054_CIA-RDP79T00975A000200100001-7;2003083_CIA-RDP79T00975A000300150001-1;2008411_CIA-RDP79T00975A001400270001-6;2020907_CIA-RDP79T00975A001300450001-7;2020908_CIA-RDP79T00975A001300490001-3;2020909_CIA-RDP79T00975A001400090001-6;2020911_CIA-RDP79T00975A001400380001-4;2026930_CIA-RDP79T00975A001200570001-5;2026931_CIA-RDP79T00975A001300170001-8;2026934_CIA-RDP79T00975A001400330001-9;2046542_CIA-RDP79T00975A000500490001-2;2046567_CIA-RDP79T00975A000600490001-1;2046572_CIA-RDP79T00975A000700230001-8;2050108_CIA-RDP79T00975A001000010001-8;2059476_CIA-RDP79T00975A001200330001-1;2066860_CIA-RDP79T00975A003100510001-0;2066870_CIA-RDP79T00975A005000530001-7;2623668_CIA-RDP79T00975A000600050001-9;2623673_CIA-RDP79T00975A000600160001-7;2692643_CIA-RDP79T00975A000900310001-7;2739324_CIA-RDP79T00975A000400620001-8;2872226_CIA-RDP79T00975A001200090001-8;2872230_CIA-RDP79T00975A001200130001-3;2872246_CIA-RDP79T00975A001200300001-4;2872259_CIA-RDP79T00975A001200490001-4;2872262_CIA-RDP79T00975A001200520001-0;2874599_CIA-RDP79T00975A003600520001-4;2887897_CIA-RDP79T00975A001200040001-2,77.83786569458965,4.367393410565847,0.023227311819478604,0.13245323570650439,0.05546649986481818
LEVEL1_COMMUNITY:18,LEVEL1_COMMUNITY:37,META_LINK,0.05804971556314668,189,2000183_CIA-RDP79T00975A005500230001-5;2000194_CIA-RDP79T00975A005500360001-1;2016347_CIA-RDP79T00975A000700030001-0;2018006_CIA-RDP79T00975A000900110001-9;2026924_CIA-RDP79T00975A001100050001-3;2026931_CIA-RDP79T00975A001300170001-8;2026934_CIA-RDP79T00975A001400330001-9;2026938_CIA-RDP79T00975A001500230001-9;2026950_CIA-RDP79T00975A001600540001-4;2026953_CIA-RDP79T00975A001700120001-9;2049787_CIA-RDP79T00975A005700180001-9;2050132_CIA-RDP79T00975A001000580001-6;2064606_CIA-RDP79T00975A000900140001-6;2066870_CIA-RDP79T00975A005000530001-7;2733143_CIA-RDP79T00975A000400020001-4;2740744_CIA-RDP79T00975A000300230001-2;2893545_CIA-RDP79T00975A001100110001-6;2977775_CIA-RDP79T00975A005000340001-8;2977780_CIA-RDP79T00975A005000500001-0;2989041_CIA-RDP79T00975A001800580001-8;2989045_CIA-RDP79T00975A001800640001-1;2993963_CIA-RDP79T00975A001400290001-4;2993968_CIA-RDP79T00975A001400360001-6;2993983_CIA-RDP79T00975A001400540001-6;2993996_CIA-RDP79T00975A001500070001-7;3000836_CIA-RDP79T00975A001700160001-5;3000848_CIA-RDP79T00975A001700280001-2;3000941_CIA-RDP79T00975A001700680001-8;3001359_CIA-RDP79T00975A001600170001-5;3003770_CIA-RDP79T00975A001400130001-1,41.80726196994197,3.756707760389958,0.02382786848195441,0.1414213562373095,0.05804971556314668
