node_key,level1_id
CANONICAL_ENTITY:HIGH_COMMISSIONER_DONNELLY__AB97BC1EA2,8
CANONICAL_ENTITY:HIGH_COMMISSIONER_GAUTIER__A6EBC7DD41,2
CANONICAL_ENTITY:HIGH_COMMISSIONER_MCCLOY__8AC93B1FDA,8
CANONICAL_ENTITY:HIGH_COMMISSIONER_TEMPLER__95DFF6B299,26
CANONICAL_ENTITY:HIGH_COUNCIL__9FCD95B454,14
CANONICAL_ENTITY:HIGINIO_MORINIGO__60B0D01139,58
CANONICAL_ENTITY:HILALI_PASHA__E337840FF3,33
CANONICAL_ENTITY:HILALI__F4520F1EF0,33
CANONICAL_ENTITY:HILARY_MINC__A2A777D5EB,22
CANONICAL_ENTITY:HILDRETH__BF145440DB,11
CANONICAL_ENTITY:HILGER_VAN_SCHERPENBERG__3F704C0762,8
CANONICAL_ENTITY:HILL_311__78EC0AFD46,0
CANONICAL_ENTITY:HINDUNAIR_COMMUNITY__B50BE05C23,9
CANONICAL_ENTITY:HINDUSTAN_TIMES__269FB020A2,12
CANONICAL_ENTITY:HINDU_COMMUNAL_ORGANIZATIONS__327C652289,9
CANONICAL_ENTITY:HINDU_COMMUNAL_ORGANIZATIONS__7E2BF18404,9
CANONICAL_ENTITY:HINDU_GROUP__EE381AE579,9
CANONICAL_ENTITY:HINDU_MAHASABHA__97E0F075A2,29
CANONICAL_ENTITY:HIROHIDE_ISHIDA__B578842A71,37
CANONICAL_ENTITY:HIROSHIMA_MAIDENS__99F1916550,15
CANONICAL_ENTITY:HISTADRUT__65FE3418CF,0
CANONICAL_ENTITY:HIYARI__7F1FC9A1CE,0
CANONICAL_ENTITY:HLA_MAUNG__0C8875D3D7,50
CANONICAL_ENTITY:HMS_AUROCHS__DF1085089E,5
CANONICAL_ENTITY:HOANG_CO_THUY__0F856EBE14,2
CANONICAL_ENTITY:HOANG_VAN_HOAN__61FB9AEE68,11
CANONICAL_ENTITY:HOANG_XUAN_HAN__F2B64B90EF,7
CANONICAL_ENTITY:HOA_BINH__B665097114,20
CANONICAL_ENTITY:HOA_HAO_SECT__B85875DE34,2
CANONICAL_ENTITY:HOA_HAO__084F018C42,35
CANONICAL_ENTITY:HOA_HAO__14750DE5DA,36
CANONICAL_ENTITY:HOA_HAO__23F136957B,2
CANONICAL_ENTITY:HOA_HAO__26CD4724EB,10
CANONICAL_ENTITY:HOA_HAO__443BCE0CB9,2
CANONICAL_ENTITY:HOA_HAO__548DD67F42,2
CANONICAL_ENTITY:HOA_HAO__96682403DC,2
CANONICAL_ENTITY:HOA_HAO__B3DC4CD741,2
CANONICAL_ENTITY:HOA_HAO__DBBDA704CA,2
CANONICAL_ENTITY:HOA_HAO__DEA151F237,2
CANONICAL_ENTITY:HODEIDA__6207209FDA,45
CANONICAL_ENTITY:HOFFMANN__63845F8D92,39
CANONICAL_ENTITY:HOKKAIDO__A9213546D3,13
CANONICAL_ENTITY:HOKOW__B7EE271FE6,9
CANONICAL_ENTITY:HOLDEN_ROBERTO__1B4AA17DB1,38
CANONICAL_ENTITY:HOLDEN__48AF3A0B56,38
CANONICAL_ENTITY:HOLLAND__C806F9BFD9,15
CANONICAL_ENTITY:HOLMES__A2020256B8,24
CANONICAL_ENTITY:HOLY_WAR_FIGHTERS__640DEFF561,57
CANONICAL_ENTITY:HOME_MINISTER_CHANG__217B8F53BB,17
CANONICAL_ENTITY:HOME_MINISTER_CHIN__FF6AD113F5,17
CANONICAL_ENTITY:HOME_MINISTER_KATJU__5846A6B160,2
CANONICAL_ENTITY:HOME_MINISTER_LI_BUM_SUK__EC78E5F7EC,17
CANONICAL_ENTITY:HOME_MINISTER_PANDIT_PANT__D92C6A9FB6,9
CANONICAL_ENTITY:HOME_MINISTRY__0129D40697,56
CANONICAL_ENTITY:HOME_MINISTRY__904042534B,56
CANONICAL_ENTITY:HOME__1A509F4AD7,10
CANONICAL_ENTITY:HOMI_J_BHABHA__8DF01B4E2A,12
CANONICAL_ENTITY:HOMS__6DB333EE9C,32
CANONICAL_ENTITY:HONDURAN_ARMED_FORCES__C86536FDC6,27
CANONICAL_ENTITY:HONDURAN_ARMY__70C656701A,16
CANONICAL_ENTITY:HONDURAN_GOVERNMENT__6B531FC9BB,21
CANONICAL_ENTITY:HONDURAN_GOVERNMENT__CF2835F39B,27
CANONICAL_ENTITY:HONDURAN_LIBERAL_PARTY__ADFB56A459,27
CANONICAL_ENTITY:HONDURAN_MILITARY_JUNTA__FE195A060E,16
CANONICAL_ENTITY:HONDURAS__A934D9C9EB,16
CANONICAL_ENTITY:HONGKONG__1FA3CA4FF7,42
CANONICAL_ENTITY:HONG_CHIN_KI__D231EA13C6,17
CANONICAL_ENTITY:HONG_IK_PYO__07F976CACE,49
CANONICAL_ENTITY:HONG_KONG_BANKS__B3539DB592,42
CANONICAL_ENTITY:HONG_KONG_GOVERNMENT__6C583320F4,4
CANONICAL_ENTITY:HONG_KONG_GOVERNMENT__BF8DA1D697,9
CANONICAL_ENTITY:HONG_KONG__4438ECC2AB,12
CANONICAL_ENTITY:HORACIO_RODRIGUEZ_LARRETA__DBF6DB3658,26
CANONICAL_ENTITY:HORINOUCHI__96DABEE6D7,34
CANONICAL_ENTITY:HOSEIN_ALA__CB53A60098,4
CANONICAL_ENTITY:HOSEYN_MAKKI__B57D0F72A5,4
CANONICAL_ENTITY:HOSSEIN_ALA__CB926DB2FD,4
CANONICAL_ENTITY:HOSSEIN_MAKKI__5D3987E2EE,4
CANONICAL_ENTITY:HOSSEIN_NAVAB__1C4DC636FF,4
CANONICAL_ENTITY:HOSSEIN_QODS_NAKHAI__90494F5202,4
CANONICAL_ENTITY:HOUGHTON__03E19ED416,6
CANONICAL_ENTITY:HOUPHOUET_BOIGNY__0567004648,25
CANONICAL_ENTITY:HOUPHOUET__B34112323A,25
CANONICAL_ENTITY:HOUSE_OF_COMMONS__C3BF65F78B,48
CANONICAL_ENTITY:HOUSE_OF_DEPUTIES__F428D3D6D2,1
CANONICAL_ENTITY:HOUSE_SPEAKER_PEREZ__F28235094F,11
CANONICAL_ENTITY:HOWALDT_SHIPYARD__D51167C1A5,8
CANONICAL_ENTITY:HOXHA_REGIME__CB07F3B396,7
CANONICAL_ENTITY:HOXHA_REGIME__EE0F89B863,56
CANONICAL_ENTITY:HOXHA__AA947B6C3C,7
CANONICAL_ENTITY:HOZAR__1F10E51CE6,33
CANONICAL_ENTITY:HO_CHI_MINH__D648D28303,2
CANONICAL_ENTITY:HO_CHONG__C6144D1077,17
CANONICAL_ENTITY:HO_FENG_SHANG__98F3AF28E0,0
CANONICAL_ENTITY:HO_YING_CHIN__1381330ED5,12
CANONICAL_ENTITY:HO__0DE91F2032,2
CANONICAL_ENTITY:HO__36B8565980,13
CANONICAL_ENTITY:HO__43A0AF8E01,2
CANONICAL_ENTITY:HO__E977D52172,19
CANONICAL_ENTITY:HSIANGTANG__9FE03A448F,12
CANONICAL_ENTITY:HSIEH_FU_CHIH__F1EA26A70E,50
CANONICAL_ENTITY:HSINCHENG_AIRFIELD__B08E69C747,12
CANONICAL_ENTITY:HSINCHU_AIRFIELD__B377BE1771,39
CANONICAL_ENTITY:HUANG_CHEN__06A789ECFC,5
CANONICAL_ENTITY:HUANG_HUA__59C29BB71E,9
CANONICAL_ENTITY:HUANUNI__B8FB898A40,35
CANONICAL_ENTITY:HUA_HSIN_CHUAN__423E38E6EB,1
CANONICAL_ENTITY:HUBER_MATOS__347FA730A6,19
CANONICAL_ENTITY:HUGH_GAITSKELL__9D2E2B9CE2,48
CANONICAL_ENTITY:HUGO_DI_PIETRO__9F72F92E27,26
CANONICAL_ENTITY:HUH_CHUNG__6A2B45C0AC,17
CANONICAL_ENTITY:HUIYANG__DADE957BAD,12
CANONICAL_ENTITY:HUKS__3C9F556106,27
CANONICAL_ENTITY:HUKS__5D03076E6C,28
CANONICAL_ENTITY:HUKS__87447E18F6,8
CANONICAL_ENTITY:HUKS__9177DC278C,4
CANONICAL_ENTITY:HUKS__F402401135,10
CANONICAL_ENTITY:HUK_LEADERSHIP__041B019FC9,57
CANONICAL_ENTITY:HUK__D74482B76C,44
CANONICAL_ENTITY:HUMANITE__AE2EBA5A01,35
CANONICAL_ENTITY:HUMBERTO_DELGADO__6EE3E9FAD4,38
CANONICAL_ENTITY:HUMBERTO_SORI_MARIN__71BBDA9F43,19
CANONICAL_ENTITY:HUMBOLDT_UNIVERSITY__B55EE2D553,21
CANONICAL_ENTITY:HUNAN_KWANGSI_RAILWAY__8BC406C0AD,12
CANONICAL_ENTITY:HUNAN_PROVINCE__688FBA2E70,17
CANONICAL_ENTITY:HUNGARIAN_AIR_FORCE__0DB8EE1EE1,22
CANONICAL_ENTITY:HUNGARIAN_ALUMINUM__363BB3BE3A,9
CANONICAL_ENTITY:HUNGARIAN_AMBASSADOR__5806801498,53
CANONICAL_ENTITY:HUNGARIAN_ARMYS_9TH_DIVISION__BDA6B1579C,23
CANONICAL_ENTITY:HUNGARIAN_ARMY_GENERAL_STAFF__4F81422BA7,20
CANONICAL_ENTITY:HUNGARIAN_ARMY__2B6DB01794,20
CANONICAL_ENTITY:HUNGARIAN_CENTRAL_COMMITTEE__A96D9A06E7,23
CANONICAL_ENTITY:HUNGARIAN_COMMUNIST_LEADERS__58486310E8,23
CANONICAL_ENTITY:HUNGARIAN_COMMUNIST_LEADER_RUDOLF_FOLDVARI__8F26F32CAD,36
CANONICAL_ENTITY:HUNGARIAN_COMMUNIST_PARTY__08832D1095,23
CANONICAL_ENTITY:HUNGARIAN_COMMUNIST_REGIME__4A5DAE5D0E,14
CANONICAL_ENTITY:HUNGARIAN_DEPUTY_PREMIER_GERO__C54AF2BC82,7
CANONICAL_ENTITY:HUNGARIAN_EMBASSY__CDCE23C668,48
CANONICAL_ENTITY:HUNGARIAN_FIRST_SECRETARY_KADAR__EE5578B7B2,25
CANONICAL_ENTITY:HUNGARIAN_FORCES__35B018F810,23
CANONICAL_ENTITY:HUNGARIAN_FOREIGN_MINISTRY__4314996FA6,46
CANONICAL_ENTITY:HUNGARIAN_FOREIGN_MINISTRY__7BD9BC2075,39
CANONICAL_ENTITY:HUNGARIAN_FOREIGN_MINISTRY__B09F2B65A8,14
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__1915098D02,23
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__46A95CA2AB,14
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__8E77363847,29
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__B34B65F728,7
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__FB29B9D809,32
CANONICAL_ENTITY:HUNGARIAN_INTELLECTUALS__E4E135ED1B,22
CANONICAL_ENTITY:HUNGARIAN_LEADERS__E219408D4B,23
CANONICAL_ENTITY:HUNGARIAN_LIBERATION_DAY__9DA9B7645C,20
CANONICAL_ENTITY:HUNGARIAN_MILITARY__DF29863B5B,23
CANONICAL_ENTITY:HUNGARIAN_MINISTER_OF_JUSTICE__9ABC4F5DDB,11
CANONICAL_ENTITY:HUNGARIAN_MINORITY_IN_TRANSYLVANIA__9BFCCFBE34,23
CANONICAL_ENTITY:HUNGARIAN_MINORITY__6ED7DE777B,55
CANONICAL_ENTITY:HUNGARIAN_NATIONAL_BANK__0F45F57A0C,22
CANONICAL_ENTITY:HUNGARIAN_NATIONAL_ECONOMIC_PLANNING_OFFICE__B78933F707,14
CANONICAL_ENTITY:HUNGARIAN_PARTY_CENTRAL_COMMITTEE__2892631D86,23
CANONICAL_ENTITY:HUNGARIAN_PARTY_CHIEF_KADAR__B682E15D4A,10
CANONICAL_ENTITY:HUNGARIAN_PARTY__FBDFD339EB,23
CANONICAL_ENTITY:HUNGARIAN_PLANNING_OFFICE__BFE0421F31,23
CANONICAL_ENTITY:HUNGARIAN_POLICE__955AF436A9,23
CANONICAL_ENTITY:HUNGARIAN_PRESS__47C9137F92,0
CANONICAL_ENTITY:HUNGARIAN_PUBLIC__88962C3B5A,23
CANONICAL_ENTITY:HUNGARIAN_REFUGEES__F04503BDF6,7
CANONICAL_ENTITY:HUNGARIAN_REGIME__4C1C983086,26
CANONICAL_ENTITY:HUNGARIAN_REGIME__B5D6582955,41
CANONICAL_ENTITY:HUNGARIAN_REGIME__E8B125A2AF,28
CANONICAL_ENTITY:HUNGARIAN_SECURITY_POLICE__2A1BB27A00,23
CANONICAL_ENTITY:HUNGARIAN_SECURITY_POLICE__780A2467FD,23
CANONICAL_ENTITY:HUNGARIAN_SOLDIERS__A349F8EC6B,8
CANONICAL_ENTITY:HUNGARIAN_TRADE_MISSION__A1A129BFA4,23
CANONICAL_ENTITY:HUNGARIAN_TRADE_UNION_DAILY__019CA4A20B,23
CANONICAL_ENTITY:HUNGARIAN_WORKERS_COMMUNIST_PARTY__9555C0228E,26
CANONICAL_ENTITY:HUNGARIAN_WORKERS_PARTY__B4286A74DC,23
CANONICAL_ENTITY:HUNGARIAN_WORKERS__6D10CA3D4B,53
CANONICAL_ENTITY:HUNGARIAN_WRITERS_ASSOCIATION__3135111C37,10
CANONICAL_ENTITY:HUNGARIAN_WRITERS_FEDERATION__B0CEFF7260,18
CANONICAL_ENTITY:HUNGARIAN_WRITERS_UNION__7A4E9A0213,16
CANONICAL_ENTITY:HUNGARIAN_WRITERS__63C4AAE30A,23
CANONICAL_ENTITY:HUNGARIAN__B467275B54,14
CANONICAL_ENTITY:HUNGARY__C8DB862B4A,23
CANONICAL_ENTITY:HUNG_YEN__2E2148BD5D,2
CANONICAL_ENTITY:HUNZA__A032D59F42,19
CANONICAL_ENTITY:HUSAK__0C8303F49A,14
CANONICAL_ENTITY:HUSAYNI_KHALIDI_MADADHA__DA21A305D5,45
CANONICAL_ENTITY:HUSAYN_JAMIL__AB894F1B9D,18
CANONICAL_ENTITY:HUSAYN_MAZIQ__EB05CECDD9,13
CANONICAL_ENTITY:HUSAYN_UWAYNI__034B5EB806,55
CANONICAL_ENTITY:HUSSEIN_ALA__D1C1CE3629,4
CANONICAL_ENTITY:HUSSEIN__305B8CEBBD,5
CANONICAL_ENTITY:HUSSEIN__93E9E176DE,0
CANONICAL_ENTITY:HUTCHISON__0438E1A677,0
CANONICAL_ENTITY:HUU_GOVERNMENT__02E26DF1B0,33
CANONICAL_ENTITY:HUU_GOVERNMENT__848646E1A4,2
CANONICAL_ENTITY:HUU__A9CEE2960A,2
CANONICAL_ENTITY:HUU__C3393BDE5C,2
CANONICAL_ENTITY:HU__21D82DAFF4,1
CANONICAL_ENTITY:HYSNI_KAPO__672D7ADA91,14
CANONICAL_ENTITY:H_3_PUMPING_STATION__1D3881704F,0
CANONICAL_ENTITY:H_C_MENZIES__D26220FFA5,29
CANONICAL_ENTITY:H_S_SUHRAWARDY__2F2196145A,11
CANONICAL_ENTITY:H_T_ALEXANDER__7DF392586E,3
CANONICAL_ENTITY:IAC_COMMITTEE__97134D8CE9,10
CANONICAL_ENTITY:IAC_CURRENT_INTELLIGENCE_GROUP__5B9F4E5C20,6
CANONICAL_ENTITY:IAC_WATCH_COMMITTEE__E3CC1A7567,0
CANONICAL_ENTITY:IANCA_AIRFIELD__A1184F87C6,47
CANONICAL_ENTITY:IANCA__B0391EC970,23
CANONICAL_ENTITY:IBANEZ_DEL_CAMPO__2DF8A3DDFD,33
CANONICAL_ENTITY:IBANEZ_GOVERNMENT__06FA55BEBE,7
CANONICAL_ENTITY:IBANEZ__5705EB5C74,31
CANONICAL_ENTITY:IBANISTAS__E7B7EAC176,33
CANONICAL_ENTITY:IBERIAN_LIBERATION_MOVEMENT__F5273C50AB,38
CANONICAL_ENTITY:IBN_JILUWI__D4C5341497,15
CANONICAL_ENTITY:IBRAHIMA_BARRY__55B3081E29,25
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT__1A01C8FB8F,24
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT__899CDC6589,15
CANONICAL_ENTITY:IBRAHIM_HASHIM__6EC242AD9D,0
CANONICAL_ENTITY:IBRAHIM_KUBBA__CC4208A0AE,18
CANONICAL_ENTITY:IBRAHIM_SHALHI__3BFB4F5699,36
CANONICAL_ENTITY:IBRAHIM__797B045EA7,24
CANONICAL_ENTITY:IBRD__67C0D195D4,42
CANONICAL_ENTITY:ICELANDIC_FEDERATION_OF_LABOR_IFL__7E706A7BD4,28
CANONICAL_ENTITY:ICELANDIC_FEDERATION_OF_LABOR__9C9F410C3F,8
CANONICAL_ENTITY:ICELANDIC_FINANCE_MINISTER__5A5BD2E33F,28
CANONICAL_ENTITY:ICELANDIC_FOREIGN_MINISTER__126E656BD5,28
CANONICAL_ENTITY:ICELANDIC_FOREIGN_MINISTRY__F7477E0DA0,16
CANONICAL_ENTITY:ICELANDIC_GOVERNMENT__1ED2801FE5,23
CANONICAL_ENTITY:ICELANDIC_MINISTRY_OF_COMMERCE__228A5754C5,10
CANONICAL_ENTITY:ICELANDIC_PARLIAMENT__EA672698EB,42
CANONICAL_ENTITY:ICELANDIC_PROGRESSIVE_PARTY__5DCC64CE4D,26
CANONICAL_ENTITY:ICELANDS_CONSERVATIVE_SOCIAL_DEMOCRATIC_GOVERNME__2111804D11,28
CANONICAL_ENTITY:ICELAND__4D678D7B6E,28
CANONICAL_ENTITY:ICFTUS_AFRICAN_REGIONAL_ORGANIZATION__B3E2C9D471,25
CANONICAL_ENTITY:ICFTU__E92ECC8038,3
CANONICAL_ENTITY:ICHIANG_ISLAND__F3A03EC8C7,12
CANONICAL_ENTITY:ICHIANG__54D13A6F1A,12
CANONICAL_ENTITY:ICHIRO_HATOYAMA__F02E039CB4,13
CANONICAL_ENTITY:ICHIRO_KONO__BF3F4343AC,13
CANONICAL_ENTITY:IDEA__1111097DD3,31
CANONICAL_ENTITY:IDEA__F94646AEBF,4
CANONICAL_ENTITY:IDHAM_CHALID__78AFC225ED,5
CANONICAL_ENTITY:IFNI_ENCLAVE__80629A0AF8,24
CANONICAL_ENTITY:IFNI__0512B905B9,24
CANONICAL_ENTITY:IGRALISHTE__44D7D7B9B9,4
CANONICAL_ENTITY:IGUCHI__73C71C8068,2
CANONICAL_ENTITY:IKEDAS_LIBERAL_DEMOCRATIC_PARTY__2A86961B99,26
CANONICAL_ENTITY:IKEDA_CABINET__8C619550CB,17
CANONICAL_ENTITY:IKEDA_GOVERNMENT__31B1102617,26
CANONICAL_ENTITY:IKEDA_GOVERNMENT__5DA1FDCA11,13
CANONICAL_ENTITY:IKEDA_GOVERNMENT__E88FE1DA3B,13
CANONICAL_ENTITY:IKEDA_GOVERNMENT__F3F3EA4DC8,3
CANONICAL_ENTITY:IKEDA__BF73963FCE,13
CANONICAL_ENTITY:IKELA__54CD9E77FB,3
CANONICAL_ENTITY:ILEO_GOVERNMENT__09100FB137,25
CANONICAL_ENTITY:ILEO_GOVERNMENT__16FCD02951,25
CANONICAL_ENTITY:ILEO_GOVERNMENT__5EFC59C318,21
CANONICAL_ENTITY:ILEO_GOVERNMENT__6DCB1F502C,3
CANONICAL_ENTITY:ILEO__867A67A4B8,3
CANONICAL_ENTITY:ILICHEV__EC7DCB7974,22
CANONICAL_ENTITY:ILIFF__565F707A29,11
CANONICAL_ENTITY:ILYA_EHRENBERG__C79141F365,22
CANONICAL_ENTITY:ILYA_EHRENBURG__D98D3636D8,14
CANONICAL_ENTITY:IL_14__60087A4244,1
CANONICAL_ENTITY:IL_14__E9F5B3C63F,37
CANONICAL_ENTITY:IL_14__FE35378FAE,1
CANONICAL_ENTITY:IL_28_AIRCRAFT__D907F5CCF9,37
CANONICAL_ENTITY:IL_28_JET_BOMBERS__69A85F6344,12
CANONICAL_ENTITY:IL_28__0397708FC8,9
CANONICAL_ENTITY:IL_28__280B5840A7,6
CANONICAL_ENTITY:IL_28__B143484AE2,12
CANONICAL_ENTITY:IL_GIORNO__7E531CE0B6,8
CANONICAL_ENTITY:IL_PAESE__CE2FAB596A,13
CANONICAL_ENTITY:IMAM_AHMAD__9AE271B831,0
CANONICAL_ENTITY:IMAM_OF_YEMEN__E3C3D9206D,15
CANONICAL_ENTITY:IMAM__161B5D767F,45
CANONICAL_ENTITY:IMPERIAL_BODY_GUARD__077BCAE1A1,41
CANONICAL_ENTITY:IMPERIAL_GOVERNMENT__DB1D103E32,41
CANONICAL_ENTITY:IMPERIAL_GUARDS__035AFF0B31,4
CANONICAL_ENTITY:IMRE_NAGY__3F74B57660,23
CANONICAL_ENTITY:INCHON__F8B6DBCC1E,12
CANONICAL_ENTITY:INDARUNG__754C97E588,5
CANONICAL_ENTITY:INDEPENDENTS__4A08050D98,6
CANONICAL_ENTITY:INDEPENDENTS__7BC7D9C1BA,8
CANONICAL_ENTITY:INDEPENDENT_AND_PEASANT_DEPUTIES__182A6E5109,6
CANONICAL_ENTITY:INDEPENDENT_AND_PEASANT_PARTY__BDDCC8E663,37
CANONICAL_ENTITY:INDEPENDENT_COMMUNISTS__64E3D13E06,14
CANONICAL_ENTITY:INDEPENDENT_LABOR_CONFEDERATION__C20932903B,14
CANONICAL_ENTITY:INDEPENDENT_MINISTERS__1D7F2103B2,6
CANONICAL_ENTITY:INDEPENDENT_PARTY__081C06B3EB,6
CANONICAL_ENTITY:INDEPENDENT_PARTY__469E5099B5,24
CANONICAL_ENTITY:INDEPENDENT_PARTY__66F0541368,27
CANONICAL_ENTITY:INDEPENDENT_PARTY__C222946A1C,1
CANONICAL_ENTITY:INDEPENDENT_REPUBLICANS__F4F281E62F,6
CANONICAL_ENTITY:INDIANS__F44235D1DA,10
CANONICAL_ENTITY:INDIAN_AFFILIATE__70FA58A98E,10
CANONICAL_ENTITY:INDIAN_AIR_FORCE__03B200B120,21
CANONICAL_ENTITY:INDIAN_AIR_FORCE__5D8206DFDB,38
CANONICAL_ENTITY:INDIAN_AIR_FORCE__B99646B5AC,44
CANONICAL_ENTITY:INDIAN_AMBASSADOR_PANIKKAR__FAD9BC5B61,9
CANONICAL_ENTITY:INDIAN_AMBASSADOR_RATNAM__AD2B68C71F,1
CANONICAL_ENTITY:INDIAN_AMBASSADOR_TO_AFGHANISTAN__B4667DF801,30
CANONICAL_ENTITY:INDIAN_AMBASSADOR_TO_EGYPT__8F7ABB338E,0
CANONICAL_ENTITY:INDIAN_AMBASSADOR__3706DAA5E7,9
CANONICAL_ENTITY:INDIAN_AND_PAKISTANI_EMPLOYEES__D99AB3BE16,4
CANONICAL_ENTITY:INDIAN_ARMY__47C43D3B0B,21
CANONICAL_ENTITY:INDIAN_ARMY__7068666714,4
CANONICAL_ENTITY:INDIAN_ARMY__73E1FD690B,1
CANONICAL_ENTITY:INDIAN_CABINET__900A888FC4,9
CANONICAL_ENTITY:INDIAN_CENTRAL_INTELLIGENCE_BUREAU__060D93D102,9
CANONICAL_ENTITY:INDIAN_CHAIRMAN_OF_THE_ICC__95808797C3,1
CANONICAL_ENTITY:INDIAN_CHAIRMAN__B352B673C0,12
CANONICAL_ENTITY:INDIAN_CHARGE_IN_BAGHDAD__2933BC6EDB,9
CANONICAL_ENTITY:INDIAN_CHARGE__2DC7214929,5
CANONICAL_ENTITY:INDIAN_COMMISSION__E39E5E211D,2
CANONICAL_ENTITY:INDIAN_COMMUNISTS__B1F17EC1C4,1
CANONICAL_ENTITY:INDIAN_COMMUNISTS__D6FE0C2313,2
CANONICAL_ENTITY:INDIAN_COMMUNIST_LEADERS__EC4B5C39BD,20
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__1B5903DFC2,2
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__1E50A9493A,29
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__3D456E470D,9
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__688225A749,6
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__7D4A80C764,1
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__8283D4D138,9
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__B96739B463,17
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__D3B4405E03,13
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__E973C4EA58,13
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__EB85B745EB,10
CANONICAL_ENTITY:INDIAN_COMMUNIST_PARTY__FD30077723,18
CANONICAL_ENTITY:INDIAN_COMPANY__723829A669,12
CANONICAL_ENTITY:INDIAN_CONGRESS_PARTY__EA34029139,9
CANONICAL_ENTITY:INDIAN_CONSUL_GENERAL_KAMATH__C39687591F,44
CANONICAL_ENTITY:INDIAN_CONSUL_GENERAL__DD47C453B0,47
CANONICAL_ENTITY:INDIAN_CONTINGENT__B07FE24D6A,3
CANONICAL_ENTITY:INDIAN_CONTROL_COMMISSION__7AB6CE4676,1
CANONICAL_ENTITY:INDIAN_DELEGATION__7BC9B3EF97,10
CANONICAL_ENTITY:INDIAN_ENGINEERS__93518608A0,0
CANONICAL_ENTITY:INDIAN_FINANCE_MINISTER_KRISHNAMACHARI__7DE898FF5A,18
CANONICAL_ENTITY:INDIAN_FOOD_AND_AGRICULTURE_MINISTRY__FA2232CD43,46
CANONICAL_ENTITY:INDIAN_FOOD_MINISTRY__96FD854D48,9
CANONICAL_ENTITY:INDIAN_FOREIGN_MINISTRY__5855455963,9
CANONICAL_ENTITY:INDIAN_GOVERNMENT__26610F6A50,15
CANONICAL_ENTITY:INDIAN_GOVERNMENT__7EB6B9E281,9
CANONICAL_ENTITY:INDIAN_GOVERNMENT__B9C1EE90DA,5
CANONICAL_ENTITY:INDIAN_GOVERNMENT__C8E3C4DF37,33
CANONICAL_ENTITY:INDIAN_HEAD_OF_INDOCHINA_TRUCE_TEAM__D42A3E594D,48
CANONICAL_ENTITY:INDIAN_HELD_KASHMIR__54C5691830,11
CANONICAL_ENTITY:INDIAN_HIGH_COMMISSIONER__23A76B191F,22
CANONICAL_ENTITY:INDIAN_LEADERS__CF2CC2C6E5,9
CANONICAL_ENTITY:INDIAN_MILITARY_LEADERS__48558BD032,9
CANONICAL_ENTITY:INDIAN_MILITARY_OFFICERS__6B96BD3511,4
CANONICAL_ENTITY:INDIAN_MINISTER_OF_MINES_AND_OIL__9716A447D8,9
CANONICAL_ENTITY:INDIAN_MINISTRY_OF_EXTERNAL_AFFAIRS__D960E5A368,23
CANONICAL_ENTITY:INDIAN_MINISTRY_OF_EXTERNAL_AFFAIRS__DFEEBA2945,9
CANONICAL_ENTITY:INDIAN_NATIONAL_ARMY__E0EC0DA7F4,4
CANONICAL_ENTITY:INDIAN_NAVY__4F27B6C1E8,5
CANONICAL_ENTITY:INDIAN_NAVY__B46E859827,21
CANONICAL_ENTITY:INDIAN_OFFICIALS__36048C63CB,17
CANONICAL_ENTITY:INDIAN_OFFICIALS__727B90CB7B,17
CANONICAL_ENTITY:INDIAN_OFFICIAL__9BF903A579,43
CANONICAL_ENTITY:INDIAN_PARLIAMENT__72EE55974C,9
CANONICAL_ENTITY:INDIAN_PARLIAMENT__F903A67904,21
CANONICAL_ENTITY:INDIAN_PARTY__CE50E12653,15
CANONICAL_ENTITY:INDIAN_PRAJA_SOCIALISTS__0DD586ADA2,9
CANONICAL_ENTITY:INDIAN_PRAJA_SOCIALIST_PARTY__54B11994F7,34
CANONICAL_ENTITY:INDIAN_PRIME_MINISTER_NEHRU__A6658A7B92,18
CANONICAL_ENTITY:INDIAN_PROPOSAL__561D9B5AF6,31
CANONICAL_ENTITY:INDIAN_REPRESENTATIVES__EE2EE0A002,9
CANONICAL_ENTITY:INDIAN_STATE_TRADING_CORPORATION__6E14DAED0E,0
CANONICAL_ENTITY:INDIAN_UN_CONTINGENT__90F16D666C,12
CANONICAL_ENTITY:INDIAN_UN_DELEGATE__2A5D1823E7,7
CANONICAL_ENTITY:INDIAN_UN_DELEGATION__7D516BE8F3,8
