node_key,degree
EVENT_CLUSTER:2535,12
EVENT_CLUSTER:2536,12
EVENT_CLUSTER:2574,7
EVENT_CLUSTER:2575,6
EVENT_CLUSTER:2576,8
EVENT_CLUSTER:5420,7
EVENT_CLUSTER:5421,6
EVENT_CLUSTER:5422,7
EVENT_CLUSTER:5423,7
EVENT_CLUSTER:5488,13
EVENT_CLUSTER:5489,13
EVENT_CLUSTER:6226,10
EVENT_CLUSTER:6227,10
CANONICAL_ENTITY:AMERICAN_CONSUL_IN_JERUSALEM__1CFDF8DDEF,1
CANONICAL_ENTITY:AMERICAN_CONSUL_IN_MEDAN__15089D6CF0,6
CANONICAL_ENTITY:INDONESIAN_ISLAMIC_ARMY__AB60D7D8B3,7
EVENT_CLUSTER:4760,7
EVENT_CLUSTER:4761,5
CANONICAL_ENTITY:AMERICAN_CONSUL_IN_PORT_SAID__D25E8B8A79,14
CANONICAL_ENTITY:BAHREIN_REFINERY__8DBF760C12,6
CANONICAL_ENTITY:FRENCH_AIR_FORCE__A0A8BEE544,5
CANONICAL_ENTITY:VIET_MINH_COUNCIL_OF_MINISTERS__6696728B4B,6
EVENT_CLUSTER:10808,11
EVENT_CLUSTER:10809,11
EVENT_CLUSTER:10810,11
EVENT_CLUSTER:10811,11
CANONICAL_ENTITY:FRENCH_RESIDENCY_GENERAL__37ACC18395,6
CANONICAL_ENTITY:MENDEZ_FLEITAS__2C7633C0DD,13
CANONICAL_ENTITY:PARAGUAYAN_ARMY__B1DB476B71,5
CANONICAL_ENTITY:ROMERO_PEREIRA__4CBB0E76A1,8
CANONICAL_ENTITY:SULTAN_OF_MOROCCO__B49895E8C8,14
EVENT_CLUSTER:4585,6
EVENT_CLUSTER:4586,6
EVENT_CLUSTER:8304,10
EVENT_CLUSTER:8305,10
EVENT_CLUSTER:8306,10
CANONICAL_ENTITY:AMERICAN_CONSUL_ON_CYPRUS__7F9179F36A,11
CANONICAL_ENTITY:ETHIOPIAN_AMBASSADOR_TO_EGYPT__F5444F02F1,5
CANONICAL_ENTITY:SECOND_FIVE_YEAR_PLAN__A6FFFA26DE,7
CANONICAL_ENTITY:USSR__80F3C18DBA,4
EVENT_CLUSTER:10495,9
CANONICAL_ENTITY:AUSTRALIAN_MINISTER_QUINN__9C504E77E4,8
CANONICAL_ENTITY:BELGIAN_CONSUL_GENERAL__8B40CC0213,7
CANONICAL_ENTITY:BONN__CC4414725B,4
CANONICAL_ENTITY:EGYPTIAN_ARMY_HEADQUARTERS__9CC32A472A,5
CANONICAL_ENTITY:FRENCH_CIVIL_OFFICIAL__4E80E34A4A,6
CANONICAL_ENTITY:FRENCH_PROTECTORATE__D9F7681B83,6
CANONICAL_ENTITY:IRANIAN_ARMY__FCAD25F8BA,5
CANONICAL_ENTITY:ITALIAN_COMMUNISTS__62D76F94D1,4
CANONICAL_ENTITY:ITALIAN_GOVERNMENT__8421A938C2,5
CANONICAL_ENTITY:LISBON__118D2B403A,59
CANONICAL_ENTITY:LOWER_CONGO__B0BEC8FBA0,9
CANONICAL_ENTITY:MINISTRY_OF_AFRICAN_AFFAIRS__41A8F1F0BD,6
CANONICAL_ENTITY:NAHDATUL_ULAMA__0FA1C112D6,11
CANONICAL_ENTITY:NANNING__8046ABC925,16
CANONICAL_ENTITY:NATO__1D2C39149E,7
CANONICAL_ENTITY:PORTUGUESE_GOVERNMENT__5B8EBA410C,32
CANONICAL_ENTITY:SITUATION_IN_KATANGA_PROVINCE__3ECA2399A8,1
CANONICAL_ENTITY:SLOVENES__39D468E206,6
CANONICAL_ENTITY:SOUTH_AFRICAN__829E013877,6
CANONICAL_ENTITY:SOUTH_WEST_AFRICA__7DB8356F72,6
CANONICAL_ENTITY:SOVIET_INFORMATION_SERVICE__DAE1DC1EB7,5
CANONICAL_ENTITY:USSR__3E7CA04FE8,4
CANONICAL_ENTITY:VIDALI__D97260B794,21
CANONICAL_ENTITY:VIETNAMESE_GOVERNMENT__FACCD51646,4
CANONICAL_ENTITY:VIET_MINH__66E2846022,4
EVENT_CLUSTER:20867,12
EVENT_CLUSTER:20868,12
EVENT_CLUSTER:20869,12
EVENT_CLUSTER:20870,12
EVENT_CLUSTER:20871,12
EVENT_CLUSTER:2090,8
EVENT_CLUSTER:2091,8
EVENT_CLUSTER:2092,8
EVENT_CLUSTER:20985,6
EVENT_CLUSTER:20986,6
EVENT_CLUSTER:20987,6
EVENT_CLUSTER:3621,7
EVENT_CLUSTER:3622,7
EVENT_CLUSTER:4811,11
EVENT_CLUSTER:4812,11
EVENT_CLUSTER:4813,11
EVENT_CLUSTER:4814,11
EVENT_CLUSTER:5895,13
EVENT_CLUSTER:5896,13
EVENT_CLUSTER:5897,13
EVENT_CLUSTER:6130,10
EVENT_CLUSTER:6131,10
EVENT_CLUSTER:6132,10
EVENT_CLUSTER:6355,8
CANONICAL_ENTITY:AMERICAN_DEFENSE_FORCE__76477CEFC1,11
CANONICAL_ENTITY:COMMUNIST_DOMINATED_DOCKWORKERS_UNION__FC5039205B,5
CANONICAL_ENTITY:FACTORY_WORKERS_UNION__7A91DC68F5,4
CANONICAL_ENTITY:MOSCOW__2DDAACB348,9
CANONICAL_ENTITY:SOBOLEV__50A0B0A8B2,17
CANONICAL_ENTITY:SOVIET_UN_DELEGATES__F6CF93D175,4
EVENT_CLUSTER:7489,12
EVENT_CLUSTER:7490,13
CANONICAL_ENTITY:AMERICAN_DELEGATION_AT_GENEVA__C66C96D8C4,1
CANONICAL_ENTITY:LATIN_AMERICAN_CAUCUS__3C0D19F1E0,4
CANONICAL_ENTITY:MEXICAN_DELEGATION__7D076BC9CA,6
CANONICAL_ENTITY:UK__2CDBCA7A33,3
CANONICAL_ENTITY:US_EMBASSY__332074E6AB,7
EVENT_CLUSTER:1240,10
EVENT_CLUSTER:1241,10
EVENT_CLUSTER:1642,7
EVENT_CLUSTER:1643,7
CANONICAL_ENTITY:AMERICAN_DELEGATION__B791A64C90,3
CANONICAL_ENTITY:AMERICAN_DETERMINATION__25F0051C49,1
CANONICAL_ENTITY:AMERICAN_DEVISED_SOLUTION__77A8092090,1
CANONICAL_ENTITY:NAGIB_REGIME__47B1F29D0F,2
CANONICAL_ENTITY:AMERICAN_DIEM_GANG__08FDDB341A,9
CANONICAL_ENTITY:KWANGJU__948C4A230F,13
CANONICAL_ENTITY:NHAN_DAN__7E0892C06E,17
EVENT_CLUSTER:10069,8
EVENT_CLUSTER:10070,8
CANONICAL_ENTITY:AMERICAN_DIPLOMATIC_AGENT__E0C01363E4,15
CANONICAL_ENTITY:ITALIAN_COMMUNIST_PARTY_PCI__C0E0FAF2A5,6
EVENT_CLUSTER:7224,19
EVENT_CLUSTER:7225,19
EVENT_CLUSTER:7233,11
CANONICAL_ENTITY:AMERICAN_DIPLOMATIC_RECEPTIONS__4226BA459D,1
CANONICAL_ENTITY:AMERICAN_DOCTORS__538DB0D008,1
CANONICAL_ENTITY:AMERICAN_DRAFT_MILITARY_GRANT_AID_AGREEMENT__D0AA4039B3,1
CANONICAL_ENTITY:AMERICAN_ECONOMIC_AID__15C6DA9EBE,2
CANONICAL_ENTITY:AMERICAN_EMBASSY_AT_NEW_DELHI__C76C9A98FB,10
CANONICAL_ENTITY:URYUPIN__887F4B9B70,4
EVENT_CLUSTER:2179,9
EVENT_CLUSTER:2180,9
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_AMMAN__57359D73EC,14
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_CARACAS__8E7C749A8C,27
CANONICAL_ENTITY:ARUBA__2D61D24DE5,52
CANONICAL_ENTITY:HABBANIYA__CDEE976446,5
EVENT_CLUSTER:10392,18
EVENT_CLUSTER:10393,18
EVENT_CLUSTER:10394,18
EVENT_CLUSTER:10395,18
CANONICAL_ENTITY:BURMESE_ARMY__395655B1FF,8
CANONICAL_ENTITY:HUTCHISON__0438E1A677,3
CANONICAL_ENTITY:IRAQI_ARMY__62280B3589,56
CANONICAL_ENTITY:ISRAELI_FOREIGN_MINISTER_MEIR__0EFB8DD7A9,5
CANONICAL_ENTITY:ISRAELI_PRIME_MINISTER_BEN_GURION__120450029C,10
CANONICAL_ENTITY:ITALIAN_GOVERNMENT__5268A16E40,2
CANONICAL_ENTITY:JORDANIAN_CHIEF_OF_STAFF_NUWAR__2DD7C15F22,9
CANONICAL_ENTITY:NASR__0C0E1B9320,5
CANONICAL_ENTITY:OLD_CITY_OF_JERUSALEM__987581741F,3
CANONICAL_ENTITY:POLISH_TRADE_UNION_FEDERATION__E71D25B179,3
CANONICAL_ENTITY:SYRIAN_ARMY__264EC089ED,8
CANONICAL_ENTITY:USSR__00601ED3A6,5
CANONICAL_ENTITY:WEST_JORDAN__6276BAED38,12
EVENT_CLUSTER:10403,8
EVENT_CLUSTER:10404,8
EVENT_CLUSTER:10489,10
EVENT_CLUSTER:10490,10
EVENT_CLUSTER:10491,10
EVENT_CLUSTER:10559,10
EVENT_CLUSTER:10560,10
EVENT_CLUSTER:10561,10
EVENT_CLUSTER:10694,11
EVENT_CLUSTER:6352,10
EVENT_CLUSTER:9478,10
EVENT_CLUSTER:9479,10
EVENT_CLUSTER:9480,10
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_AMMAN__F07CD7152C,2
CANONICAL_ENTITY:ISRAELI_GOVERNMENT__A523DB5D8D,15
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_ASUNCION__06A52893E1,13
CANONICAL_ENTITY:LIBERAL_PARTY__5665E9E33D,7
EVENT_CLUSTER:21913,8
EVENT_CLUSTER:21914,8
EVENT_CLUSTER:21915,8
EVENT_CLUSTER:21916,8
EVENT_CLUSTER:21917,8
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_ATHENS__47A03C25F1,20
CANONICAL_ENTITY:ARAB_DELEGATIONS__B6F2EE1BC3,6
CANONICAL_ENTITY:CHUKOTSK_AREA__95873A44A1,7
CANONICAL_ENTITY:EPEK__2A7F12694D,4
CANONICAL_ENTITY:PRIME_MINISTER_VENIZELOS__37875680F2,16
CANONICAL_ENTITY:SOVIET_THIRD_LONG_RANGE_AIR_ARMY__AC58674DC0,4
CANONICAL_ENTITY:VIET_MINH__0E38FD9977,4
EVENT_CLUSTER:2197,18
EVENT_CLUSTER:2470,8
EVENT_CLUSTER:2471,8
EVENT_CLUSTER:911,9
EVENT_CLUSTER:912,9
EVENT_CLUSTER:913,9
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BAGHDAD__AF4D704CB2,8
EVENT_CLUSTER:16580,14
EVENT_CLUSTER:16586,6
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BAMAKO__2388C17E05,13
CANONICAL_ENTITY:SINO_SOVIET_BLOC__CA0B9FEE11,5
EVENT_CLUSTER:19601,10
EVENT_CLUSTER:19602,10
EVENT_CLUSTER:19603,10
EVENT_CLUSTER:19604,10
CANONICAL_ENTITY:CHINESE_NATIONALIST_FORCES__4EAEE3B337,90
CANONICAL_ENTITY:DE_LA_GUARDIA_ADMINISTRATION__14143E0FA7,13
CANONICAL_ENTITY:EUROPEAN_FREE_TRADE_AREA__FDB75357A4,7
CANONICAL_ENTITY:GENERAL_DE_LINARES__7D78EDDC3F,7
CANONICAL_ENTITY:ISRAELI_FORCES__33D2B29483,36
CANONICAL_ENTITY:NORTHEAST_THAILAND__3F26BBA79A,1
CANONICAL_ENTITY:PRIME_MINISTER_MALAN__1C7EA1B6DD,14
CANONICAL_ENTITY:SHAH__E102B2AC28,4
CANONICAL_ENTITY:TEHRAN_POLICE__5AB3A94856,5
CANONICAL_ENTITY:THAI_GOVERNMENT__0427843718,4
CANONICAL_ENTITY:THAI_GOVERNMENT__105075ACF2,20
CANONICAL_ENTITY:USSR__5E3E503D2A,5
EVENT_CLUSTER:1627,8
EVENT_CLUSTER:1628,8
EVENT_CLUSTER:1629,8
EVENT_CLUSTER:16582,7
EVENT_CLUSTER:16583,7
EVENT_CLUSTER:3961,9
EVENT_CLUSTER:3962,9
EVENT_CLUSTER:4132,8
EVENT_CLUSTER:7572,9
EVENT_CLUSTER:7573,9
EVENT_CLUSTER:8214,8
EVENT_CLUSTER:8215,8
EVENT_CLUSTER:8216,8
EVENT_CLUSTER:8217,8
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BEIRUT__817A87A4E7,29
CANONICAL_ENTITY:BRITISH_COMMUNIST_PARTY__3CC0449D65,5
CANONICAL_ENTITY:B_N_PONOMAREV__0794D6514E,15
CANONICAL_ENTITY:EAST_JAVA__D696098BA1,17
CANONICAL_ENTITY:GOLLAN__A41452D459,6
CANONICAL_ENTITY:LEBANESE_ARMY__6EB08A9979,6
CANONICAL_ENTITY:LEBANESE_CHRISTIANS__B7F4AE5C2E,6
CANONICAL_ENTITY:MADIUN__5167FE1C44,9
CANONICAL_ENTITY:NASR__68E9F33ED4,6
CANONICAL_ENTITY:NORTH_SUMATRA__5BCEB2CDD4,60
EVENT_CLUSTER:10323,12
EVENT_CLUSTER:10324,12
EVENT_CLUSTER:10325,12
EVENT_CLUSTER:10326,12
EVENT_CLUSTER:14133,16
EVENT_CLUSTER:14134,16
EVENT_CLUSTER:14135,16
EVENT_CLUSTER:14136,16
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BELGRADE__58C05C2E8D,27
CANONICAL_ENTITY:NASR__04B8AA5342,4
CANONICAL_ENTITY:SOVIET_HIGH_COMMISSIONER__9C098F99DC,14
CANONICAL_ENTITY:VUKMANOVIC_TEMPO__2C9A0EE713,22
CANONICAL_ENTITY:WALTER_HALLSTEIN__CF99A44CD1,4
EVENT_CLUSTER:10435,8
EVENT_CLUSTER:10436,8
EVENT_CLUSTER:1934,10
EVENT_CLUSTER:1935,10
EVENT_CLUSTER:1936,10
EVENT_CLUSTER:4858,10
EVENT_CLUSTER:4859,10
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BONN__65BF74A95B,8
CANONICAL_ENTITY:NATIONAL_POLICE__70C0700681,5
CANONICAL_ENTITY:SOUTH_KOREAN_ASSEMBLY__BB313E1E1A,6
CANONICAL_ENTITY:SOUTH_KOREAN_PRESIDENT_RHEE__95A9DFB499,6
CANONICAL_ENTITY:WEST_GERMAN_CABINET__8255FB7D4B,5
EVENT_CLUSTER:11172,6
EVENT_CLUSTER:11173,6
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BONN__7CAE432D2F,1
CANONICAL_ENTITY:RASNER__E87FFD8413,5
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BONN__F36C7A98CF,18
CANONICAL_ENTITY:BELGIAN_FORCES__C81ABA190C,6
CANONICAL_ENTITY:DEFENSE_MINISTER_STRAUSS__1FF709BEF7,47
CANONICAL_ENTITY:LEOPOLDVILLE_PROVINCE__401E410EB7,18
CANONICAL_ENTITY:UN_TROOPS__33FBD2C6FB,3
EVENT_CLUSTER:11370,6
EVENT_CLUSTER:11371,6
EVENT_CLUSTER:18248,12
EVENT_CLUSTER:18249,12
CANONICAL_ENTITY:GENERAL_POTAMIANOS__76C9C31893,6
EVENT_CLUSTER:3065,8
EVENT_CLUSTER:3066,8
EVENT_CLUSTER:3067,8
CANONICAL_ENTITY:AMERICAN_NEPTUNE__1728E31D8B,6
CANONICAL_ENTITY:GENERAL_CONFEDERATION_OF_LABOR_CGT__7BAC55EB9F,9
CANONICAL_ENTITY:KODIAK_ISLAND__08CA5CAD7D,5
CANONICAL_ENTITY:NATIONALIST_LIBERATING_ALLIANCE__5F24BA0416,5
CANONICAL_ENTITY:ST_LAWRENCE_ISLAND__E93939054D,5
EVENT_CLUSTER:7879,11
EVENT_CLUSTER:7880,11
EVENT_CLUSTER:7881,11
EVENT_CLUSTER:7882,11
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_COLOMBO__B733DEAD52,7
CANONICAL_ENTITY:BUSINESS_COMMUNITY_IN_CAIRO__137032289E,1
CANONICAL_ENTITY:CORFU__058CD464CA,6
CANONICAL_ENTITY:EGYPTIAN_PRESS__E4E6054BC3,6
CANONICAL_ENTITY:MOHAMMAD_DERAKHSHESH__9F982BE98A,15
CANONICAL_ENTITY:QASHQAI__859E61A05E,8
CANONICAL_ENTITY:UN_OFFICIALS__A16FB1F8ED,6
EVENT_CLUSTER:10116,10
EVENT_CLUSTER:10117,10
EVENT_CLUSTER:10118,10
EVENT_CLUSTER:10119,10
EVENT_CLUSTER:10120,10
EVENT_CLUSTER:11080,6
EVENT_CLUSTER:11081,7
EVENT_CLUSTER:11082,7
EVENT_CLUSTER:21574,12
EVENT_CLUSTER:21575,12
EVENT_CLUSTER:21576,12
EVENT_CLUSTER:4621,8
EVENT_CLUSTER:9309,5
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_CAMBODIA__23C1EF2991,9
EVENT_CLUSTER:8274,7
EVENT_CLUSTER:8275,7
EVENT_CLUSTER:8276,7
CANONICAL_ENTITY:INTERIOR_MINISTER_NAUDE__9C9BD241DF,6
CANONICAL_ENTITY:MUHAMMAD_AL_TABI__7426E98659,10
CANONICAL_ENTITY:NEW_ZEALAND_PRIME_MINISTER_NASH__2C6059B3CE,5
CANONICAL_ENTITY:PANAMANIAN_GOVERNMENT__A08A77D5BC,22
CANONICAL_ENTITY:UAR__968845740F,7
CANONICAL_ENTITY:USSR__BA53E32E8C,4
EVENT_CLUSTER:16819,16
EVENT_CLUSTER:17323,13
EVENT_CLUSTER:17326,9
EVENT_CLUSTER:17697,9
EVENT_CLUSTER:17698,9
EVENT_CLUSTER:17699,9
CANONICAL_ENTITY:BONN__6CCD2C8B7B,4
CANONICAL_ENTITY:EAST_GERMAN_POLICE__403026676A,5
CANONICAL_ENTITY:GOVERNMENT_STEEL_INSTITUTE__6DA58EFBB7,4
CANONICAL_ENTITY:VENEZUELAN_AIR_FORCE__AB25ACD802,4
EVENT_CLUSTER:21470,6
EVENT_CLUSTER:21471,6
EVENT_CLUSTER:4952,14
EVENT_CLUSTER:4953,14
EVENT_CLUSTER:4954,14
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_CIUDAD_TRUJILLO__528860C296,8
EVENT_CLUSTER:12207,24
EVENT_CLUSTER:12291,6
CANONICAL_ENTITY:DANISH_FOREIGN_MINISTER__1D26461A70,6
EVENT_CLUSTER:1310,5
EVENT_CLUSTER:4986,8
EVENT_CLUSTER:4987,8
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_DAMASCUS__3A8019534B,2
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_DAMASCUS__CF0D4FD593,12
CANONICAL_ENTITY:CAO_DAI__1841536057,8
CANONICAL_ENTITY:FRENCH_ACTING_COMMISSIONER_GENERAL_DARIDAN__7EFAAEA314,3
CANONICAL_ENTITY:FRENCH_OFFICIALS__323808A4B2,3
CANONICAL_ENTITY:HOA_HAO__DEA151F237,6
EVENT_CLUSTER:6797,11
EVENT_CLUSTER:6798,11
CANONICAL_ENTITY:JAVA__7496E7B440,31
CANONICAL_ENTITY:SAUDI_FINANCE_MINISTER_SARUR__7803B0BA66,5
CANONICAL_ENTITY:USSR__D5B9157343,4
EVENT_CLUSTER:12961,10
EVENT_CLUSTER:12962,10
EVENT_CLUSTER:3861,10
EVENT_CLUSTER:3862,10
EVENT_CLUSTER:9837,11
EVENT_CLUSTER:9838,20
EVENT_CLUSTER:9839,11
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_DJAKARTA__C1B147FB83,10
CANONICAL_ENTITY:UNDER_SECRETARY_SMITH__213B48F664,10
EVENT_CLUSTER:6420,8
EVENT_CLUSTER:6421,8
EVENT_CLUSTER:6422,8
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_DJAKARTA__D7AF3CF63C,11
CANONICAL_ENTITY:DEMOCRATIC_LEAGUE__0862F4D9BA,13
EVENT_CLUSTER:17380,35
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_DJAKARTA__E57E361788,3
CANONICAL_ENTITY:DEMOCRATIC_LEAGUE__B436B34272,3
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_GUATEMALA__64679A55C7,5
CANONICAL_ENTITY:DAILY_HERALD__04EAB8DAE3,5
CANONICAL_ENTITY:CIENFUEGOS__DB78C8CA58,13
CANONICAL_ENTITY:CUBAN_NAVY__9B6B83B735,1
CANONICAL_ENTITY:CUBAN_NAVY__B98C939A7F,3
CANONICAL_ENTITY:DANIEL_FIGNOL__D7EA194475,16
CANONICAL_ENTITY:DEFENSE_MINISTER_CHABAN_DELMAS__AC04487FD3,19
CANONICAL_ENTITY:GENERAL_BAILLY__B0F44F487C,4
CANONICAL_ENTITY:LOUIS_DEJOIE__B2744092BA,24
CANONICAL_ENTITY:MANUEL_MORA__3ECE59005E,7
CANONICAL_ENTITY:MATANZAS_PROVINCE__1171DA896B,4
CANONICAL_ENTITY:TURKISH_GENERAL_STAFF__132EB469EE,3
CANONICAL_ENTITY:WARREN__D9BE29EC69,71
EVENT_CLUSTER:12081,8
EVENT_CLUSTER:12082,8
EVENT_CLUSTER:13515,24
EVENT_CLUSTER:13525,13
EVENT_CLUSTER:13526,10
EVENT_CLUSTER:15201,11
EVENT_CLUSTER:15202,11
EVENT_CLUSTER:15203,11
EVENT_CLUSTER:17115,18
EVENT_CLUSTER:17116,27
EVENT_CLUSTER:17117,12
EVENT_CLUSTER:17118,12
EVENT_CLUSTER:5744,13
CANONICAL_ENTITY:AZZAM_PASHA__F8425009B9,7
EVENT_CLUSTER:12240,6
EVENT_CLUSTER:12241,6
EVENT_CLUSTER:12242,6
EVENT_CLUSTER:12243,6
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_LA_PAZ__042D83637D,9
CANONICAL_ENTITY:BOLIVIAN_GOVERNMENT__0107F14B19,8
CANONICAL_ENTITY:KLOSTERTOR__7E35A3F5B8,13
EVENT_CLUSTER:17095,14
CANONICAL_ENTITY:CONGOLESE_POLITICAL_EFFORTS__039D9126DD,1
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_LIMA__68272BFC77,5
CANONICAL_ENTITY:COLOMBIAN_EMBASSY_IN_LIMA__9A84A6302E,4
CANONICAL_ENTITY:HAYA_DE_LA_TORRE__617ABC4916,11
EVENT_CLUSTER:5364,4
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_LISBON__EC708E256B,14
CANONICAL_ENTITY:COMMUNISTS__32282F9AE5,10
CANONICAL_ENTITY:KHAMSOUK_KEOLA__E2B9C5C6E2,23
CANONICAL_ENTITY:PLAINE_DES_JARRES__FE74668CAC,67
EVENT_CLUSTER:21459,14
EVENT_CLUSTER:21460,14
EVENT_CLUSTER:21461,14
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_TEHRAN__80C1C86F31,5
CANONICAL_ENTITY:AMERICAN_MILITARY_MISSION_TO_CAMBODIA__EBA10A23C0,6
CANONICAL_ENTITY:ANNAMESE__18AFE64393,17
CANONICAL_ENTITY:ATTLEE__1A797CE16D,44
CANONICAL_ENTITY:BLANKENHORN__2C793F4A0D,21
CANONICAL_ENTITY:BRITISH_SOUTHEAST_ASIA_POLICY__5EB3641841,6
CANONICAL_ENTITY:COMMUNIST_PROPOSALS__06C9DB6A77,3
CANONICAL_ENTITY:CONSERVATIVE_GOVERNMENT__5403B3B4B1,3
CANONICAL_ENTITY:DEPUTY_KARAPIPERIS__5533C60BCC,4
CANONICAL_ENTITY:EFTA__8584AA0DBA,14
CANONICAL_ENTITY:FINANCE_MINISTER_ABBOTT__C7AE388CF4,4
CANONICAL_ENTITY:FRENCH_CONSUL_GENERAL_ROYERE__B8B25C67B8,4
CANONICAL_ENTITY:FRENCH_CONSUL_IN_HONG_KONG__6471DAAD48,3
CANONICAL_ENTITY:FRENCH_VICE_CONSUL__DE2B83EED7,3
CANONICAL_ENTITY:GENERAL_ANASTASIO_SOMOZA_JR__EE80FEC147,16
CANONICAL_ENTITY:GENERAL_KOMAR__CA26809AA9,6
CANONICAL_ENTITY:GENERAL_SPYCHALSKI__998A69FD9A,23
CANONICAL_ENTITY:GOVERNOR_STASSEN__B603DAD547,6
CANONICAL_ENTITY:GREEK_GOVERNMENT__688D8F0D68,27
CANONICAL_ENTITY:GREEK_RALLY__147C0915B0,3
CANONICAL_ENTITY:IRANIAN_GOVERNMENT__F63FCF62F4,4
CANONICAL_ENTITY:ITALIANS__0045B64B97,21
CANONICAL_ENTITY:KING__36009D0531,3
CANONICAL_ENTITY:LABOR__59779523E6,8
CANONICAL_ENTITY:L_R_KORNIETS__CB7ABD1C9D,11
CANONICAL_ENTITY:MARIANO_CASTANEDA__8913266411,4
CANONICAL_ENTITY:NATIONAL_GUARD__8454D952AF,5
CANONICAL_ENTITY:NATIONAL_HEALTH_SERVICE__839B032A50,3
CANONICAL_ENTITY:NICARAGUAN_GOVERNMENT__C8C7E17875,16
CANONICAL_ENTITY:NNSC__522B43DA87,15
CANONICAL_ENTITY:PERONISTA_NATIONALIST__D9EEB9551D,4
CANONICAL_ENTITY:PREROV__5457506ACE,4
CANONICAL_ENTITY:SOCIALISTS__FA7CA102E0,6
CANONICAL_ENTITY:SOVIET_GOVERNMENT__60B3D35D85,5
CANONICAL_ENTITY:SOVIET_OFFICIALS__57046D8C4D,3
CANONICAL_ENTITY:SOVIET_PRESS__8E316FD610,4
CANONICAL_ENTITY:STATE_DEPARTMENT__AC0366D162,3
CANONICAL_ENTITY:SUEZ_AREA__A5026060B3,15
CANONICAL_ENTITY:SULTAN_MOHAMMED_BEN_ARAFA__25E895464C,5
CANONICAL_ENTITY:TURKISH_PAKISTANI_AGREEMENT__8375844FF5,8
CANONICAL_ENTITY:UNU__36FB6285C8,3
CANONICAL_ENTITY:USSR__1FB2AA85BA,5
CANONICAL_ENTITY:USSR__52E6BA76C1,3
CANONICAL_ENTITY:VOLTA_RIVER_HYDROELECTRIC_PROJECT__C8DEEF418D,6
EVENT_CLUSTER:10167,5
EVENT_CLUSTER:10168,5
EVENT_CLUSTER:10169,5
EVENT_CLUSTER:10485,13
EVENT_CLUSTER:10486,13
EVENT_CLUSTER:10487,13
EVENT_CLUSTER:10488,13
EVENT_CLUSTER:10791,16
EVENT_CLUSTER:10792,11
EVENT_CLUSTER:10793,11
EVENT_CLUSTER:10794,11
EVENT_CLUSTER:11569,8
EVENT_CLUSTER:11570,8
EVENT_CLUSTER:11571,8
EVENT_CLUSTER:11572,8
EVENT_CLUSTER:12479,9
EVENT_CLUSTER:1597,8
EVENT_CLUSTER:1598,8
EVENT_CLUSTER:2074,15
EVENT_CLUSTER:2075,15
EVENT_CLUSTER:21674,15
EVENT_CLUSTER:4095,8
EVENT_CLUSTER:4658,10
EVENT_CLUSTER:4659,10
EVENT_CLUSTER:4973,7
EVENT_CLUSTER:4974,7
EVENT_CLUSTER:4975,7
EVENT_CLUSTER:5139,14
EVENT_CLUSTER:5141,14
EVENT_CLUSTER:5142,22
EVENT_CLUSTER:5143,14
EVENT_CLUSTER:5145,14
EVENT_CLUSTER:5146,20
EVENT_CLUSTER:5530,9
EVENT_CLUSTER:5531,9
EVENT_CLUSTER:5532,9
EVENT_CLUSTER:5835,19
EVENT_CLUSTER:6619,9
EVENT_CLUSTER:6620,9
EVENT_CLUSTER:6639,13
EVENT_CLUSTER:6640,13
EVENT_CLUSTER:6641,13
EVENT_CLUSTER:695,28
EVENT_CLUSTER:696,17
EVENT_CLUSTER:7139,9
EVENT_CLUSTER:7140,9
EVENT_CLUSTER:7141,9
EVENT_CLUSTER:7634,7
EVENT_CLUSTER:7639,12
EVENT_CLUSTER:7640,12
EVENT_CLUSTER:7689,10
EVENT_CLUSTER:7690,10
EVENT_CLUSTER:8242,12
EVENT_CLUSTER:8243,12
EVENT_CLUSTER:8244,12
EVENT_CLUSTER:9813,9
EVENT_CLUSTER:9814,9
