node_key,community_id,community
CANONICAL_ENTITY:AHMEDABAD__3A0C542C3B,512,512
CANONICAL_ENTITY:AHMED_BALAFREJ__74DCBB803A,1230,1230
CANONICAL_ENTITY:AHMED_FRANCIS__913E18D635,334,334
CANONICAL_ENTITY:AHMED_HUSSEIN_PASHA__54BB0268E3,239,239
CANONICAL_ENTITY:AHMED_KORUR__97D2C0EFC6,1737,1737
CANONICAL_ENTITY:AHMED_NAGIB_HILALI_PASHA__D661044FC1,1593,1593
CANONICAL_ENTITY:AHMED_REDA_GUEDIRA__E0AEE58B4C,1233,1233
CANONICAL_ENTITY:AHMED_SHUQUAIRE__65614E394F,823,823
CANONICAL_ENTITY:AIDIT__7E51AAF168,281,281
CANONICAL_ENTITY:AIICHIRO_FUJIYAMA__332F30C071,726,726
CANONICAL_ENTITY:AIKEN__FF5D815076,1483,1483
CANONICAL_ENTITY:AIOC__05C59E1A13,240,240
CANONICAL_ENTITY:AIOC__2BD68A6617,774,774
CANONICAL_ENTITY:AIOC__BFEBB247A5,2179,2179
CANONICAL_ENTITY:AIR_CEYLON__207F0AC647,687,687
CANONICAL_ENTITY:AIR_CHIEF_MARSHAL_CHALERMKIAT__452870EEE8,131,131
CANONICAL_ENTITY:AIR_FORCE_COMMANDER__A5F6EC87E7,1270,1270
CANONICAL_ENTITY:AIR_FORCE__01ADB7CE31,1629,1629
CANONICAL_ENTITY:AIR_FRANCES_CARAVELLE__5634B70A91,131,131
CANONICAL_ENTITY:AIR_FRANCE__7F753BCF5B,1092,1092
CANONICAL_ENTITY:AIR_INDIA_INTERNATIONAL__465AF74280,570,570
CANONICAL_ENTITY:AIR_MARSHAL_MUKERJEE__3E828DA429,335,335
CANONICAL_ENTITY:AIR_MARSHAL_SURYADARMA__53242B0954,621,621
CANONICAL_ENTITY:AIR_MINISTER_FLEUISS__D7BE77B178,1630,1630
CANONICAL_ENTITY:AIR_MINISTER_KRAUSE__03E5C1D19C,874,874
CANONICAL_ENTITY:AIX_LES_BAINS__80CA65FFF3,775,775
CANONICAL_ENTITY:AJLUNI__1513D360D1,9,9
CANONICAL_ENTITY:AJOY_GHOSH__6BB6C9C84E,513,513
CANONICAL_ENTITY:AKAGI__73906A33BD,728,728
CANONICAL_ENTITY:AKAHATA__38F0E9D3E1,183,183
CANONICAL_ENTITY:AKASH_ZABIN__3C582B54A6,824,824
CANONICAL_ENTITY:AKEL__1617BF0641,1484,1484
CANONICAL_ENTITY:AKEL__26C19E4570,2152,2152
CANONICAL_ENTITY:AKEL__771660FB48,85,85
CANONICAL_ENTITY:AKHAVI__A3670A7A66,1556,1556
CANONICAL_ENTITY:AKHBAR_AL_YAWM__6EEC9D89E5,514,514
CANONICAL_ENTITY:AKIF_FAYIZ__59E6F736CF,824,824
CANONICAL_ENTITY:AKO_ADJEI__2864DF91C0,82,82
CANONICAL_ENTITY:AKRAM_AL_HAWRANI__68EC655685,1010,1010
CANONICAL_ENTITY:AKRAM_HAWRANI__88732CE618,825,825
CANONICAL_ENTITY:AKSEL_LARSEN__30E87FE06D,2122,2122
CANONICAL_ENTITY:ALAIN_SAVARY__F01F044963,336,336
CANONICAL_ENTITY:ALAM__57DEFC6EB4,232,232
CANONICAL_ENTITY:ALAN_WINNINGTON__13F6F2C5C8,132,132
CANONICAL_ENTITY:ALA_GOVERNMENT__9D40FE514E,241,241
CANONICAL_ENTITY:ALA__42AF69F12B,242,242
CANONICAL_ENTITY:ALA__49F7D6929C,241,241
CANONICAL_ENTITY:ALA__593ADF433C,618,618
CANONICAL_ENTITY:ALA__6025C6E74E,243,243
CANONICAL_ENTITY:ALA__69C6E3A3EB,244,244
CANONICAL_ENTITY:ALA__76E0982A65,232,232
CANONICAL_ENTITY:ALA__8E65DAF3EC,965,965
CANONICAL_ENTITY:ALA__A136ED16C8,245,245
CANONICAL_ENTITY:ALA__C7ED7EDA8D,246,246
CANONICAL_ENTITY:ALA__F42D55BD74,247,247
CANONICAL_ENTITY:ALBANIAN_COMMUNIST_PARTY__D8718FD9F0,397,397
CANONICAL_ENTITY:ALBANIAN_COUNCIL_OF_MINISTERS__294EE0D22A,1699,1699
CANONICAL_ENTITY:ALBANIAN_COURTS__3C75628F9B,398,398
CANONICAL_ENTITY:ALBANIAN_DELEGATION__5C3B4F4064,729,729
CANONICAL_ENTITY:ALBANIAN_EXILE_GROUP__2D269A9474,1152,1152
CANONICAL_ENTITY:ALBANIAN_FOURTH_PARTY_CONGRESS__F7EAFC9D73,337,337
CANONICAL_ENTITY:ALBANIAN_GOVERNMENT__0A7789AE0B,338,338
CANONICAL_ENTITY:ALBANIAN_NATIONAL_ASSEMBLY__F92AABE676,184,184
CANONICAL_ENTITY:ALBANIAN_NATIONAL_COMMITTEE__2A1BFBD64D,621,621
CANONICAL_ENTITY:ALBANIAN_OFFICIALS__A92105BC86,2153,2153
CANONICAL_ENTITY:ALBANIAN_PARTY_CONGRESS__7A81E1F8C5,397,397
CANONICAL_ENTITY:ALBANIAN_PARTY__E5211C3ACE,2020,2020
CANONICAL_ENTITY:ALBANIAN_PEOPLES_ASSEMBLY__E752C14C00,399,399
CANONICAL_ENTITY:ALBANIAN_POLICE__0431AD6A2A,398,398
CANONICAL_ENTITY:ALBANIAN_REAR_ADMIRAL_SEJKO__87817491DA,1662,1662
CANONICAL_ENTITY:ALBANIAN_REFUGEES__BAACF63F2D,400,400
CANONICAL_ENTITY:ALBANIAN_REFUGEE_COMMITTEE__7B9E22DAE9,401,401
CANONICAL_ENTITY:ALBANIAN_REFUGEE_ORGANIZATION__97D40F6BD6,402,402
CANONICAL_ENTITY:ALBANIAN_RESISTANCE_LEADERS__7943C970ED,1773,1773
CANONICAL_ENTITY:ALBANIAN_WORKERS_COMMUNIST_PARTY__D3BA1B4476,2096,2096
CANONICAL_ENTITY:ALBERTO_ESCAMILLA__849F007A2C,1521,1521
CANONICAL_ENTITY:ALBERTO_FRANCO_NOGUEIRA__AB48DC2F69,1774,1774
CANONICAL_ENTITY:ALBERTO_LLERAS_CAMARGO__D9118F0157,1986,1986
CANONICAL_ENTITY:ALBERTO_MARTIN_ARTAJO__AF8867295A,462,462
CANONICAL_ENTITY:ALBERTO_ROSSI_LONGHI__F7C6E41E62,403,403
CANONICAL_ENTITY:ALBERT_DECONINCK__1136FAB921,339,339
CANONICAL_ENTITY:ALBERT_DELVAUX__10D722CAF0,185,185
CANONICAL_ENTITY:ALBERT_HERTZOG__FF10838672,1341,1341
CANONICAL_ENTITY:ALBERT_KALONJI__A7A4E96034,186,186
CANONICAL_ENTITY:ALBERT_LUTHULI__F72549853D,964,964
CANONICAL_ENTITY:ALCIBIADES_AROSEMENA__38E61D025B,1522,1522
CANONICAL_ENTITY:ALCIDE_DE_GASPERI__D0C8CCB0E3,463,463
CANONICAL_ENTITY:ALDO_MORO__EE0A623674,463,463
CANONICAL_ENTITY:ALEJANDRO_REMON__95551C8F17,1523,1523
CANONICAL_ENTITY:ALEKSANDAR_RANKOVIC__32BF5F9EDB,1485,1485
CANONICAL_ENTITY:ALEKSANDR_DOMRACHEV__41F6E18BB1,571,571
CANONICAL_ENTITY:ALEKSANDR_SHELEPIN__906004D10F,571,571
CANONICAL_ENTITY:ALEKSEI_KOSYGIN__A6E5583952,571,571
CANONICAL_ENTITY:ALEKSEY_KIRICHENKO__DBE38B07E9,571,571
CANONICAL_ENTITY:ALEKSEY_KOSYGIN__2284042003,571,571
CANONICAL_ENTITY:ALEPPO__34D38848AC,10,10
CANONICAL_ENTITY:ALERT_POLICE__ADA07A93FD,1093,1093
CANONICAL_ENTITY:ALESSANDRI_GOVERNMENT__46142CDBBE,1803,1803
CANONICAL_ENTITY:ALES_BEBLER__8D1F8DD3CA,404,404
CANONICAL_ENTITY:ALEXANDER_ABUSCH__77B187A149,1092,1092
CANONICAL_ENTITY:ALEXANDER_BOGOMOLOV__F56CC60115,1557,1557
CANONICAL_ENTITY:ALEXANDER_GORKIN__5487C0622F,572,572
CANONICAL_ENTITY:ALEXANDER_LAVRISHCHEV__4BA4F60ECD,133,133
CANONICAL_ENTITY:ALEXANDER_NEVSKY__F3AB7185D1,875,875
CANONICAL_ENTITY:ALEXANDER_P_VOLKOV__D8014465F2,727,727
CANONICAL_ENTITY:ALEXANDRE_PARODI__2F353A9C99,776,776
CANONICAL_ENTITY:ALEXANDRIA_UNIVERSITY__EF4891F99A,1594,1594
CANONICAL_ENTITY:ALEXANDRIA__56137E65A3,6,6
CANONICAL_ENTITY:ALEXEI_KIRICHENKO__486C007361,573,573
CANONICAL_ENTITY:ALEXEJ_CEPICKA__87FF1DAF95,11,11
CANONICAL_ENTITY:ALEXIS_KYROU__E6A19DA403,405,405
CANONICAL_ENTITY:ALFONS_GORBACH__DACCB53077,1153,1153
CANONICAL_ENTITY:ALFREDO_DUARTE_BLUM__737ECA3C2E,1524,1524
CANONICAL_ENTITY:ALFREDO_RODRIGUES_DOS_SANTOS__98D5DA3D40,1774,1774
CANONICAL_ENTITY:ALFRED_ROBENS__63B2E0AA3D,2097,2097
CANONICAL_ENTITY:ALFRIED_KRUPP__E38633D7A1,340,340
CANONICAL_ENTITY:ALGERIANS__B1BA5F7122,1869,1869
CANONICAL_ENTITY:ALGERIAN_AID_COMMITTEE__7BC496C177,1011,1011
CANONICAL_ENTITY:ALGERIAN_ARMY_OF_LIBERATION__482D762E24,341,341
CANONICAL_ENTITY:ALGERIAN_ASSEMBLY__2E9785D6A9,633,633
CANONICAL_ENTITY:ALGERIAN_ASSEMBLY__E3D3DDD04E,771,771
CANONICAL_ENTITY:ALGERIAN_COMMUNIST_PARTY__A583C7B476,335,335
CANONICAL_ENTITY:ALGERIAN_ECONOMY__15EF90D29F,777,777
CANONICAL_ENTITY:ALGERIAN_GOVERNMENT__10731DF20C,1090,1090
CANONICAL_ENTITY:ALGERIAN_GOVERNMENT__2E4A077398,1663,1663
CANONICAL_ENTITY:ALGERIAN_GOVERNMENT__372555ABF6,1775,1775
CANONICAL_ENTITY:ALGERIAN_GOVERNMENT__5D87FC5F3D,229,229
CANONICAL_ENTITY:ALGERIAN_INSURGENTS__DD865F06FA,342,342
CANONICAL_ENTITY:ALGERIAN_JUNTA__2F89226996,343,343
CANONICAL_ENTITY:ALGERIAN_MILITARY__715FC7F5AD,344,344
CANONICAL_ENTITY:ALGERIAN_MOSLEMS__DC2039D164,2286,2286
CANONICAL_ENTITY:ALGERIAN_MOVEMENT_FOR_THE_TRIUMPH_OF_DEMOCRATIC___0BEB9030F0,634,634
CANONICAL_ENTITY:ALGERIAN_MOVEMENT__0C608D6F54,3,3
CANONICAL_ENTITY:ALGERIAN_NATIONALISTS__38BD788F3D,778,778
CANONICAL_ENTITY:ALGERIAN_NATIONALIST_LEADERS__1710DDF6C5,345,345
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_ARMY__B423706CCA,335,335
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_FRONT_FLN__54F96112B8,779,779
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_FRONT__7F6FB21C00,346,346
CANONICAL_ENTITY:ALGERIAN_NATIONAL_MOVEMENT_MNA__798BC7B759,1050,1050
CANONICAL_ENTITY:ALGERIAN_NATIONAL_MOVEMENT_MNA__85D96A5DA7,779,779
CANONICAL_ENTITY:ALGERIAN_NATIONAL_MOVEMENT__655ED04C16,1342,1342
CANONICAL_ENTITY:ALGERIAN_NATIONAL_REVOLUTIONARY_COUNCIL__8020601489,966,966
CANONICAL_ENTITY:ALGERIAN_PEOPLE__F88BE1D546,967,967
CANONICAL_ENTITY:ALGERIAN_POLICY__0D1697B8AF,921,921
CANONICAL_ENTITY:ALGERIAN_PROBLEM__26AD39D1D3,347,347
CANONICAL_ENTITY:ALGERIAN_PROVISIONAL_GOVERNMENT_PAG__61606DA308,1050,1050
CANONICAL_ENTITY:ALGERIAN_PROVISIONAL_GOVERNMENT__1A309CD289,512,512
CANONICAL_ENTITY:ALGERIAN_PROVISIONAL_GOVERNMENT__6C70D21011,178,178
CANONICAL_ENTITY:ALGERIAN_REBELS_PROVISIONAL_GOVERNMENT_PAG__F6E939237B,515,515
CANONICAL_ENTITY:ALGERIAN_REBELS__0276CB9CD2,1845,1845
CANONICAL_ENTITY:ALGERIAN_REBELS__03FC8A1103,348,348
CANONICAL_ENTITY:ALGERIAN_REBELS__0A368057D2,1437,1437
CANONICAL_ENTITY:ALGERIAN_REBELS__0C3D1CAED6,574,574
CANONICAL_ENTITY:ALGERIAN_REBELS__19E62585A5,1738,1738
CANONICAL_ENTITY:ALGERIAN_REBELS__1D992AAB53,349,349
CANONICAL_ENTITY:ALGERIAN_REBELS__585AA6F063,516,516
CANONICAL_ENTITY:ALGERIAN_REBELS__76EAC32D88,350,350
CANONICAL_ENTITY:ALGERIAN_REBELS__8B74EF6522,730,730
CANONICAL_ENTITY:ALGERIAN_REBELS__B3071AA1CA,1739,1739
CANONICAL_ENTITY:ALGERIAN_REBELS__B97E1F8B96,458,458
CANONICAL_ENTITY:ALGERIAN_REBELS__C053E1E67D,187,187
CANONICAL_ENTITY:ALGERIAN_REBELS__D731427C5F,1343,1343
CANONICAL_ENTITY:ALGERIAN_REBELS__F62EF3F703,1094,1094
CANONICAL_ENTITY:ALGERIAN_REBEL_GOVERNMENT__06F177FA67,1051,1051
CANONICAL_ENTITY:ALGERIAN_REBEL_GOVERNMENT__38141E80C8,351,351
CANONICAL_ENTITY:ALGERIAN_REBEL_GOVERNMENT__FAE1516C41,1268,1268
CANONICAL_ENTITY:ALGERIAN_REBEL_LEADERSHIP__E2E270283E,1294,1294
CANONICAL_ENTITY:ALGERIAN_REBEL_LEADERS__3B6127369A,341,341
CANONICAL_ENTITY:ALGERIAN_REBEL_ORGANIZATION__2578CEB3FB,826,826
CANONICAL_ENTITY:ALGERIAN_REBEL_PROVISIONAL_GOVERNMENT__D6697BA09A,1934,1934
CANONICAL_ENTITY:ALGERIAN_REBEL_REGIME__86403E49EE,337,337
CANONICAL_ENTITY:ALGERIAN_REBEL_REGIME__AD232484D8,1700,1700
CANONICAL_ENTITY:ALGERIAN_REBEL_REPRESENTATIVE__47186B9610,731,731
CANONICAL_ENTITY:ALGERIAN_REBEL_REVOLUTIONARY_COUNCIL__42EE831984,337,337
CANONICAL_ENTITY:ALGERIAN_REBEL__45D42164DF,1438,1438
CANONICAL_ENTITY:ALGERIAN_REFUGEES__13A8B39662,86,86
CANONICAL_ENTITY:ALGERIAN_REVOLUTIONARY_COUNCIL__9107E5872D,334,334
CANONICAL_ENTITY:ALGERIAN_SPOKESMAN__94B71780DE,188,188
CANONICAL_ENTITY:ALGERIAN_TUNISIAN_BORDER__A51BF8A706,1701,1701
CANONICAL_ENTITY:ALGERIA__45615CE53C,335,335
CANONICAL_ENTITY:ALGER_HUYSMANS_SPAAK__D4537CBB36,2229,2229
CANONICAL_ENTITY:ALGIERS_COMMITTEE_OF_PUBLIC_SAFETY__316D8CFA92,352,352
CANONICAL_ENTITY:ALGIERS_COMMITTEE__F8DF213F86,353,353
CANONICAL_ENTITY:ALGIERS_JUNTA__445C462753,351,351
CANONICAL_ENTITY:ALGIERS__A2E0132984,354,354
CANONICAL_ENTITY:ALICAN__682621E581,1740,1740
CANONICAL_ENTITY:ALI_ABUNUWAR__12A42BC240,816,816
CANONICAL_ENTITY:ALI_AL_MIRGHANI__F26DDB3834,1935,1935
CANONICAL_ENTITY:ALI_AMINI__8765363495,248,248
CANONICAL_ENTITY:ALI_CABINET__345D5936B2,1,1
CANONICAL_ENTITY:ALI_CABINET__4860DB27CD,397,397
CANONICAL_ENTITY:ALI_CABINET__B5B9D997A4,1190,1190
CANONICAL_ENTITY:ALI_CABINET__E77EB9B289,291,291
CANONICAL_ENTITY:ALI_CABINET__EA3CBF1538,287,287
CANONICAL_ENTITY:ALI_CABINET__FFB21D025A,1234,1234
CANONICAL_ENTITY:ALI_GOVERNMENT__0331FAD8DC,725,725
CANONICAL_ENTITY:ALI_GOVERNMENT__27B09D3115,292,292
CANONICAL_ENTITY:ALI_GOVERNMENT__3924513778,507,507
CANONICAL_ENTITY:ALI_GOVERNMENT__39A8D514A6,286,286
CANONICAL_ENTITY:ALI_GOVERNMENT__5C058D8026,293,293
CANONICAL_ENTITY:ALI_GOVERNMENT__5DB763E92F,1992,1992
CANONICAL_ENTITY:ALI_GOVERNMENT__816D499FCB,289,289
CANONICAL_ENTITY:ALI_JAWDAT_AL_AYYUBI__15B8324414,961,961
CANONICAL_ENTITY:ALI_JAWDAT_AYYUBI__7BBA59DD6F,2154,2154
CANONICAL_ENTITY:ALI_JAWDAT_CABINET__4FAB994AF4,464,464
CANONICAL_ENTITY:ALI_JAWDAT__608FC2422F,961,961
CANONICAL_ENTITY:ALI_MAHER__87674D53EE,1595,1595
CANONICAL_ENTITY:ALI_MANSUR__DCDA40D23A,405,405
CANONICAL_ENTITY:ALI_MUHSIN__2A980B4DF1,1625,1625
CANONICAL_ENTITY:ALI_NUWAR__7B036D14F3,922,922
CANONICAL_ENTITY:ALI_REGIME__2E78AEB18C,294,294
CANONICAL_ENTITY:ALI_SABRI__68B27DB593,12,12
CANONICAL_ENTITY:ALI_SABRY__23F5016F95,330,330
CANONICAL_ENTITY:ALI_SASTROAMIDJOJO__D47E3BB7EA,295,295
CANONICAL_ENTITY:ALI__0A672BDBE5,517,517
CANONICAL_ENTITY:ALI__0EEAEC47F7,1702,1702
CANONICAL_ENTITY:ALI__176AD0A129,287,287
CANONICAL_ENTITY:ALI__27C05770F6,1300,1300
CANONICAL_ENTITY:ALI__4D38BDD643,293,293
CANONICAL_ENTITY:ALI__654DD7E3CD,406,406
CANONICAL_ENTITY:ALI__6D9470A7F1,1439,1439
CANONICAL_ENTITY:ALI__6DB60105FF,296,296
CANONICAL_ENTITY:ALI__78EC8F342B,294,294
CANONICAL_ENTITY:ALI__812F4F0B0B,1299,1299
CANONICAL_ENTITY:ALI__96B9BC6572,688,688
CANONICAL_ENTITY:ALI__9B95AC5056,284,284
CANONICAL_ENTITY:ALI__9EC7FBF98B,575,575
CANONICAL_ENTITY:ALI__A3A49266D3,287,287
CANONICAL_ENTITY:ALI__B6AA985A8F,13,13
CANONICAL_ENTITY:ALI__BD3C4FDF64,284,284
CANONICAL_ENTITY:ALI__C949FA00A1,134,134
CANONICAL_ENTITY:ALI__EE7EAE68DC,293,293
CANONICAL_ENTITY:ALI__F6B82BDD04,290,290
CANONICAL_ENTITY:ALI__F9C417C459,297,297
CANONICAL_ENTITY:ALLAHYER_SALEH__0523E635F9,131,131
CANONICAL_ENTITY:ALLALE_EL_FASSI__960672A0D3,1235,1235
CANONICAL_ENTITY:ALLAL_EL_FASSI__1F05F16639,1229,1229
CANONICAL_ENTITY:ALLENDE__FE5C5D1B97,1440,1440
CANONICAL_ENTITY:ALLIANCE_PARTY__6969BCB37E,1486,1486
CANONICAL_ENTITY:ALLIANCE__256B49C1B7,1846,1846
CANONICAL_ENTITY:ALLIED_COMMANDANTS__035B2B5C3B,1090,1090
CANONICAL_ENTITY:ALLIED_COMMANDANTS__89D92B1C4E,355,355
CANONICAL_ENTITY:ALLIED_COUNCIL_FOR_AUSTRIA__9970A90576,1372,1372
CANONICAL_ENTITY:ALLIED_COUNCIL_FOR_JAPAN__6E1EB54175,1052,1052
CANONICAL_ENTITY:ALLIED_COUNCIL__45CA737C5A,1804,1804
CANONICAL_ENTITY:ALLIED_COUNCIL__598166507C,1593,1593
CANONICAL_ENTITY:ALLIED_COUNCIL__8B3CC1143A,2098,2098
CANONICAL_ENTITY:ALLIED_COUNCIL__AB0075DA83,356,356
CANONICAL_ENTITY:ALLIED_DELEGATIONS__62332DB51A,1095,1095
CANONICAL_ENTITY:ALLIED_DEPUTY_HIGH_COMMISSIONERS__E14366F5BC,780,780
CANONICAL_ENTITY:ALLIED_FORCES__9A611DF719,1089,1089
CANONICAL_ENTITY:ALLIED_HIGH_COMMISSIONERS__2482306279,465,465
CANONICAL_ENTITY:ALLIED_HIGH_COMMISSION__0B91F7376C,1096,1096
CANONICAL_ENTITY:ALLIED_MILITARY_GOVERNMENT__0F825CE065,407,407
CANONICAL_ENTITY:ALLIED_MILITARY_GOVERNMENT__7711B00154,408,408
CANONICAL_ENTITY:ALLIED_MILITARY_GOVERNMENT__C0E1319BF7,408,408
CANONICAL_ENTITY:ALLIED_MILITARY_LIAISON_MISSIONS__FDE7AD283C,1097,1097
CANONICAL_ENTITY:ALLIED_MILITARY_SECURITY_BOARD__D7EE73178C,2155,2155
CANONICAL_ENTITY:ALLIED_OBSERVERS__D183928882,1098,1098
CANONICAL_ENTITY:ALLIED_OFFICIALS__BF689CAC73,2323,2323
CANONICAL_ENTITY:ALLIED_POWERS__59585C6EF2,516,516
CANONICAL_ENTITY:ALLIED_REPRESENTATIVES__3874732C0E,466,466
CANONICAL_ENTITY:ALLIED_REPRESENTATIVES__B57FB0EA47,923,923
CANONICAL_ENTITY:ALLIED_WEST_GERMAN_RELATIONS__209ED33A2A,467,467
CANONICAL_ENTITY:ALLIED__885F0D2BE4,621,621
CANONICAL_ENTITY:ALLIES__0C94497C3C,468,468
CANONICAL_ENTITY:ALLIES__48BE2DC071,1558,1558
CANONICAL_ENTITY:ALLIES__4A4CC0CD75,635,635
CANONICAL_ENTITY:ALLIES__66312C5029,2324,2324
CANONICAL_ENTITY:ALLIES__82EE63966F,781,781
CANONICAL_ENTITY:ALLIES__A8071958CE,2204,2204
CANONICAL_ENTITY:ALLIES__CA2981D471,1525,1525
CANONICAL_ENTITY:ALLISON__2600704ECD,732,732
CANONICAL_ENTITY:ALLISON__7613280C69,733,733
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONFERENCE_AAPC__E32D1CBC67,135,135
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONFERENCE__AAB08BB325,1262,1262
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONGRESS__4AA1DA3A0E,331,331
CANONICAL_ENTITY:ALL_AFRICAN_TRADE_UNION_FEDERATION_AATUF__B5E4045AC5,1262,1262
CANONICAL_ENTITY:ALL_AFRICAN_TRADE_UNION_FEDERATION__BFA5D37C8C,1262,1262
CANONICAL_ENTITY:ALL_ALGERIA_COMMITTEE__56F94DBBD7,332,332
CANONICAL_ENTITY:ALL_BURMA_FEDERATION_OF_STUDENT_UNIONS__DA6405E592,1051,1051
CANONICAL_ENTITY:ALL_CHINA_FEDERATION_OF_TRADE_UNIONS__683634D755,1741,1741
CANONICAL_ENTITY:ALL_GERMAN_AFFAIRS_MINISTER_LEMMER__9AF563FF82,964,964
CANONICAL_ENTITY:ALL_GERMAN_EVANGELICAL_CHURCH__6394AED6F5,1099,1099
CANONICAL_ENTITY:ALL_GERMAN_PEOPLES_MOVEMENT__D871976AE3,1558,1558
CANONICAL_ENTITY:ALL_INDIA_PARTY__82C28FDF46,518,518
CANONICAL_ENTITY:ALL_UNION_ACADEMY_OF_AGRICULTURAL_SCIENCES__BDB0186A25,1236,1236
CANONICAL_ENTITY:ALL_UNION_ASSOCIATION_FOR_PETROLEUM_PRODUCTS__6AA20961D3,519,519
CANONICAL_ENTITY:ALL_UNION_PARTY_PRESIDIUM__4FDE3CB431,576,576
CANONICAL_ENTITY:ALL_UNION_SECRETARIAT__8FFA3CC225,1805,1805
CANONICAL_ENTITY:ALMAZA_AIRFIELD__5CF241FAC1,782,782
CANONICAL_ENTITY:ALMA_ATA__9DD15FBCFD,734,734
CANONICAL_ENTITY:ALON__D4F3264293,961,961
CANONICAL_ENTITY:ALPHAND__F74567D28A,775,775
CANONICAL_ENTITY:ALPHONSE_JUIN__DFCD6BA8AD,357,357
CANONICAL_ENTITY:ALSOGARAY__B4345EA179,1297,1297
CANONICAL_ENTITY:ALTHING__4219EC49A1,1053,1053
CANONICAL_ENTITY:ALTHING__F185B3EE8C,400,400
CANONICAL_ENTITY:ALVARADO_PUERTO__D0803DCC08,1344,1344
CANONICAL_ENTITY:ALVAREZ_PLATA__A7EF85CB40,1664,1664
CANONICAL_ENTITY:ALVARO_ALSOGARAY__456C6A01DB,1292,1292
CANONICAL_ENTITY:AL_AHRAM__70A065B717,243,243
CANONICAL_ENTITY:AL_AHRAM__9767EBAF4D,827,827
CANONICAL_ENTITY:AL_AKHBAR__BAF66E568C,2156,2156
CANONICAL_ENTITY:AL_ARISH__04C7227025,14,14
CANONICAL_ENTITY:AL_AUJA__FC5F1F9F31,10,10
CANONICAL_ENTITY:AL_BRIJ__21890602B2,15,15
CANONICAL_ENTITY:AL_HAWRANI__3407583429,1742,1742
CANONICAL_ENTITY:AL_HUDAYDAH__C95B4DCD98,828,828
CANONICAL_ENTITY:AL_KHARJ__722FA303B2,829,829
CANONICAL_ENTITY:AL_KHOURI__4659648036,16,16
CANONICAL_ENTITY:AL_MABDA__74B75865AE,968,968
CANONICAL_ENTITY:AL_RAID__367EA0BA98,1269,1269
CANONICAL_ENTITY:AL_SAMAWA__B1819814C8,574,574
CANONICAL_ENTITY:AL_SUWAIDI__950AA6E13E,1345,1345
CANONICAL_ENTITY:AL_TABI__0E812193DE,1526,1526
CANONICAL_ENTITY:AL_UMARI__6524A2A96E,969,969
CANONICAL_ENTITY:AL_URABI__0D098BDFC0,409,409
CANONICAL_ENTITY:AMALGAMATED_ENGINEERING_UNION_AEU__094388B796,816,816
CANONICAL_ENTITY:AMALGAMATED_ENGINEERING_UNION__BA212E0C59,1004,1004
CANONICAL_ENTITY:AMAMI_ISLANDS__229B6FDFBD,729,729
CANONICAL_ENTITY:AMBASSADORS_CONANT_AND_BRUCE__7AFEE827CB,463,463
CANONICAL_ENTITY:AMBASSADORS_THOMPSON_AND_BOHLEN__9CADE39470,924,924
CANONICAL_ENTITY:AMBASSADOR_ALDRICH__45C9D33F39,2068,2068
CANONICAL_ENTITY:AMBASSADOR_ALLEN__7848837B54,401,401
CANONICAL_ENTITY:AMBASSADOR_ANDERSON__4199239742,2205,2205
CANONICAL_ENTITY:AMBASSADOR_ARMOUR__68639E4D51,1341,1341
CANONICAL_ENTITY:AMBASSADOR_AUSTIN__9A288FDCF6,410,410
CANONICAL_ENTITY:AMBASSADOR_BEAM__211304ACBE,358,358
CANONICAL_ENTITY:AMBASSADOR_BERNBAUM__7484D475D1,1559,1559
CANONICAL_ENTITY:AMBASSADOR_BERRY__F93AA3F7B6,969,969
CANONICAL_ENTITY:AMBASSADOR_BISHOP__93C9791E7D,1806,1806
CANONICAL_ENTITY:AMBASSADOR_BOEGNER__F964B3B6C7,180,180
CANONICAL_ENTITY:AMBASSADOR_BONNET__706CE6AE37,773,773
CANONICAL_ENTITY:AMBASSADOR_BONSAL__1626D8B202,1012,1012
CANONICAL_ENTITY:AMBASSADOR_BOWERS__EA92A6F5B1,1301,1301
CANONICAL_ENTITY:AMBASSADOR_BOWLES__B531A97128,520,520
CANONICAL_ENTITY:AMBASSADOR_BRIGGS__0E05FAC56A,925,925
CANONICAL_ENTITY:AMBASSADOR_BROWN__19AF456116,87,87
CANONICAL_ENTITY:AMBASSADOR_BRUCE__4E2A53491C,469,469
CANONICAL_ENTITY:AMBASSADOR_BUNKER__B91838E69C,411,411
CANONICAL_ENTITY:AMBASSADOR_BURGESS__F83A1445FC,2203,2203
CANONICAL_ENTITY:AMBASSADOR_BYROADE__0838348D5A,17,17
CANONICAL_ENTITY:AMBASSADOR_CABOT__E355B33928,1631,1631
CANONICAL_ENTITY:AMBASSADOR_CAFFERY__5EEF6D7809,1698,1698
CANONICAL_ENTITY:AMBASSADOR_CAFFREY__F3AF8A059C,1703,1703
CANONICAL_ENTITY:AMBASSADOR_CHATAIGNEAU__16888D91E5,1560,1560
CANONICAL_ENTITY:AMBASSADOR_COCHRAN__251FD2087A,292,292
