source,target,source_global,target_global,rel,weight,support_count,doc_ids
COMMUNITY:2151,COMMUNITY:2157,COMMUNITY:2151,COMMUNITY:2157,META_LINK,0.184161883115948,8,2692632_CIA-RDP79T00975A000600610001-7
COMMUNITY:2151,COMMUNITY:2173,COMMUNITY:2151,COMMUNITY:2173,META_LINK,0.17173570103145494,7,2692632_CIA-RDP79T00975A000600610001-7
COMMUNITY:2151,COMMUNITY:231,COMMUNITY:2151,COMMUNITY:231,META_LINK,0.1376057330140299,11,2692632_CIA-RDP79T00975A000600610001-7
COMMUNITY:2151,COMMUNITY:235,COMMUNITY:2151,COMMUNITY:235,META_LINK,0.21022534319226996,10,2692632_CIA-RDP79T00975A000600610001-7
COMMUNITY:2151,COMMUNITY:754,COMMUNITY:2151,COMMUNITY:754,META_LINK,0.08945907019085432,8,2692632_CIA-RDP79T00975A000600610001-7
COMMUNITY:2152,COMMUNITY:2167,COMMUNITY:2152,COMMUNITY:2167,META_LINK,0.0874957277797885,2,3007351_CIA-RDP79T00975A004800270001-9
COMMUNITY:2153,COMMUNITY:2165,COMMUNITY:2153,COMMUNITY:2165,META_LINK,0.2032837540178728,4,3178372_CIA-RDP79T00975A002700340001-4;3178373_CIA-RDP79T00975A002700370001-1
COMMUNITY:2154,COMMUNITY:956,COMMUNITY:2154,COMMUNITY:956,META_LINK,0.14340420194652284,4,3179250_CIA-RDP79T00975A005100170001-6
COMMUNITY:2156,COMMUNITY:2169,COMMUNITY:2156,COMMUNITY:2169,META_LINK,0.08946637832327853,8,3161863_CIA-RDP79T00975A002500470001-2
COMMUNITY:2157,COMMUNITY:2161,COMMUNITY:2157,COMMUNITY:2161,META_LINK,0.15732642546639583,6,2046527_CIA-RDP79T00975A000500300001-2
COMMUNITY:2157,COMMUNITY:2334,COMMUNITY:2157,COMMUNITY:2334,META_LINK,0.12002642608356215,2,2739461_CIA-RDP79T00975A000300540001-8
COMMUNITY:2157,COMMUNITY:239,COMMUNITY:2157,COMMUNITY:239,META_LINK,0.09947730257272555,3,3176567_CIA-RDP79T00975A000600130001-0
COMMUNITY:2158,COMMUNITY:2173,COMMUNITY:2158,COMMUNITY:2173,META_LINK,0.13432264844810446,5,3003744_CIA-RDP79T00975A001300600001-0
COMMUNITY:2158,COMMUNITY:274,COMMUNITY:2158,COMMUNITY:274,META_LINK,0.12558455976326344,5,2739302_CIA-RDP79T00975A000400360001-7
COMMUNITY:2158,COMMUNITY:847,COMMUNITY:2158,COMMUNITY:847,META_LINK,0.1321734278211572,8,3177788_CIA-RDP79T00975A003600260001-3;5973625_CIA-RDP79T00975A000800570001-3
COMMUNITY:2159,COMMUNITY:2165,COMMUNITY:2159,COMMUNITY:2165,META_LINK,0.08401470382726654,6,3003312_CIA-RDP79T00975A004400380001-1
COMMUNITY:2160,COMMUNITY:2163,COMMUNITY:2160,COMMUNITY:2163,META_LINK,0.17164296217753466,4,2993975_CIA-RDP79T00975A001400450001-6
COMMUNITY:2160,COMMUNITY:2173,COMMUNITY:2160,COMMUNITY:2173,META_LINK,0.1449695692644269,5,2026921_CIA-RDP79T00975A001100010001-7
COMMUNITY:2160,COMMUNITY:253,COMMUNITY:2160,COMMUNITY:253,META_LINK,0.10783024509912506,5,5973631_CIA-RDP79T00975A000800630001-6
COMMUNITY:2162,COMMUNITY:645,COMMUNITY:2162,COMMUNITY:645,META_LINK,0.10771673303717504,5,3017645_CIA-RDP79T00975A001800090001-2
COMMUNITY:2164,COMMUNITY:2173,COMMUNITY:2164,COMMUNITY:2173,META_LINK,0.09632859828958658,3,2692621_CIA-RDP79T00975A000600450001-5
COMMUNITY:2164,COMMUNITY:590,COMMUNITY:2164,COMMUNITY:590,META_LINK,0.10703218009357698,4,2692621_CIA-RDP79T00975A000600450001-5
COMMUNITY:2165,COMMUNITY:2167,COMMUNITY:2165,COMMUNITY:2167,META_LINK,0.19805450769732033,10,3029879_CIA-RDP79T00975A004600500001-5;3178372_CIA-RDP79T00975A002700340001-4;3190727_CIA-RDP79T00975A004600160001-3
COMMUNITY:2165,COMMUNITY:2169,COMMUNITY:2165,COMMUNITY:2169,META_LINK,0.1322524693887188,15,2026948_CIA-RDP79T00975A001600440001-5;2993983_CIA-RDP79T00975A001400540001-6;3000916_CIA-RDP79T00975A001700380001-1;3003312_CIA-RDP79T00975A004400380001-1;3007351_CIA-RDP79T00975A004800270001-9;3029879_CIA-RDP79T00975A004600500001-5;3178367_CIA-RDP79T00975A002700280001-1;3178379_CIA-RDP79T00975A002700460001-1
COMMUNITY:2165,COMMUNITY:2170,COMMUNITY:2165,COMMUNITY:2170,META_LINK,0.10353259914867345,4,2026948_CIA-RDP79T00975A001600440001-5;3000916_CIA-RDP79T00975A001700380001-1
COMMUNITY:2165,COMMUNITY:2175,COMMUNITY:2165,COMMUNITY:2175,META_LINK,0.1463183682396388,3,2993983_CIA-RDP79T00975A001400540001-6
COMMUNITY:2165,COMMUNITY:848,COMMUNITY:2165,COMMUNITY:848,META_LINK,0.10490319770998717,3,2989929_CIA-RDP79T00975A004700160001-2
COMMUNITY:2165,COMMUNITY:972,COMMUNITY:2165,COMMUNITY:972,META_LINK,0.1404883416251108,5,3191549_CIA-RDP79T00975A004500320001-6;3191560_CIA-RDP79T00975A004600460001-0
COMMUNITY:2166,COMMUNITY:663,COMMUNITY:2166,COMMUNITY:663,META_LINK,0.15112213293379512,5,2977767_CIA-RDP79T00975A005000230001-0
COMMUNITY:2166,COMMUNITY:877,COMMUNITY:2166,COMMUNITY:877,META_LINK,0.101042151198549,6,2000171_CIA-RDP79T00975A005500080001-2
COMMUNITY:2167,COMMUNITY:960,COMMUNITY:2167,COMMUNITY:960,META_LINK,0.08328638153420787,7,3190727_CIA-RDP79T00975A004600160001-3
COMMUNITY:2168,COMMUNITY:2169,COMMUNITY:2168,COMMUNITY:2169,META_LINK,0.15517920867592255,15,2026928_CIA-RDP79T00975A001200430001-0;2980783_CIA-RDP79T00975A001400620001-7;2993983_CIA-RDP79T00975A001400540001-6;2995593_CIA-RDP79T00975A002500110001-1;3004636_CIA-RDP79T00975A005000470001-4;3004640_CIA-RDP79T00975A005400240001-5;3029879_CIA-RDP79T00975A004600500001-5;3031256_CIA-RDP79T00975A004700510001-3;3178372_CIA-RDP79T00975A002700340001-4;3178379_CIA-RDP79T00975A002700460001-1
COMMUNITY:2168,COMMUNITY:2175,COMMUNITY:2168,COMMUNITY:2175,META_LINK,0.08785824081748592,5,2993983_CIA-RDP79T00975A001400540001-6
COMMUNITY:2169,COMMUNITY:2170,COMMUNITY:2169,COMMUNITY:2170,META_LINK,0.10456482176093128,9,2026948_CIA-RDP79T00975A001600440001-5;3000916_CIA-RDP79T00975A001700380001-1
COMMUNITY:2169,COMMUNITY:2172,COMMUNITY:2169,COMMUNITY:2172,META_LINK,0.1118206969600834,8,3183785_CIA-RDP79T00975A002700520001-4
COMMUNITY:2169,COMMUNITY:2174,COMMUNITY:2169,COMMUNITY:2174,META_LINK,0.09009540513309142,5,3029882_CIA-RDP79T00975A004700150001-3
COMMUNITY:2170,COMMUNITY:2304,COMMUNITY:2170,COMMUNITY:2304,META_LINK,0.15047685205065447,3,3000916_CIA-RDP79T00975A001700380001-1
COMMUNITY:2173,COMMUNITY:632,COMMUNITY:2173,COMMUNITY:632,META_LINK,0.11524531820767958,5,3003744_CIA-RDP79T00975A001300600001-0
COMMUNITY:2173,COMMUNITY:646,COMMUNITY:2173,COMMUNITY:646,META_LINK,0.09123552341073411,4,2730352_CIA-RDP79T00975A000400280001-5
COMMUNITY:2173,COMMUNITY:654,COMMUNITY:2173,COMMUNITY:654,META_LINK,0.09202602247482841,4,3003744_CIA-RDP79T00975A001300600001-0
COMMUNITY:2173,COMMUNITY:678,COMMUNITY:2173,COMMUNITY:678,META_LINK,0.10209686388363082,5,3003744_CIA-RDP79T00975A001300600001-0
COMMUNITY:2173,COMMUNITY:71,COMMUNITY:2173,COMMUNITY:71,META_LINK,0.08464739317162913,3,2733133_CIA-RDP79T00975A000200350001-0
COMMUNITY:2176,COMMUNITY:2177,COMMUNITY:2176,COMMUNITY:2177,META_LINK,0.09741329247483076,2,3179137_CIA-RDP79T00975A002400080001-6
COMMUNITY:2176,COMMUNITY:2195,COMMUNITY:2176,COMMUNITY:2195,META_LINK,0.1311493113347324,11,2872225_CIA-RDP79T00975A001200080001-9;3009185_CIA-RDP79T00975A001800430001-4
COMMUNITY:2176,COMMUNITY:2199,COMMUNITY:2176,COMMUNITY:2199,META_LINK,0.10240008397248004,5,2872225_CIA-RDP79T00975A001200080001-9
COMMUNITY:2177,COMMUNITY:2195,COMMUNITY:2177,COMMUNITY:2195,META_LINK,0.08602146252631362,6,3000945_CIA-RDP79T00975A002200070001-9;3162004_CIA-RDP79T00975A003000090001-8;5973630_CIA-RDP79T00975A000800620001-7
COMMUNITY:2177,COMMUNITY:2199,COMMUNITY:2177,COMMUNITY:2199,META_LINK,0.09484686517854805,4,3179137_CIA-RDP79T00975A002400080001-6
COMMUNITY:2177,COMMUNITY:2202,COMMUNITY:2177,COMMUNITY:2202,META_LINK,0.21009423117905932,2,3000949_CIA-RDP79T00975A002200110001-4
COMMUNITY:2177,COMMUNITY:461,COMMUNITY:2177,COMMUNITY:461,META_LINK,0.10989259963039802,6,3000839_CIA-RDP79T00975A001700190001-2;3162004_CIA-RDP79T00975A003000090001-8;3179152_CIA-RDP79T00975A002400390001-2
COMMUNITY:2178,COMMUNITY:2185,COMMUNITY:2178,COMMUNITY:2185,META_LINK,0.19797145891281706,3,3003301_CIA-RDP79T00975A004000290001-5
COMMUNITY:2178,COMMUNITY:2195,COMMUNITY:2178,COMMUNITY:2195,META_LINK,0.08979541436176092,10,3003301_CIA-RDP79T00975A004000290001-5;3189341_CIA-RDP79T00975A005100450001-5
COMMUNITY:2178,COMMUNITY:2199,COMMUNITY:2178,COMMUNITY:2199,META_LINK,0.20500338803295318,10,3189341_CIA-RDP79T00975A005100450001-5
COMMUNITY:218,COMMUNITY:2262,COMMUNITY:218,COMMUNITY:2262,META_LINK,0.12523452396191082,6,2993707_CIA-RDP79T00975A005400510001-5
COMMUNITY:2180,COMMUNITY:2190,COMMUNITY:2180,COMMUNITY:2190,META_LINK,0.11093491035225633,6,3009184_CIA-RDP79T00975A001800420001-5
COMMUNITY:2180,COMMUNITY:2194,COMMUNITY:2180,COMMUNITY:2194,META_LINK,0.1606186802624142,7,2893552_CIA-RDP79T00975A001100180001-9;3009184_CIA-RDP79T00975A001800420001-5
COMMUNITY:2180,COMMUNITY:535,COMMUNITY:2180,COMMUNITY:535,META_LINK,0.10953868736450346,7,2869421_CIA-RDP79T00975A001300190001-6;3161846_CIA-RDP79T00975A002400300001-1
COMMUNITY:2180,COMMUNITY:955,COMMUNITY:2180,COMMUNITY:955,META_LINK,0.12056283556727306,5,2684303_CIA-RDP79T00975A000700160001-6
COMMUNITY:2181,COMMUNITY:2194,COMMUNITY:2181,COMMUNITY:2194,META_LINK,0.10175670787126226,6,2684303_CIA-RDP79T00975A000700160001-6
COMMUNITY:2181,COMMUNITY:789,COMMUNITY:2181,COMMUNITY:789,META_LINK,0.0868855100877946,5,2064584_CIA-RDP79T00975A000600470001-3
COMMUNITY:2182,COMMUNITY:2192,COMMUNITY:2182,COMMUNITY:2192,META_LINK,0.08769512789968524,1,2003080_CIA-RDP79T00975A000300090001-8
COMMUNITY:2182,COMMUNITY:2195,COMMUNITY:2182,COMMUNITY:2195,META_LINK,0.12085534458720332,10,2988541_CIA-RDP79T00975A004600090001-1;3017420_CIA-RDP79T00975A001600470001-2;3029889_CIA-RDP79T00975A004700470001-8
COMMUNITY:2183,COMMUNITY:2194,COMMUNITY:2183,COMMUNITY:2194,META_LINK,0.1315572675144205,5,2064594_CIA-RDP79T00975A000700300001-0
COMMUNITY:2184,COMMUNITY:2190,COMMUNITY:2184,COMMUNITY:2190,META_LINK,0.204727935883274,4,3185135_CIA-RDP79T00975A005200070001-6
COMMUNITY:2185,COMMUNITY:980,COMMUNITY:2185,COMMUNITY:980,META_LINK,0.11922467239839446,3,3003301_CIA-RDP79T00975A004000290001-5
COMMUNITY:2186,COMMUNITY:2194,COMMUNITY:2186,COMMUNITY:2194,META_LINK,0.12080999950474172,4,3172673_CIA-RDP79T00975A005400200001-9
COMMUNITY:2186,COMMUNITY:680,COMMUNITY:2186,COMMUNITY:680,META_LINK,0.08709682629631661,4,3172673_CIA-RDP79T00975A005400200001-9
COMMUNITY:2187,COMMUNITY:2199,COMMUNITY:2187,COMMUNITY:2199,META_LINK,0.11435292472655276,4,3163353_CIA-RDP79T00975A004700170001-1
COMMUNITY:2188,COMMUNITY:2200,COMMUNITY:2188,COMMUNITY:2200,META_LINK,0.18477912237186175,3,3015198_CIA-RDP79T00975A003500400001-8
COMMUNITY:2189,COMMUNITY:245,COMMUNITY:2189,COMMUNITY:245,META_LINK,0.08831616924076705,3,2016344_CIA-RDP79T00975A000600300001-1
COMMUNITY:2190,COMMUNITY:2193,COMMUNITY:2190,COMMUNITY:2193,META_LINK,0.13508793261388044,5,3185135_CIA-RDP79T00975A005200070001-6
COMMUNITY:2190,COMMUNITY:2194,COMMUNITY:2190,COMMUNITY:2194,META_LINK,0.19163387001443374,9,2026912_CIA-RDP79T00975A001000220001-5;2929528_CIA-RDP79T00975A001100660001-6;3004633_CIA-RDP79T00975A001900320001-5
COMMUNITY:2190,COMMUNITY:2214,COMMUNITY:2190,COMMUNITY:2214,META_LINK,0.12633069842567765,4,2046540_CIA-RDP79T00975A000500460001-5
COMMUNITY:2190,COMMUNITY:718,COMMUNITY:2190,COMMUNITY:718,META_LINK,0.09559483284950418,5,3004633_CIA-RDP79T00975A001900320001-5
COMMUNITY:2193,COMMUNITY:2195,COMMUNITY:2193,COMMUNITY:2195,META_LINK,0.12313602688993619,8,3185135_CIA-RDP79T00975A005200070001-6;3189333_CIA-RDP79T00975A005100360001-5;3189341_CIA-RDP79T00975A005100450001-5
COMMUNITY:2193,COMMUNITY:2199,COMMUNITY:2193,COMMUNITY:2199,META_LINK,0.09487337943135714,2,3189333_CIA-RDP79T00975A005100360001-5;3189341_CIA-RDP79T00975A005100450001-5
COMMUNITY:2193,COMMUNITY:807,COMMUNITY:2193,COMMUNITY:807,META_LINK,0.09468427336069937,1,3003288_CIA-RDP79T00975A001900510001-4
COMMUNITY:2194,COMMUNITY:2266,COMMUNITY:2194,COMMUNITY:2266,META_LINK,0.15615816253314174,4,3178359_CIA-RDP79T00975A002700190001-1
COMMUNITY:2195,COMMUNITY:2197,COMMUNITY:2195,COMMUNITY:2197,META_LINK,0.09473215946591708,4,2893553_CIA-RDP79T00975A001100190001-8
COMMUNITY:2195,COMMUNITY:2198,COMMUNITY:2195,COMMUNITY:2198,META_LINK,0.10341204487371732,6,3161865_CIA-RDP79T00975A002600370001-2
COMMUNITY:2195,COMMUNITY:2199,COMMUNITY:2195,COMMUNITY:2199,META_LINK,0.14602934105722437,17,2059479_CIA-RDP79T00975A001300480001-4;2872225_CIA-RDP79T00975A001200080001-9;2985833_CIA-RDP79T00975A003700190001-0;3003310_CIA-RDP79T00975A004400360001-3;3015198_CIA-RDP79T00975A003500400001-8;3020485_CIA-RDP79T00975A002600020001-0
COMMUNITY:2195,COMMUNITY:2200,COMMUNITY:2195,COMMUNITY:2200,META_LINK,0.0877401118037988,11,3015198_CIA-RDP79T00975A003500400001-8
COMMUNITY:2196,COMMUNITY:2200,COMMUNITY:2196,COMMUNITY:2200,META_LINK,0.17044491075655693,3,2988536_CIA-RDP79T00975A003400350001-5
COMMUNITY:2196,COMMUNITY:634,COMMUNITY:2196,COMMUNITY:634,META_LINK,0.14699742681030392,3,2988536_CIA-RDP79T00975A003400350001-5
COMMUNITY:2197,COMMUNITY:632,COMMUNITY:2197,COMMUNITY:632,META_LINK,0.12235041296987012,3,2893553_CIA-RDP79T00975A001100190001-8
COMMUNITY:2198,COMMUNITY:276,COMMUNITY:2198,COMMUNITY:276,META_LINK,0.08138440253430576,3,2050138_CIA-RDP79T00975A001000640001-9
COMMUNITY:2198,COMMUNITY:9,COMMUNITY:2198,COMMUNITY:9,META_LINK,0.11513971972927972,3,3161865_CIA-RDP79T00975A002600370001-2
COMMUNITY:2199,COMMUNITY:2200,COMMUNITY:2199,COMMUNITY:2200,META_LINK,0.1042481468466522,6,3015198_CIA-RDP79T00975A003500400001-8
COMMUNITY:220,COMMUNITY:349,COMMUNITY:220,COMMUNITY:349,META_LINK,0.11298424019892478,4,3029879_CIA-RDP79T00975A004600500001-5
COMMUNITY:2200,COMMUNITY:358,COMMUNITY:2200,COMMUNITY:358,META_LINK,0.1244389121205489,11,3015198_CIA-RDP79T00975A003500400001-8
COMMUNITY:2203,COMMUNITY:2204,COMMUNITY:2203,COMMUNITY:2204,META_LINK,0.16131611767768642,4,3015192_CIA-RDP79T00975A003500310001-8
COMMUNITY:2203,COMMUNITY:2207,COMMUNITY:2203,COMMUNITY:2207,META_LINK,0.08727032400922768,6,3015192_CIA-RDP79T00975A003500310001-8;3176907_CIA-RDP79T00975A003400140001-8
COMMUNITY:2204,COMMUNITY:2211,COMMUNITY:2204,COMMUNITY:2211,META_LINK,0.17243181766133414,1,3015193_CIA-RDP79T00975A003500330001-6
COMMUNITY:2204,COMMUNITY:817,COMMUNITY:2204,COMMUNITY:817,META_LINK,0.08344928706128685,6,2739455_CIA-RDP79T00975A000300400001-3
COMMUNITY:2205,COMMUNITY:590,COMMUNITY:2205,COMMUNITY:590,META_LINK,0.10726276644582342,10,2064891_CIA-RDP79T00975A001000130001-5
COMMUNITY:2206,COMMUNITY:2216,COMMUNITY:2206,COMMUNITY:2216,META_LINK,0.3082907711960644,6,3162008_CIA-RDP79T00975A003000180001-8
COMMUNITY:2206,COMMUNITY:603,COMMUNITY:2206,COMMUNITY:603,META_LINK,0.14185391401733602,3,3179138_CIA-RDP79T00975A002400120001-1
COMMUNITY:2207,COMMUNITY:2208,COMMUNITY:2207,COMMUNITY:2208,META_LINK,0.11243709787265883,2,2046526_CIA-RDP79T00975A000500290001-4
COMMUNITY:2207,COMMUNITY:2220,COMMUNITY:2207,COMMUNITY:2220,META_LINK,0.0974935241802783,9,2008396_CIA-RDP79T00975A000500080001-7;2020907_CIA-RDP79T00975A001300450001-7;2064600_CIA-RDP79T00975A000700420001-7;2066861_CIA-RDP79T00975A003400380001-2;5973602_CIA-RDP79T00975A000800340001-8
COMMUNITY:2207,COMMUNITY:2223,COMMUNITY:2207,COMMUNITY:2223,META_LINK,0.11649134431452064,5,2693978_CIA-RDP79T00975A000900330001-5;3017643_CIA-RDP79T00975A001800070001-4;3448348_CIA-RDP79T00975A002100460001-6
COMMUNITY:2208,COMMUNITY:435,COMMUNITY:2208,COMMUNITY:435,META_LINK,0.08223930097347515,3,2027256_CIA-RDP79T00975A002200060001-0
COMMUNITY:2209,COMMUNITY:2224,COMMUNITY:2209,COMMUNITY:2224,META_LINK,0.1497556549370066,3,2050126_CIA-RDP79T00975A001000470001-8
COMMUNITY:2209,COMMUNITY:696,COMMUNITY:2209,COMMUNITY:696,META_LINK,0.1130672960300513,4,3015158_CIA-RDP79T00975A002600100001-1
COMMUNITY:2210,COMMUNITY:2215,COMMUNITY:2210,COMMUNITY:2215,META_LINK,0.12087425197140689,4,2051070_CIA-RDP79T00975A000900020001-9
COMMUNITY:2210,COMMUNITY:546,COMMUNITY:2210,COMMUNITY:546,META_LINK,0.15334485777149556,7,2049780_CIA-RDP79T00975A005700090001-9;3029880_CIA-RDP79T00975A004600510001-4
COMMUNITY:2211,COMMUNITY:261,COMMUNITY:2211,COMMUNITY:261,META_LINK,0.14132327821672333,4,3184086_CIA-RDP79T00975A003400410001-8
COMMUNITY:2212,COMMUNITY:2220,COMMUNITY:2212,COMMUNITY:2220,META_LINK,0.10893341668359362,5,2970156_CIA-RDP79T00975A001300310001-2
COMMUNITY:2213,COMMUNITY:2220,COMMUNITY:2213,COMMUNITY:2220,META_LINK,0.1861954460738119,7,2058873_CIA-RDP79T00975A005400150001-5
COMMUNITY:2214,COMMUNITY:2224,COMMUNITY:2214,COMMUNITY:2224,META_LINK,0.10891802337494876,4,2046540_CIA-RDP79T00975A000500460001-5
COMMUNITY:2218,COMMUNITY:2220,COMMUNITY:2218,COMMUNITY:2220,META_LINK,0.09736770148843751,3,2018022_CIA-RDP79T00975A001600130001-9
COMMUNITY:2218,COMMUNITY:2224,COMMUNITY:2218,COMMUNITY:2224,META_LINK,0.13662048496689003,3,2018022_CIA-RDP79T00975A001600130001-9
COMMUNITY:2219,COMMUNITY:2221,COMMUNITY:2219,COMMUNITY:2221,META_LINK,0.2441497675644006,5,2064601_CIA-RDP79T00975A000700430001-6
COMMUNITY:2219,COMMUNITY:420,COMMUNITY:2219,COMMUNITY:420,META_LINK,0.14165225540186102,4,2692604_CIA-RDP79T00975A000600040001-0
COMMUNITY:2219,COMMUNITY:497,COMMUNITY:2219,COMMUNITY:497,META_LINK,0.10272114660300992,3,2014431_CIA-RDP79T00975A000300560001-6
COMMUNITY:2219,COMMUNITY:800,COMMUNITY:2219,COMMUNITY:800,META_LINK,0.1656060261008988,4,2693991_CIA-RDP79T00975A000900390001-9
COMMUNITY:2220,COMMUNITY:2224,COMMUNITY:2220,COMMUNITY:2224,META_LINK,0.1880619141074372,16,2001998_CIA-RDP79T00975A000300300001-4;2014432_CIA-RDP79T00975A000300660001-5;2901119_CIA-RDP79T00975A001100500001-3;2988541_CIA-RDP79T00975A004600090001-1;3001370_CIA-RDP79T00975A001600280001-3;3017430_CIA-RDP79T00975A001600620001-5;3161853_CIA-RDP79T00975A002400500001-9
COMMUNITY:2220,COMMUNITY:2226,COMMUNITY:2220,COMMUNITY:2226,META_LINK,0.10525334714985213,4,5973574_CIA-RDP79T00975A000800070001-8
COMMUNITY:2224,COMMUNITY:453,COMMUNITY:2224,COMMUNITY:453,META_LINK,0.08154641139922403,2,2733110_CIA-RDP79T00975A000100450001-0
COMMUNITY:2227,COMMUNITY:277,COMMUNITY:2227,COMMUNITY:277,META_LINK,0.30730180696341935,3,2693979_CIA-RDP79T00975A000900380001-0
COMMUNITY:2228,COMMUNITY:32,COMMUNITY:2228,COMMUNITY:32,META_LINK,0.08297351510241015,4,3179158_CIA-RDP79T00975A002800040001-6
COMMUNITY:2228,COMMUNITY:345,COMMUNITY:2228,COMMUNITY:345,META_LINK,0.11686113279809042,2,3179158_CIA-RDP79T00975A002800040001-6
COMMUNITY:2228,COMMUNITY:778,COMMUNITY:2228,COMMUNITY:778,META_LINK,0.1772706405373493,4,3179158_CIA-RDP79T00975A002800040001-6
COMMUNITY:2229,COMMUNITY:2234,COMMUNITY:2229,COMMUNITY:2234,META_LINK,0.29778608862505507,6,3000939_CIA-RDP79T00975A001700650001-1
COMMUNITY:223,COMMUNITY:538,COMMUNITY:223,COMMUNITY:538,META_LINK,0.12449847816423192,6,3007377_CIA-RDP79T00975A005600010001-8
COMMUNITY:2233,COMMUNITY:2239,COMMUNITY:2233,COMMUNITY:2239,META_LINK,0.16328556692249457,3,2016347_CIA-RDP79T00975A000700030001-0
COMMUNITY:2233,COMMUNITY:978,COMMUNITY:2233,COMMUNITY:978,META_LINK,0.12624542888073115,4,2016347_CIA-RDP79T00975A000700030001-0
COMMUNITY:2237,COMMUNITY:2239,COMMUNITY:2237,COMMUNITY:2239,META_LINK,0.16164986251053978,3,3448310_CIA-RDP79T00975A002100040001-2
COMMUNITY:2237,COMMUNITY:699,COMMUNITY:2237,COMMUNITY:699,META_LINK,0.13443054438800867,7,3448310_CIA-RDP79T00975A002100040001-2
COMMUNITY:2240,COMMUNITY:463,COMMUNITY:2240,COMMUNITY:463,META_LINK,0.1202840550109876,5,3448308_CIA-RDP79T00975A002100020001-4
COMMUNITY:2241,COMMUNITY:36,COMMUNITY:2241,COMMUNITY:36,META_LINK,0.11979137846422969,4,3015190_CIA-RDP79T00975A003500270001-3
COMMUNITY:2241,COMMUNITY:801,COMMUNITY:2241,COMMUNITY:801,META_LINK,0.27314499699717465,6,3153722_CIA-RDP79T00975A003300210001-1
COMMUNITY:2241,COMMUNITY:829,COMMUNITY:2241,COMMUNITY:829,META_LINK,0.09277421987418741,5,3178396_CIA-RDP79T00975A003400030001-0
COMMUNITY:2242,COMMUNITY:879,COMMUNITY:2242,COMMUNITY:879,META_LINK,0.08033568525817279,2,2993988_CIA-RDP79T00975A001400590001-1
COMMUNITY:2243,COMMUNITY:2296,COMMUNITY:2243,COMMUNITY:2296,META_LINK,0.3187080933416537,3,3189333_CIA-RDP79T00975A005100360001-5
COMMUNITY:2244,COMMUNITY:30,COMMUNITY:2244,COMMUNITY:30,META_LINK,0.15624807275338876,7,3006383_CIA-RDP79T00975A001500520001-7;3007369_CIA-RDP79T00975A004800510001-2
COMMUNITY:2249,COMMUNITY:499,COMMUNITY:2249,COMMUNITY:499,META_LINK,0.12226260184156774,3,2692612_CIA-RDP79T00975A000600270001-5
COMMUNITY:225,COMMUNITY:226,COMMUNITY:225,COMMUNITY:226,META_LINK,0.0833979834033577,5,2682862_CIA-RDP79T00975A000100260001-1;2733116_CIA-RDP79T00975A000200010001-7
COMMUNITY:225,COMMUNITY:243,COMMUNITY:225,COMMUNITY:243,META_LINK,0.08920732281521986,20,2003082_CIA-RDP79T00975A000300120001-4;2682862_CIA-RDP79T00975A000100260001-1
COMMUNITY:225,COMMUNITY:52,COMMUNITY:225,COMMUNITY:52,META_LINK,0.14098292946661278,5,2733124_CIA-RDP79T00975A000200160001-1
COMMUNITY:2253,COMMUNITY:408,COMMUNITY:2253,COMMUNITY:408,META_LINK,0.12002113683150929,4,2046568_CIA-RDP79T00975A000600500001-9;3000928_CIA-RDP79T00975A001700520001-5
COMMUNITY:2253,COMMUNITY:836,COMMUNITY:2253,COMMUNITY:836,META_LINK,0.09092082842256742,3,3006394_CIA-RDP79T00975A001500630001-5
COMMUNITY:2256,COMMUNITY:955,COMMUNITY:2256,COMMUNITY:955,META_LINK,0.2712275083985109,4,2872268_CIA-RDP79T00975A001200590001-3
COMMUNITY:2257,COMMUNITY:702,COMMUNITY:2257,COMMUNITY:702,META_LINK,0.19114748620746472,3,2869421_CIA-RDP79T00975A001300190001-6
COMMUNITY:2259,COMMUNITY:576,COMMUNITY:2259,COMMUNITY:576,META_LINK,0.08517872896310123,5,2692619_CIA-RDP79T00975A000600390001-2;2692620_CIA-RDP79T00975A000600410001-9
COMMUNITY:226,COMMUNITY:268,COMMUNITY:226,COMMUNITY:268,META_LINK,0.09277405155732452,4,2698156_CIA-RDP79T00975A000500570001-3;2733120_CIA-RDP79T00975A000200060001-2;3176565_CIA-RDP79T00975A000400570001-4;5973596_CIA-RDP79T00975A000800280001-5
COMMUNITY:226,COMMUNITY:394,COMMUNITY:226,COMMUNITY:394,META_LINK,0.08463928666552689,4,2993970_CIA-RDP79T00975A001400390001-3
COMMUNITY:2260,COMMUNITY:2335,COMMUNITY:2260,COMMUNITY:2335,META_LINK,0.2867887513896318,1,2740741_CIA-RDP79T00975A000300170001-9
COMMUNITY:2260,COMMUNITY:806,COMMUNITY:2260,COMMUNITY:806,META_LINK,0.19804263001703723,2,3000912_CIA-RDP79T00975A001700340001-5
COMMUNITY:2261,COMMUNITY:2268,COMMUNITY:2261,COMMUNITY:2268,META_LINK,0.15958793075918773,6,3172425_CIA-RDP79T00975A003800250001-2
COMMUNITY:2261,COMMUNITY:2274,COMMUNITY:2261,COMMUNITY:2274,META_LINK,0.28723362278153536,6,3172425_CIA-RDP79T00975A003800250001-2
COMMUNITY:2261,COMMUNITY:2279,COMMUNITY:2261,COMMUNITY:2279,META_LINK,0.2607792832087738,14,3172425_CIA-RDP79T00975A003800250001-2;3172426_CIA-RDP79T00975A003800270001-0
